0.19415  1.44182  0.00434779
0.222727  1.42119  0.00555464
0.196377  1.43618  0.00707866
0.223952  1.41199  0.00728118
0.25038  1.40508  0.0109546
0.227888  1.43721  0.00789165
0.254226  1.39778  0.00688518
0.28303  1.37884  0.00854774
0.259472  1.4265  0.00987814
0.28471  1.4075  0.00709204
0.313883  1.36915  0.00795801
0.339801  1.37157  0.0131571
0.315534  1.3941  0.00926224
0.344182  1.38918  0.00983879
0.372267  1.39058  0.0130104
0.346318  1.39605  0.0145954
0.374312  1.3853  0.0139749
0.403504  1.32667  0.0162147
0.429206  1.35113  0.0312253
0.407751  1.3618  0.01584
0.435217  1.32138  0.0117745
0.464166  1.33837  0.0128809
0.492755  1.34723  0.0167976
0.518803  1.36225  0.035318
0.47002  1.31561  0.0227261
0.496121  1.33633  0.0140616
0.5247  1.32131  0.0128045
0.553802  1.29639  0.0146236
0.582236  1.27499  0.0204224
0.608677  1.3077  0.0474673
0.557079  1.2981  0.0183688
0.585468  1.31003  0.0149775
0.614291  1.27934  0.0149651
0.643491  1.27571  0.0185612
0.672135  1.27844  0.0287398
0.618248  1.33187  0.0258231
0.645798  1.29398  0.0174589
0.674956  1.26647  0.0156511
0.703924  1.2812  0.0178185
0.733084  1.2688  0.0233473
0.761647  1.28568  0.0404952
0.787481  1.32899  0.11408
0.706427  1.33366  0.0205856
0.735349  1.30768  0.0172598
0.764538  1.3177  0.017642
0.793686  1.30507  0.021148
0.822571  1.32949  0.0310517
