n   xbj   Q2   Yield   Yield_err
0.39, 0.395448, 5.62223, 4.90004e-05, 9.00298e-07
0.4, 0.405235, 5.74682, 7.73798e-05, 1.13811e-06
0.41, 0.415218, 5.87283, 0.000104658, 1.33112e-06
0.42, 0.425103, 5.99651, 0.000123222, 1.44988e-06
0.43, 0.434997, 6.1248, 0.000133491, 1.51229e-06
0.44, 0.444948, 6.25831, 0.000136439, 1.5298e-06
0.45, 0.454959, 6.39681, 0.000124404, 1.45716e-06
0.46, 0.464877, 6.53425, 0.000111121, 1.37344e-06
0.47, 0.474852, 6.67317, 9.69961e-05, 1.27944e-06
0.48, 0.484865, 6.81001, 8.35354e-05, 1.18404e-06
