n   xbj   Q2   Yield   Yield_err
0.61, 0.615288, 8.75275, 6.23144e-06, 1.54437e-07
0.62, 0.625237, 8.88097, 8.93949e-06, 1.85156e-07
0.63, 0.635062, 9.0041, 1.14803e-05, 2.10023e-07
0.64, 0.645044, 9.12888, 1.29084e-05, 2.22816e-07
0.65, 0.65513, 9.25663, 1.39217e-05, 2.31481e-07
0.66, 0.665051, 9.38016, 1.48892e-05, 2.39482e-07
0.67, 0.674966, 9.50529, 1.49312e-05, 2.3982e-07
0.68, 0.684917, 9.6357, 1.45387e-05, 2.36611e-07
0.69, 0.694876, 9.76962, 1.33236e-05, 2.26406e-07
0.7, 0.704856, 9.90626, 1.19181e-05, 2.1402e-07
0.71, 0.714815, 10.0371, 1.04517e-05, 2.00316e-07
0.72, 0.724786, 10.1747, 8.37955e-06, 1.79225e-07
0.73, 0.734751, 10.3028, 6.9437e-06, 1.63063e-07
