 ***Theta   Eprime   Sig_Born   Sig_Rad
   23.4401   3.0865   2.3855   2.4405
   23.4401   3.0955   2.3696   2.4211
   23.4401   3.1045   2.3537   2.4020
   23.4401   3.1135   2.3378   2.3829
   23.4401   3.1225   2.3220   2.3638
   23.4401   3.1315   2.3062   2.3451
   23.4401   3.1405   2.2904   2.3262
   23.4401   3.1495   2.2746   2.3073
   23.4401   3.1585   2.2589   2.2886
   23.4401   3.1675   2.2433   2.2701
   23.4401   3.1765   2.2276   2.2516
   23.4401   3.1855   2.2120   2.2331
   23.4401   3.1945   2.1964   2.2148
   23.4401   3.2035   2.1809   2.1965
   23.4401   3.2125   2.1653   2.1783
   23.4401   3.2215   2.1499   2.1602
   23.4401   3.2305   2.1344   2.1421
   23.4401   3.2395   2.1190   2.1242
   23.9401   2.9605   2.2789   2.3530
   23.9401   2.9695   2.2634   2.3339
   23.9401   2.9785   2.2480   2.3151
   23.9401   2.9875   2.2326   2.2963
   23.9401   2.9965   2.2173   2.2777
   23.9401   3.0055   2.2020   2.2589
   23.9401   3.0145   2.1867   2.2404
   23.9401   3.0235   2.1714   2.2220
   23.9401   3.0325   2.1562   2.2036
   23.9401   3.0415   2.1411   2.1854
   23.9401   3.0505   2.1259   2.1673
   23.9401   3.0595   2.1108   2.1493
   23.9401   3.0685   2.0958   2.1314
   23.9401   3.0775   2.0807   2.1134
   23.9401   3.0865   2.0657   2.0955
   23.9401   3.0955   2.0508   2.0779
   23.9401   3.1045   2.0358   2.0603
   23.9401   3.1135   2.0209   2.0427
   23.9401   3.1225   2.0061   2.0252
   23.9401   3.1315   1.9913   2.0078
   23.9401   3.1405   1.9765   1.9906
   23.9401   3.1495   1.9617   1.9735
   23.9401   3.1585   1.9470   1.9562
   23.9401   3.1675   1.9323   1.9391
   23.9401   3.1765   1.9177   1.9221
   23.9401   3.1855   1.9031   1.9052
   23.9401   3.1945   1.8885   1.8884
   23.9401   3.2035   1.8740   1.8717
   23.9401   3.2125   1.8595   1.8549
   23.9401   3.2215   1.8450   1.8384
   23.9401   3.2305   1.8306   1.8219
   23.9401   3.2395   1.8162   1.8055
   24.4401   2.9605   1.9837   2.0310
   24.4401   2.9695   1.9692   2.0135
   24.4401   2.9785   1.9547   1.9961
   24.4401   2.9875   1.9402   1.9789
   24.4401   2.9965   1.9258   1.9618
   24.4401   3.0055   1.9114   1.9447
   24.4401   3.0145   1.8971   1.9276
   24.4401   3.0235   1.8828   1.9107
   24.4401   3.0325   1.8685   1.8939
   24.4401   3.0415   1.8543   1.8771
   24.4401   3.0505   1.8401   1.8604
   24.4401   3.0595   1.8259   1.8438
   24.4401   3.0685   1.8118   1.8273
   24.4401   3.0775   1.7977   1.8109
   24.4401   3.0865   1.7837   1.7946
   24.4401   3.0955   1.7697   1.7783
   24.4401   3.1045   1.7557   1.7622
   24.4401   3.1135   1.7418   1.7460
   24.4401   3.1225   1.7279   1.7300
   24.4401   3.1315   1.7141   1.7141
   24.4401   3.1405   1.7003   1.6982
   24.4401   3.1495   1.6865   1.6825
   24.4401   3.1585   1.6728   1.6668
   24.4401   3.1675   1.6591   1.6512
   24.4401   3.1765   1.6455   1.6357
   24.4401   3.1855   1.6319   1.6201
   24.4401   3.1945   1.6183   1.6049
   24.4401   3.2035   1.6048   1.5895
   24.4401   3.2125   1.5913   1.5742
   24.4401   3.2215   1.5778   1.5592
   24.4401   3.2305   1.5644   1.5441
   24.4401   3.2395   1.5511   1.5291
   24.9401   2.9605   1.7223   1.7490
   24.9401   2.9695   1.7087   1.7330
   24.9401   2.9785   1.6951   1.7170
   24.9401   2.9875   1.6815   1.7011
   24.9401   2.9965   1.6680   1.6853
   24.9401   3.0055   1.6546   1.6697
   24.9401   3.0145   1.6412   1.6542
   24.9401   3.0235   1.6278   1.6385
   24.9401   3.0325   1.6144   1.6231
   24.9401   3.0415   1.6011   1.6077
   24.9401   3.0505   1.5879   1.5924
   24.9401   3.0595   1.5747   1.5772
   24.9401   3.0685   1.5615   1.5621
   24.9401   3.0775   1.5484   1.5470
   24.9401   3.0865   1.5353   1.5321
   24.9401   3.0955   1.5222   1.5172
   24.9401   3.1045   1.5092   1.5024
   24.9401   3.1135   1.4963   1.4876
   24.9401   3.1225   1.4833   1.4731
   24.9401   3.1315   1.4705   1.4585
   24.9401   3.1405   1.4576   1.4440
   24.9401   3.1495   1.4448   1.4296
   24.9401   3.1585   1.4321   1.4153
   24.9401   3.1675   1.4194   1.4011
   24.9401   3.1765   1.4067   1.3869
   24.9401   3.1855   1.3941   1.3727
   24.9401   3.1945   1.3815   1.3587
   24.9401   3.2035   1.3690   1.3450
   24.9401   3.2125   1.3565   1.3311
   24.9401   3.2215   1.3441   1.3174
   24.9401   3.2305   1.3317   1.3036
   24.9401   3.2395   1.3193   1.2901
   25.4401   2.9605   1.4911   1.5021
   25.4401   2.9695   1.4784   1.4873
   25.4401   2.9785   1.4657   1.4728
   25.4401   2.9875   1.4530   1.4581
   25.4401   2.9965   1.4404   1.4437
   25.4401   3.0055   1.4279   1.4293
   25.4401   3.0145   1.4154   1.4150
   25.4401   3.0235   1.4029   1.4008
   25.4401   3.0325   1.3905   1.3866
   25.4401   3.0415   1.3781   1.3726
   25.4401   3.0505   1.3658   1.3585
   25.4401   3.0595   1.3535   1.3448
   25.4401   3.0685   1.3412   1.3309
   25.4401   3.0775   1.3290   1.3171
   25.4401   3.0865   1.3169   1.3035
   25.4401   3.0955   1.3047   1.2900
   25.4401   3.1045   1.2927   1.2765
   25.4401   3.1135   1.2807   1.2630
   25.4401   3.1225   1.2687   1.2496
   25.4401   3.1315   1.2567   1.2365
   25.4401   3.1405   1.2449   1.2234
   25.4401   3.1495   1.2330   1.2102
   25.4401   3.1585   1.2212   1.1972
   25.4401   3.1675   1.2095   1.1842
   25.4401   3.1765   1.1978   1.1714
   25.4401   3.1855   1.1861   1.1586
   25.4401   3.1945   1.1745   1.1459
   25.4401   3.2035   1.1629   1.1332
   25.4401   3.2125   1.1514   1.1208
   25.4401   3.2215   1.1400   1.1082
   25.4401   3.2305   1.1285   1.0958
   25.4401   3.2395   1.1172   1.0836
