 ***Theta   Eprime   Sig_Born   Sig_Rad
   15.5717   2.9875  19.9706  24.2878
   15.5717   2.9965  19.9368  24.2124
   15.5717   3.0055  19.9031  24.1364
   15.5717   3.0145  19.8695  24.0609
   15.5717   3.0235  19.8360  23.9862
   15.5717   3.0325  19.8026  23.9175
   15.5717   3.0415  19.7694  23.8431
   15.5717   3.0505  19.7362  23.7714
   15.5717   3.0595  19.7031  23.7006
   15.5717   3.0685  19.6701  23.6233
   15.5717   3.0775  19.6372  23.5512
   15.5717   3.0865  19.6044  23.4793
   15.5717   3.0955  19.5716  23.4081
   15.5717   3.1045  19.5390  23.3367
   15.5717   3.1135  19.5065  23.2666
   15.5717   3.1225  19.4740  23.1959
   15.5717   3.1315  19.4416  23.1271
   15.5717   3.1405  19.4093  23.0583
   15.5717   3.1495  19.3771  22.9907
   15.5717   3.1585  19.3449  22.9301
   15.5717   3.1675  19.3129  22.8631
   15.5717   3.1765  19.2809  22.8021
   15.5717   3.1855  19.2489  22.7338
   15.5717   3.1945  19.2171  22.6677
   15.5717   3.2035  19.1853  22.5992
   15.5717   3.2125  19.1536  22.5318
   15.5717   3.2215  19.1219  22.4599
   15.5717   3.2305  19.0904  22.3932
   15.5717   3.2395  19.0588  22.3280
   16.0717   2.9605  17.5672  21.2006
   16.0717   2.9695  17.5346  21.1315
   16.0717   2.9785  17.5021  21.0614
   16.0717   2.9875  17.4697  20.9918
   16.0717   2.9965  17.4374  20.9234
   16.0717   3.0055  17.4051  20.8554
   16.0717   3.0145  17.3729  20.7862
   16.0717   3.0235  17.3409  20.7191
   16.0717   3.0325  17.3089  20.6518
   16.0717   3.0415  17.2770  20.5860
   16.0717   3.0505  17.2451  20.5186
   16.0717   3.0595  17.2134  20.4532
   16.0717   3.0685  17.1817  20.3953
   16.0717   3.0775  17.1501  20.3295
   16.0717   3.0865  17.1186  20.2716
   16.0717   3.0955  17.0872  20.2086
   16.0717   3.1045  17.0558  20.1450
   16.0717   3.1135  17.0245  20.0807
   16.0717   3.1225  16.9933  20.0158
   16.0717   3.1315  16.9621  19.9459
   16.0717   3.1405  16.9310  19.8825
   16.0717   3.1495  16.9000  19.8206
   16.0717   3.1585  16.8690  19.7587
   16.0717   3.1675  16.8381  19.6967
   16.0717   3.1765  16.8072  19.6423
   16.0717   3.1855  16.7764  19.5821
   16.0717   3.1945  16.7457  19.5153
   16.0717   3.2035  16.7150  19.4542
   16.0717   3.2125  16.6844  19.3954
   16.0717   3.2215  16.6538  19.3339
   16.0717   3.2305  16.6233  19.2751
   16.0717   3.2395  16.5928  19.2162
   16.5717   2.9605  15.4005  18.3659
   16.5717   2.9695  15.3693  18.3027
   16.5717   2.9785  15.3382  18.2393
   16.5717   2.9875  15.3072  18.1816
   16.5717   2.9965  15.2762  18.1211
   16.5717   3.0055  15.2454  18.0642
   16.5717   3.0145  15.2146  18.0044
   16.5717   3.0235  15.1838  17.9444
   16.5717   3.0325  15.1532  17.8828
   16.5717   3.0415  15.1226  17.8163
   16.5717   3.0505  15.0921  17.7549
   16.5717   3.0595  15.0616  17.6952
   16.5717   3.0685  15.0312  17.6350
   16.5717   3.0775  15.0009  17.5722
   16.5717   3.0865  14.9706  17.5235
   16.5717   3.0955  14.9404  17.4641
   16.5717   3.1045  14.9103  17.4012
   16.5717   3.1135  14.8802  17.3437
   16.5717   3.1225  14.8502  17.2857
   16.5717   3.1315  14.8202  17.2284
   16.5717   3.1405  14.7903  17.1716
   16.5717   3.1495  14.7604  17.1150
   16.5717   3.1585  14.7306  17.0587
   16.5717   3.1675  14.7008  17.0021
   16.5717   3.1765  14.6710  16.9457
   16.5717   3.1855  14.6414  16.8902
   16.5717   3.1945  14.6117  16.8361
   16.5717   3.2035  14.5821  16.7791
   16.5717   3.2125  14.5526  16.7241
   16.5717   3.2215  14.5231  16.6692
   16.5717   3.2305  14.4936  16.6147
   16.5717   3.2395  14.4642  16.5603
   17.0717   2.9605  13.5201  15.9473
   17.0717   2.9695  13.4903  15.8886
   17.0717   2.9785  13.4606  15.8301
   17.0717   2.9875  13.4309  15.7730
   17.0717   2.9965  13.4013  15.7158
   17.0717   3.0055  13.3717  15.6666
   17.0717   3.0145  13.3422  15.6092
   17.0717   3.0235  13.3128  15.5487
   17.0717   3.0325  13.2834  15.4939
   17.0717   3.0415  13.2541  15.4395
   17.0717   3.0505  13.2248  15.3840
   17.0717   3.0595  13.1956  15.3294
   17.0717   3.0685  13.1665  15.2751
   17.0717   3.0775  13.1373  15.2221
   17.0717   3.0865  13.1083  15.1680
   17.0717   3.0955  13.0793  15.1145
   17.0717   3.1045  13.0503  15.0614
   17.0717   3.1135  13.0214  15.0088
   17.0717   3.1225  12.9925  14.9553
   17.0717   3.1315  12.9637  14.9028
   17.0717   3.1405  12.9349  14.8503
   17.0717   3.1495  12.9062  14.7984
   17.0717   3.1585  12.8774  14.7461
   17.0717   3.1675  12.8488  14.6944
   17.0717   3.1765  12.8201  14.6433
   17.0717   3.1855  12.7915  14.5926
   17.0717   3.1945  12.7630  14.5417
   17.0717   3.2035  12.7345  14.4916
   17.0717   3.2125  12.7060  14.4409
   17.0717   3.2215  12.6775  14.3907
   17.0717   3.2305  12.6491  14.3415
   17.0717   3.2395  12.6207  14.2900
   17.5717   2.9605  11.8832  13.8602
   17.5717   2.9695  11.8547  13.8068
   17.5717   2.9785  11.8262  13.7548
   17.5717   2.9875  11.7978  13.7030
   17.5717   2.9965  11.7695  13.6519
   17.5717   3.0055  11.7411  13.6006
   17.5717   3.0145  11.7129  13.5494
   17.5717   3.0235  11.6847  13.4986
   17.5717   3.0325  11.6565  13.4477
   17.5717   3.0415  11.6284  13.3972
   17.5717   3.0505  11.6003  13.3469
   17.5717   3.0595  11.5723  13.2968
   17.5717   3.0685  11.5443  13.2468
   17.5717   3.0775  11.5164  13.1974
   17.5717   3.0865  11.4885  13.1477
   17.5717   3.0955  11.4606  13.0993
   17.5717   3.1045  11.4328  13.0508
   17.5717   3.1135  11.4050  13.0021
   17.5717   3.1225  11.3773  12.9539
   17.5717   3.1315  11.3496  12.9056
   17.5717   3.1405  11.3219  12.8578
   17.5717   3.1495  11.2942  12.8107
   17.5717   3.1585  11.2666  12.7621
   17.5717   3.1675  11.2390  12.7146
   17.5717   3.1765  11.2115  12.6695
   17.5717   3.1855  11.1839  12.6221
   17.5717   3.1945  11.1564  12.5750
   17.5717   3.2035  11.1289  12.5269
   17.5717   3.2125  11.1015  12.4802
   17.5717   3.2215  11.0741  12.4341
   17.5717   3.2305  11.0466  12.3880
   17.5717   3.2395  11.0193  12.3426
   18.0717   2.9605  10.4539  12.0613
   18.0717   2.9695  10.4266  12.0131
   18.0717   2.9785  10.3994  11.9656
   18.0717   2.9875  10.3722  11.9179
   18.0717   2.9965  10.3450  11.8701
   18.0717   3.0055  10.3179  11.8227
   18.0717   3.0145  10.2908  11.7765
   18.0717   3.0235  10.2638  11.7292
   18.0717   3.0325  10.2368  11.6829
   18.0717   3.0415  10.2098  11.6368
   18.0717   3.0505  10.1829  11.5903
   18.0717   3.0595  10.1560  11.5451
   18.0717   3.0685  10.1292  11.4998
   18.0717   3.0775  10.1024  11.4536
   18.0717   3.0865  10.0756  11.4085
   18.0717   3.0955  10.0488  11.3641
   18.0717   3.1045  10.0221  11.3203
   18.0717   3.1135   9.9954  11.2755
   18.0717   3.1225   9.9688  11.2291
   18.0717   3.1315   9.9421  11.1849
   18.0717   3.1405   9.9155  11.1404
   18.0717   3.1495   9.8890  11.0963
   18.0717   3.1585   9.8624  11.0532
   18.0717   3.1675   9.8359  11.0139
   18.0717   3.1765   9.8093  10.9659
   18.0717   3.1855   9.7829  10.9226
   18.0717   3.1945   9.7564  10.8794
   18.0717   3.2035   9.7299  10.8363
   18.0717   3.2125   9.7035  10.7936
   18.0717   3.2215   9.6771  10.7514
   18.0717   3.2305   9.6507  10.7089
   18.0717   3.2395   9.6243  10.6667
   18.5717   2.9605   9.2025  10.5057
   18.5717   2.9695   9.1764  10.4612
   18.5717   2.9785   9.1503  10.4169
   18.5717   2.9875   9.1242  10.3741
   18.5717   2.9965   9.0982  10.3301
   18.5717   3.0055   9.0723  10.2870
   18.5717   3.0145   9.0463  10.2444
   18.5717   3.0235   9.0204  10.2016
   18.5717   3.0325   8.9945  10.1597
   18.5717   3.0415   8.9687  10.1151
   18.5717   3.0505   8.9429  10.0728
   18.5717   3.0595   8.9171  10.0305
   18.5717   3.0685   8.8913   9.9881
   18.5717   3.0775   8.8656   9.9464
   18.5717   3.0865   8.8399   9.9048
   18.5717   3.0955   8.8142   9.8633
   18.5717   3.1045   8.7886   9.8224
   18.5717   3.1135   8.7630   9.7809
   18.5717   3.1225   8.7374   9.7396
   18.5717   3.1315   8.7118   9.6990
   18.5717   3.1405   8.6862   9.6585
   18.5717   3.1495   8.6607   9.6180
   18.5717   3.1585   8.6352   9.5771
   18.5717   3.1675   8.6097   9.5364
   18.5717   3.1765   8.5842   9.4967
   18.5717   3.1855   8.5587   9.4566
   18.5717   3.1945   8.5333   9.4171
   18.5717   3.2035   8.5078   9.3772
   18.5717   3.2125   8.4824   9.3377
   18.5717   3.2215   8.4570   9.2988
   18.5717   3.2305   8.4316   9.2597
   18.5717   3.2395   8.4062   9.2199
   19.0717   2.9605   8.1041   9.1567
   19.0717   2.9695   8.0791   9.1161
   19.0717   2.9785   8.0541   9.0749
   19.0717   2.9875   8.0292   9.0344
   19.0717   2.9965   8.0042   8.9939
   19.0717   3.0055   7.9794   8.9548
   19.0717   3.0145   7.9545   8.9189
   19.0717   3.0235   7.9297   8.8750
   19.0717   3.0325   7.9049   8.8358
   19.0717   3.0415   7.8801   8.7967
   19.0717   3.0505   7.8554   8.7572
   19.0717   3.0595   7.8306   8.7184
   19.0717   3.0685   7.8059   8.6800
   19.0717   3.0775   7.7813   8.6411
   19.0717   3.0865   7.7566   8.6024
   19.0717   3.0955   7.7320   8.5637
   19.0717   3.1045   7.7074   8.5255
   19.0717   3.1135   7.6828   8.4877
   19.0717   3.1225   7.6582   8.4497
   19.0717   3.1315   7.6337   8.4120
   19.0717   3.1405   7.6092   8.3746
   19.0717   3.1495   7.5846   8.3372
   19.0717   3.1585   7.5601   8.2996
   19.0717   3.1675   7.5357   8.2624
   19.0717   3.1765   7.5112   8.2271
   19.0717   3.1855   7.4867   8.1898
   19.0717   3.1945   7.4623   8.1513
   19.0717   3.2035   7.4379   8.1151
   19.0717   3.2125   7.4135   8.0784
   19.0717   3.2215   7.3891   8.0425
   19.0717   3.2305   7.3647   8.0060
   19.0717   3.2395   7.3403   7.9704
   19.5717   2.9605   7.1377   7.9830
   19.5717   2.9695   7.1138   7.9457
   19.5717   2.9785   7.0899   7.9080
   19.5717   2.9875   7.0660   7.8712
   19.5717   2.9965   7.0422   7.8338
   19.5717   3.0055   7.0183   7.7969
   19.5717   3.0145   6.9945   7.7597
   19.5717   3.0235   6.9708   7.7231
   19.5717   3.0325   6.9470   7.6867
   19.5717   3.0415   6.9233   7.6504
   19.5717   3.0505   6.8996   7.6142
   19.5717   3.0595   6.8759   7.5783
   19.5717   3.0685   6.8522   7.5426
   19.5717   3.0775   6.8286   7.5068
   19.5717   3.0865   6.8050   7.4713
   19.5717   3.0955   6.7814   7.4359
   19.5717   3.1045   6.7578   7.4022
   19.5717   3.1135   6.7342   7.3664
   19.5717   3.1225   6.7107   7.3302
   19.5717   3.1315   6.6871   7.2956
   19.5717   3.1405   6.6636   7.2612
   19.5717   3.1495   6.6401   7.2264
   19.5717   3.1585   6.6166   7.1918
   19.5717   3.1675   6.5932   7.1581
   19.5717   3.1765   6.5697   7.1239
   19.5717   3.1855   6.5462   7.0897
   19.5717   3.1945   6.5228   7.0560
   19.5717   3.2035   6.4994   7.0220
   19.5717   3.2125   6.4760   6.9883
   19.5717   3.2215   6.4526   6.9545
   19.5717   3.2305   6.4292   6.9212
   19.5717   3.2395   6.4058   6.8875
   20.0717   2.9605   6.2859   6.9605
   20.0717   2.9695   6.2630   6.9256
   20.0717   2.9785   6.2401   6.8913
   20.0717   2.9875   6.2173   6.8570
   20.0717   2.9965   6.1945   6.8228
   20.0717   3.0055   6.1717   6.7884
   20.0717   3.0145   6.1489   6.7548
   20.0717   3.0235   6.1261   6.7209
   20.0717   3.0325   6.1034   6.6888
   20.0717   3.0415   6.0807   6.6542
   20.0717   3.0505   6.0580   6.6203
   20.0717   3.0595   6.0353   6.5870
   20.0717   3.0685   6.0127   6.5538
   20.0717   3.0775   5.9901   6.5209
   20.0717   3.0865   5.9675   6.4885
   20.0717   3.0955   5.9449   6.4559
   20.0717   3.1045   5.9223   6.4225
   20.0717   3.1135   5.8997   6.3908
   20.0717   3.1225   5.8772   6.3585
   20.0717   3.1315   5.8546   6.3263
   20.0717   3.1405   5.8321   6.2942
   20.0717   3.1495   5.8096   6.2621
   20.0717   3.1585   5.7871   6.2301
   20.0717   3.1675   5.7647   6.1976
   20.0717   3.1765   5.7422   6.1660
   20.0717   3.1855   5.7198   6.1346
   20.0717   3.1945   5.6973   6.1030
   20.0717   3.2035   5.6749   6.0714
   20.0717   3.2125   5.6525   6.0401
   20.0717   3.2215   5.6301   6.0089
   20.0717   3.2305   5.6077   5.9778
   20.0717   3.2395   5.5853   5.9467
   20.5717   2.9605   5.5337   6.0686
   20.5717   2.9695   5.5118   6.0374
   20.5717   2.9785   5.4899   6.0039
   20.5717   2.9875   5.4681   5.9724
   20.5717   2.9965   5.4463   5.9408
   20.5717   3.0055   5.4245   5.9095
   20.5717   3.0145   5.4027   5.8785
   20.5717   3.0235   5.3810   5.8473
   20.5717   3.0325   5.3592   5.8156
   20.5717   3.0415   5.3375   5.7851
   20.5717   3.0505   5.3158   5.7544
   20.5717   3.0595   5.2942   5.7236
   20.5717   3.0685   5.2725   5.6929
   20.5717   3.0775   5.2509   5.6624
   20.5717   3.0865   5.2293   5.6321
   20.5717   3.0955   5.2077   5.6009
   20.5717   3.1045   5.1861   5.5708
   20.5717   3.1135   5.1645   5.5408
   20.5717   3.1225   5.1430   5.5107
   20.5717   3.1315   5.1215   5.4808
   20.5717   3.1405   5.0999   5.4508
   20.5717   3.1495   5.0784   5.4212
   20.5717   3.1585   5.0570   5.3917
   20.5717   3.1675   5.0355   5.3623
   20.5717   3.1765   5.0140   5.3327
   20.5717   3.1855   4.9926   5.3037
   20.5717   3.1945   4.9712   5.2749
   20.5717   3.2035   4.9497   5.2455
   20.5717   3.2125   4.9283   5.2165
   20.5717   3.2215   4.9069   5.1877
   20.5717   3.2305   4.8856   5.1590
   20.5717   3.2395   4.8642   5.1305
   21.0717   2.9605   4.8685   5.2885
   21.0717   2.9695   4.8476   5.2592
   21.0717   2.9785   4.8267   5.2300
   21.0717   2.9875   4.8058   5.2004
   21.0717   2.9965   4.7850   5.1712
   21.0717   3.0055   4.7642   5.1419
   21.0717   3.0145   4.7434   5.1130
   21.0717   3.0235   4.7227   5.0833
   21.0717   3.0325   4.7019   5.0545
   21.0717   3.0415   4.6812   5.0259
   21.0717   3.0505   4.6605   4.9972
   21.0717   3.0595   4.6398   4.9686
   21.0717   3.0685   4.6191   4.9402
   21.0717   3.0775   4.5985   4.9119
   21.0717   3.0865   4.5779   4.8838
   21.0717   3.0955   4.5573   4.8555
   21.0717   3.1045   4.5367   4.8275
   21.0717   3.1135   4.5161   4.7999
   21.0717   3.1225   4.4956   4.7723
   21.0717   3.1315   4.4750   4.7444
   21.0717   3.1405   4.4545   4.7168
   21.0717   3.1495   4.4340   4.6895
   21.0717   3.1585   4.4135   4.6621
   21.0717   3.1675   4.3931   4.6350
   21.0717   3.1765   4.3726   4.6067
   21.0717   3.1855   4.3522   4.5806
   21.0717   3.1945   4.3318   4.5537
   21.0717   3.2035   4.3114   4.5272
   21.0717   3.2125   4.2910   4.5001
   21.0717   3.2215   4.2706   4.4734
   21.0717   3.2305   4.2502   4.4468
   21.0717   3.2395   4.2299   4.4203
