 ***Theta   Eprime   Sig_Born   Sig_Rad
   18.5751   3.0145   5.2458   6.1132
   18.5751   3.0235   5.2339   6.0901
   18.5751   3.0325   5.2220   6.0671
   18.5751   3.0415   5.2102   6.0442
   18.5751   3.0505   5.1983   6.0214
   18.5751   3.0595   5.1864   5.9987
   18.5751   3.0685   5.1746   5.9761
   18.5751   3.0775   5.1628   5.9539
   18.5751   3.0865   5.1509   5.9315
   18.5751   3.0955   5.1391   5.9092
   18.5751   3.1045   5.1272   5.8871
   18.5751   3.1135   5.1154   5.8646
   18.5751   3.1225   5.1036   5.8427
   18.5751   3.1315   5.0917   5.8207
   18.5751   3.1405   5.0799   5.7989
   18.5751   3.1495   5.0681   5.7772
   18.5751   3.1585   5.0563   5.7555
   18.5751   3.1675   5.0444   5.7340
   18.5751   3.1765   5.0326   5.7125
   18.5751   3.1855   5.0208   5.6911
   18.5751   3.1945   5.0089   5.6698
   18.5751   3.2035   4.9971   5.6483
   18.5751   3.2125   4.9852   5.6271
   18.5751   3.2215   4.9734   5.6060
   18.5751   3.2305   4.9615   5.5850
   18.5751   3.2395   4.9497   5.5640
   19.0751   2.9605   4.7183   5.4841
   19.0751   2.9695   4.7067   5.4622
   19.0751   2.9785   4.6951   5.4403
   19.0751   2.9875   4.6835   5.4185
   19.0751   2.9965   4.6718   5.3968
   19.0751   3.0055   4.6602   5.3752
   19.0751   3.0145   4.6486   5.3539
   19.0751   3.0235   4.6370   5.3326
   19.0751   3.0325   4.6254   5.3113
   19.0751   3.0415   4.6138   5.2901
   19.0751   3.0505   4.6022   5.2687
   19.0751   3.0595   4.5906   5.2478
   19.0751   3.0685   4.5790   5.2268
   19.0751   3.0775   4.5674   5.2060
   19.0751   3.0865   4.5558   5.1852
   19.0751   3.0955   4.5442   5.1645
   19.0751   3.1045   4.5327   5.1440
   19.0751   3.1135   4.5211   5.1235
   19.0751   3.1225   4.5095   5.1031
   19.0751   3.1315   4.4979   5.0827
   19.0751   3.1405   4.4863   5.0625
   19.0751   3.1495   4.4747   5.0423
   19.0751   3.1585   4.4631   5.0221
   19.0751   3.1675   4.4515   5.0019
   19.0751   3.1765   4.4399   4.9819
   19.0751   3.1855   4.4283   4.9622
   19.0751   3.1945   4.4167   4.9423
   19.0751   3.2035   4.4050   4.9225
   19.0751   3.2125   4.3934   4.9026
   19.0751   3.2215   4.3818   4.8830
   19.0751   3.2305   4.3701   4.8634
   19.0751   3.2395   4.3585   4.8442
   19.5751   2.9605   4.1879   4.8118
   19.5751   2.9695   4.1766   4.7915
   19.5751   2.9785   4.1653   4.7712
   19.5751   2.9875   4.1539   4.7508
   19.5751   2.9965   4.1426   4.7308
   19.5751   3.0055   4.1312   4.7107
   19.5751   3.0145   4.1199   4.6907
   19.5751   3.0235   4.1086   4.6709
   19.5751   3.0325   4.0973   4.6512
   19.5751   3.0415   4.0859   4.6315
   19.5751   3.0505   4.0746   4.6119
   19.5751   3.0595   4.0633   4.5924
   19.5751   3.0685   4.0520   4.5730
   19.5751   3.0775   4.0406   4.5536
   19.5751   3.0865   4.0293   4.5343
   19.5751   3.0955   4.0180   4.5151
   19.5751   3.1045   4.0066   4.4960
   19.5751   3.1135   3.9953   4.4771
   19.5751   3.1225   3.9840   4.4581
   19.5751   3.1315   3.9726   4.4391
   19.5751   3.1405   3.9613   4.4202
   19.5751   3.1495   3.9499   4.4013
   19.5751   3.1585   3.9386   4.3826
   19.5751   3.1675   3.9272   4.3639
   19.5751   3.1765   3.9159   4.3453
   19.5751   3.1855   3.9045   4.3268
   19.5751   3.1945   3.8931   4.3083
   19.5751   3.2035   3.8818   4.2899
   19.5751   3.2125   3.8704   4.2715
   19.5751   3.2215   3.8590   4.2520
   19.5751   3.2305   3.8476   4.2343
   19.5751   3.2395   3.8362   4.2168
   20.0751   2.9605   3.7171   4.2229
   20.0751   2.9695   3.7061   4.2040
   20.0751   2.9785   3.6950   4.1852
   20.0751   2.9875   3.6840   4.1664
   20.0751   2.9965   3.6729   4.1477
   20.0751   3.0055   3.6619   4.1292
   20.0751   3.0145   3.6508   4.1106
   20.0751   3.0235   3.6398   4.0922
   20.0751   3.0325   3.6288   4.0738
   20.0751   3.0415   3.6177   4.0555
   20.0751   3.0505   3.6067   4.0374
   20.0751   3.0595   3.5956   4.0193
   20.0751   3.0685   3.5846   4.0012
   20.0751   3.0775   3.5735   3.9830
   20.0751   3.0865   3.5625   3.9650
   20.0751   3.0955   3.5514   3.9471
   20.0751   3.1045   3.5404   3.9293
   20.0751   3.1135   3.5293   3.9115
   20.0751   3.1225   3.5182   3.8938
   20.0751   3.1315   3.5072   3.8762
   20.0751   3.1405   3.4961   3.8586
   20.0751   3.1495   3.4850   3.8411
   20.0751   3.1585   3.4740   3.8227
   20.0751   3.1675   3.4629   3.8062
   20.0751   3.1765   3.4518   3.7889
   20.0751   3.1855   3.4407   3.7715
   20.0751   3.1945   3.4296   3.7556
   20.0751   3.2035   3.4185   3.7384
   20.0751   3.2125   3.4074   3.7212
   20.0751   3.2215   3.3962   3.7041
   20.0751   3.2305   3.3851   3.6870
   20.0751   3.2395   3.3740   3.6699
   20.5751   2.9605   3.2984   3.7064
   20.5751   2.9695   3.2876   3.6888
   20.5751   2.9785   3.2769   3.6713
   20.5751   2.9875   3.2661   3.6538
   20.5751   2.9965   3.2554   3.6366
   20.5751   3.0055   3.2446   3.6192
   20.5751   3.0145   3.2339   3.6020
   20.5751   3.0235   3.2231   3.5847
   20.5751   3.0325   3.2124   3.5675
   20.5751   3.0415   3.2017   3.5505
   20.5751   3.0505   3.1909   3.5335
   20.5751   3.0595   3.1801   3.5166
   20.5751   3.0685   3.1694   3.4997
   20.5751   3.0775   3.1586   3.4829
   20.5751   3.0865   3.1479   3.4662
   20.5751   3.0955   3.1371   3.4487
   20.5751   3.1045   3.1263   3.4329
   20.5751   3.1135   3.1156   3.4163
   20.5751   3.1225   3.1048   3.3998
   20.5751   3.1315   3.0940   3.3844
   20.5751   3.1405   3.0832   3.3680
   20.5751   3.1495   3.0725   3.3516
   20.5751   3.1585   3.0617   3.3352
   20.5751   3.1675   3.0509   3.3190
   20.5751   3.1765   3.0401   3.3027
   20.5751   3.1855   3.0293   3.2865
   20.5751   3.1945   3.0185   3.2704
   20.5751   3.2035   3.0076   3.2542
   20.5751   3.2125   2.9968   3.2381
   20.5751   3.2215   2.9860   3.2221
   20.5751   3.2305   2.9752   3.2061
   20.5751   3.2395   2.9643   3.1903
   21.0751   2.9605   2.9253   3.2523
   21.0751   2.9695   2.9149   3.2359
   21.0751   2.9785   2.9045   3.2196
   21.0751   2.9875   2.8940   3.2033
   21.0751   2.9965   2.8836   3.1871
   21.0751   3.0055   2.8731   3.1710
   21.0751   3.0145   2.8627   3.1549
   21.0751   3.0235   2.8523   3.1389
   21.0751   3.0325   2.8418   3.1222
   21.0751   3.0415   2.8314   3.1067
   21.0751   3.0505   2.8209   3.0912
   21.0751   3.0595   2.8105   3.0763
   21.0751   3.0685   2.8000   3.0606
   21.0751   3.0775   2.7896   3.0449
   21.0751   3.0865   2.7791   3.0292
   21.0751   3.0955   2.7687   3.0136
   21.0751   3.1045   2.7582   2.9981
   21.0751   3.1135   2.7478   2.9825
   21.0751   3.1225   2.7373   2.9670
   21.0751   3.1315   2.7268   2.9509
   21.0751   3.1405   2.7164   2.9355
   21.0751   3.1495   2.7059   2.9202
   21.0751   3.1585   2.6954   2.9050
   21.0751   3.1675   2.6849   2.8898
   21.0751   3.1765   2.6744   2.8747
   21.0751   3.1855   2.6639   2.8601
   21.0751   3.1945   2.6534   2.8450
   21.0751   3.2035   2.6429   2.8298
   21.0751   3.2125   2.6324   2.8148
   21.0751   3.2215   2.6219   2.7999
   21.0751   3.2305   2.6114   2.7850
   21.0751   3.2395   2.6009   2.7701
   21.5751   2.9605   2.5925   2.8525
   21.5751   2.9695   2.5824   2.8372
   21.5751   2.9785   2.5723   2.8217
   21.5751   2.9875   2.5622   2.8068
   21.5751   2.9965   2.5520   2.7925
   21.5751   3.0055   2.5419   2.7775
   21.5751   3.0145   2.5318   2.7625
   21.5751   3.0235   2.5217   2.7475
   21.5751   3.0325   2.5116   2.7325
   21.5751   3.0415   2.5014   2.7176
   21.5751   3.0505   2.4913   2.7028
   21.5751   3.0595   2.4812   2.6873
   21.5751   3.0685   2.4711   2.6726
   21.5751   3.0775   2.4609   2.6579
   21.5751   3.0865   2.4508   2.6433
   21.5751   3.0955   2.4407   2.6288
   21.5751   3.1045   2.4305   2.6143
   21.5751   3.1135   2.4204   2.5998
   21.5751   3.1225   2.4103   2.5858
   21.5751   3.1315   2.4001   2.5715
   21.5751   3.1405   2.3900   2.5570
   21.5751   3.1495   2.3798   2.5427
   21.5751   3.1585   2.3697   2.5284
   21.5751   3.1675   2.3595   2.5142
   21.5751   3.1765   2.3494   2.5000
   21.5751   3.1855   2.3392   2.4856
   21.5751   3.1945   2.3291   2.4718
   21.5751   3.2035   2.3189   2.4578
   21.5751   3.2125   2.3087   2.4439
   21.5751   3.2215   2.2986   2.4299
   21.5751   3.2305   2.2884   2.4160
   21.5751   3.2395   2.2782   2.4021
   22.0751   2.9605   2.2953   2.5007
   22.0751   2.9695   2.2855   2.4864
   22.0751   2.9785   2.2757   2.4721
   22.0751   2.9875   2.2659   2.4572
   22.0751   2.9965   2.2561   2.4431
   22.0751   3.0055   2.2463   2.4290
   22.0751   3.0145   2.2365   2.4150
   22.0751   3.0235   2.2267   2.4010
   22.0751   3.0325   2.2170   2.3871
   22.0751   3.0415   2.2072   2.3732
   22.0751   3.0505   2.1974   2.3594
   22.0751   3.0595   2.1876   2.3456
   22.0751   3.0685   2.1778   2.3323
   22.0751   3.0775   2.1680   2.3185
   22.0751   3.0865   2.1582   2.3048
   22.0751   3.0955   2.1484   2.2912
   22.0751   3.1045   2.1386   2.2776
   22.0751   3.1135   2.1288   2.2641
   22.0751   3.1225   2.1190   2.2504
   22.0751   3.1315   2.1092   2.2372
   22.0751   3.1405   2.0995   2.2238
   22.0751   3.1495   2.0897   2.2105
   22.0751   3.1585   2.0799   2.1972
   22.0751   3.1675   2.0701   2.1840
   22.0751   3.1765   2.0603   2.1708
   22.0751   3.1855   2.0505   2.1576
   22.0751   3.1945   2.0407   2.1445
   22.0751   3.2035   2.0309   2.1314
   22.0751   3.2125   2.0210   2.1184
   22.0751   3.2215   2.0112   2.1053
   22.0751   3.2305   2.0014   2.0919
   22.0751   3.2395   1.9916   2.0794
   22.5751   2.9605   2.0296   2.1887
   22.5751   2.9695   2.0201   2.1753
   22.5751   2.9785   2.0107   2.1621
   22.5751   2.9875   2.0012   2.1488
   22.5751   2.9965   1.9918   2.1356
   22.5751   3.0055   1.9823   2.1225
   22.5751   3.0145   1.9729   2.1098
   22.5751   3.0235   1.9634   2.0966
   22.5751   3.0325   1.9540   2.0835
   22.5751   3.0415   1.9445   2.0706
   22.5751   3.0505   1.9351   2.0577
   22.5751   3.0595   1.9257   2.0446
   22.5751   3.0685   1.9162   2.0319
   22.5751   3.0775   1.9068   2.0191
   22.5751   3.0865   1.8973   2.0065
   22.5751   3.0955   1.8879   1.9938
   22.5751   3.1045   1.8785   1.9811
   22.5751   3.1135   1.8690   1.9685
   22.5751   3.1225   1.8596   1.9559
   22.5751   3.1315   1.8502   1.9435
   22.5751   3.1405   1.8407   1.9310
   22.5751   3.1495   1.8313   1.9185
   22.5751   3.1585   1.8219   1.9061
   22.5751   3.1675   1.8125   1.8933
   22.5751   3.1765   1.8030   1.8814
   22.5751   3.1855   1.7936   1.8691
   22.5751   3.1945   1.7842   1.8569
   22.5751   3.2035   1.7748   1.8447
   22.5751   3.2125   1.7653   1.8325
   22.5751   3.2215   1.7559   1.8204
   22.5751   3.2305   1.7465   1.8083
   22.5751   3.2395   1.7371   1.7962
   23.0751   2.9605   1.7919   1.9139
   23.0751   2.9695   1.7828   1.9014
   23.0751   2.9785   1.7737   1.8890
   23.0751   2.9875   1.7646   1.8766
   23.0751   2.9965   1.7555   1.8641
   23.0751   3.0055   1.7464   1.8520
   23.0751   3.0145   1.7373   1.8398
   23.0751   3.0235   1.7282   1.8277
   23.0751   3.0325   1.7191   1.8155
   23.0751   3.0415   1.7101   1.8035
   23.0751   3.0505   1.7010   1.7914
   23.0751   3.0595   1.6919   1.7794
   23.0751   3.0685   1.6828   1.7675
   23.0751   3.0775   1.6738   1.7556
   23.0751   3.0865   1.6647   1.7437
   23.0751   3.0955   1.6556   1.7318
   23.0751   3.1045   1.6466   1.7197
   23.0751   3.1135   1.6375   1.7083
   23.0751   3.1225   1.6285   1.6966
   23.0751   3.1315   1.6194   1.6849
   23.0751   3.1405   1.6104   1.6733
   23.0751   3.1495   1.6013   1.6617
   23.0751   3.1585   1.5923   1.6501
   23.0751   3.1675   1.5832   1.6386
   23.0751   3.1765   1.5742   1.6271
   23.0751   3.1855   1.5652   1.6156
   23.0751   3.1945   1.5561   1.6042
   23.0751   3.2035   1.5471   1.5930
   23.0751   3.2125   1.5381   1.5817
   23.0751   3.2215   1.5291   1.5704
   23.0751   3.2305   1.5201   1.5591
   23.0751   3.2395   1.5111   1.5479
   23.5751   2.9605   1.5793   1.6708
   23.5751   2.9695   1.5706   1.6592
   23.5751   2.9785   1.5618   1.6476
   23.5751   2.9875   1.5531   1.6361
   23.5751   2.9965   1.5443   1.6246
   23.5751   3.0055   1.5356   1.6132
   23.5751   3.0145   1.5269   1.6018
   23.5751   3.0235   1.5181   1.5904
   23.5751   3.0325   1.5094   1.5791
   23.5751   3.0415   1.5007   1.5675
   23.5751   3.0505   1.4920   1.5566
   23.5751   3.0595   1.4833   1.5454
   23.5751   3.0685   1.4746   1.5343
   23.5751   3.0775   1.4659   1.5232
   23.5751   3.0865   1.4572   1.5121
   23.5751   3.0955   1.4486   1.5011
   23.5751   3.1045   1.4399   1.4901
   23.5751   3.1135   1.4312   1.4792
   23.5751   3.1225   1.4226   1.4682
   23.5751   3.1315   1.4139   1.4574
   23.5751   3.1405   1.4053   1.4466
   23.5751   3.1495   1.3966   1.4359
   23.5751   3.1585   1.3880   1.4251
   23.5751   3.1675   1.3793   1.4144
   23.5751   3.1765   1.3707   1.4037
   23.5751   3.1855   1.3621   1.3931
   23.5751   3.1945   1.3535   1.3806
   23.5751   3.2035   1.3449   1.3719
   23.5751   3.2125   1.3363   1.3614
   23.5751   3.2215   1.3277   1.3509
   23.5751   3.2305   1.3191   1.3404
   23.5751   3.2395   1.3105   1.3298
   24.0751   2.9605   1.3891   1.4559
   24.0751   2.9695   1.3807   1.4451
   24.0751   2.9785   1.3723   1.4340
   24.0751   2.9875   1.3639   1.4235
   24.0751   2.9965   1.3556   1.4128
   24.0751   3.0055   1.3472   1.4022
   24.0751   3.0145   1.3389   1.3916
   24.0751   3.0235   1.3305   1.3810
   24.0751   3.0325   1.3222   1.3705
   24.0751   3.0415   1.3139   1.3600
   24.0751   3.0505   1.3056   1.3495
   24.0751   3.0595   1.2972   1.3391
   24.0751   3.0685   1.2889   1.3287
   24.0751   3.0775   1.2806   1.3185
   24.0751   3.0865   1.2724   1.3082
   24.0751   3.0955   1.2641   1.2979
   24.0751   3.1045   1.2558   1.2877
   24.0751   3.1135   1.2475   1.2776
   24.0751   3.1225   1.2393   1.2674
   24.0751   3.1315   1.2310   1.2556
   24.0751   3.1405   1.2228   1.2473
   24.0751   3.1495   1.2146   1.2373
   24.0751   3.1585   1.2063   1.2273
   24.0751   3.1675   1.1981   1.2172
   24.0751   3.1765   1.1899   1.2073
   24.0751   3.1855   1.1817   1.1974
   24.0751   3.1945   1.1735   1.1876
   24.0751   3.2035   1.1654   1.1778
   24.0751   3.2125   1.1572   1.1680
   24.0751   3.2215   1.1490   1.1583
   24.0751   3.2305   1.1409   1.1486
   24.0751   3.2395   1.1327   1.1389
