n   xbj   Q2   Yield   Yield_err
0, 0.255429, 3.62085, 0.000437377, 3.34649e-06, 17793
1, 0.265274, 3.7456, 0.0006485, 4.11403e-06, 26381
2, 0.275046, 3.87166, 0.000799199, 4.5977e-06, 32513
3, 0.284937, 4.00582, 0.000798773, 4.59642e-06, 32495
4, 0.294893, 4.14515, 0.000728364, 4.37547e-06, 29631
5, 0.304883, 4.2844, 0.00066848, 4.18055e-06, 27195
6, 0.314881, 4.42413, 0.000577915, 3.87132e-06, 23511
7, 0.324824, 4.56126, 0.000482858, 3.52346e-06, 19643
