0.255 	 4.373968e-04 	 3.547945e-06 	 3.621 	 
0.265 	 6.490744e-04 	 4.473399e-06 	 3.746 	 
0.275 	 8.004992e-04 	 5.084876e-06 	 3.872 	 
0.285 	 8.006199e-04 	 5.086715e-06 	 4.006 	 
0.295 	 7.305192e-04 	 4.809298e-06 	 4.146 	 
0.305 	 6.708624e-04 	 4.567989e-06 	 4.285 	 
0.315 	 5.802780e-04 	 4.189587e-06 	 4.424 	 
0.325 	 4.850754e-04 	 3.773054e-06 	 4.561 	 
