n   xbj   Q2   Yield   Yield_err
0.36, 0.379509, 5.41964, 2.84064e-07, 8.56545e-08
0.38, 0.393265, 5.59409, 0.000106673, 1.67436e-06
0.4, 0.410924, 5.81788, 0.000286555, 2.78417e-06
0.42, 0.430315, 6.06359, 0.000406292, 3.34639e-06
0.44, 0.44977, 6.32421, 0.000404819, 3.33994e-06
0.46, 0.469617, 6.6001, 0.000341246, 3.05142e-06
0.48, 0.48917, 6.86618, 0.000243042, 2.55519e-06
0.5, 0.508467, 7.10559, 0.000118552, 1.76682e-06
0.52, 0.525956, 7.31187, 2.6313e-05, 8.26123e-07
0.54, 0.542808, 7.52747, 2.3241e-07, 7.74732e-08
