n   xbj   Q2   Yield   Yield_err
0.36, 0.37966, 5.42259, 2.77992e-07, 8.02528e-08
0.38, 0.393217, 5.5943, 0.000100118, 1.53549e-06
0.4, 0.410984, 5.8196, 0.000271212, 2.56226e-06
0.42, 0.430232, 6.06332, 0.000379831, 3.05813e-06
0.44, 0.449729, 6.324, 0.00037849, 3.05244e-06
0.46, 0.469587, 6.60067, 0.000310522, 2.75014e-06
0.48, 0.489071, 6.86513, 0.000225647, 2.32864e-06
0.5, 0.508476, 7.10516, 0.000111121, 1.61912e-06
0.52, 0.526181, 7.31491, 2.33268e-05, 7.36524e-07
0.54, 0.542703, 7.5254, 4.40135e-07, 1.00979e-07
