n   xbj   Q2   Yield   Yield_err
0.52, 0.534169, 7.60988, 1.29254e-05, 3.18233e-07
0.54, 0.550999, 7.82248, 4.22929e-05, 5.79969e-07
0.56, 0.570384, 8.06822, 6.37316e-05, 7.1576e-07
0.58, 0.590173, 8.31593, 7.49526e-05, 7.7845e-07
0.6, 0.609739, 8.57384, 7.18475e-05, 7.61586e-07
0.62, 0.629517, 8.84606, 5.8744e-05, 6.86343e-07
0.64, 0.649381, 9.11479, 4.09934e-05, 5.70793e-07
0.66, 0.668679, 9.34989, 2.26603e-05, 4.22423e-07
0.68, 0.687869, 9.57808, 8.56761e-06, 2.58789e-07
0.7, 0.705439, 9.78795, 1.41624e-06, 1.05027e-07
0.72, 0.722614, 10.0119, 2.3339e-08, 1.34758e-08
