n   xbj   Q2   Yield   Yield_err
0.66, 0.675301, 9.63156, 7.09196e-07, 2.58364e-08
0.68, 0.691317, 9.83513, 3.26228e-06, 5.55988e-08
0.7, 0.710471, 10.0774, 5.19444e-06, 7.03343e-08
0.72, 0.730249, 10.3259, 6.22494e-06, 7.70988e-08
0.74, 0.749988, 10.5737, 6.62697e-06, 7.95912e-08
0.76, 0.769718, 10.8281, 5.78903e-06, 7.43092e-08
0.78, 0.789437, 11.0911, 4.4421e-06, 6.4982e-08
0.8, 0.809225, 11.3542, 3.01807e-06, 5.346e-08
0.82, 0.828878, 11.5957, 1.62878e-06, 3.92016e-08
0.84, 0.848213, 11.8241, 7.25177e-07, 2.61275e-08
