n   xbj   Q2   Yield   Yield_err
0.66, 0.675471, 9.63416, 1.10799e-06, 3.733e-08
0.68, 0.691224, 9.83408, 4.88912e-06, 7.85521e-08
0.7, 0.710445, 10.077, 7.53848e-06, 9.76579e-08
0.72, 0.730184, 10.3258, 9.14394e-06, 1.07635e-07
0.74, 0.749982, 10.5744, 9.49834e-06, 1.09718e-07
0.76, 0.769681, 10.8282, 8.58103e-06, 1.04241e-07
0.78, 0.789524, 11.0982, 6.47827e-06, 9.0487e-08
0.8, 0.809186, 11.3555, 4.37147e-06, 7.42585e-08
0.82, 0.828691, 11.5909, 2.4446e-06, 5.54839e-08
0.84, 0.848906, 11.8359, 1.07788e-06, 3.68193e-08
