n   xbj   Q2   Yield   Yield_err
0.5, 0.517689, 7.42784, 6.23088e-08, 2.07864e-08
0.52, 0.533706, 7.604, 1.21595e-05, 2.91119e-07
0.54, 0.551054, 7.82327, 3.77534e-05, 5.16271e-07
0.56, 0.570343, 8.06728, 5.82509e-05, 6.44568e-07
0.58, 0.590157, 8.31686, 6.83469e-05, 6.99938e-07
0.6, 0.609641, 8.57313, 6.40395e-05, 6.76791e-07
0.62, 0.629504, 8.84768, 5.16719e-05, 6.06064e-07
0.64, 0.649207, 9.1118, 3.57176e-05, 5.01889e-07
0.66, 0.66877, 9.35215, 1.97836e-05, 3.72027e-07
0.68, 0.687909, 9.57739, 7.61022e-06, 2.30029e-07
0.7, 0.705263, 9.78521, 1.05253e-06, 8.53997e-08
0.72, 0.723152, 10.014, 2.76899e-08, 1.38461e-08
