n   xbj   Q2   Yield   Yield_err
0.58, 0.598043, 8.53358, 5.13418e-07, 4.13835e-08
0.6, 0.611783, 8.709, 9.27469e-06, 1.76454e-07
0.62, 0.630726, 8.94906, 1.83191e-05, 2.48814e-07
0.64, 0.650315, 9.19567, 2.37968e-05, 2.84156e-07
0.66, 0.670022, 9.44349, 2.64274e-05, 2.99744e-07
0.68, 0.689689, 9.69865, 2.48272e-05, 2.90348e-07
0.7, 0.709507, 9.96845, 1.90796e-05, 2.54007e-07
0.72, 0.729362, 10.2339, 1.35489e-05, 2.1361e-07
0.74, 0.748818, 10.471, 7.21444e-06, 1.55508e-07
0.76, 0.76827, 10.7047, 3.15721e-06, 1.02724e-07
0.78, 0.786241, 10.9164, 7.83425e-07, 5.11234e-08
0.8, 0.804112, 11.1395, 2.00002e-08, 8.16556e-09
