n   xbj   Q2   Yield   Yield_err
0.66, 0.675436, 9.63385, 1.12762e-06, 4.06627e-08
0.68, 0.691174, 9.83296, 5.38898e-06, 8.90693e-08
0.7, 0.710597, 10.0798, 8.71349e-06, 1.13433e-07
0.72, 0.730153, 10.3248, 1.03852e-05, 1.23924e-07
0.74, 0.750066, 10.5737, 1.10299e-05, 1.27754e-07
0.76, 0.769752, 10.8272, 9.69109e-06, 1.19677e-07
0.78, 0.789381, 11.09, 7.42615e-06, 1.04655e-07
0.8, 0.809177, 11.3573, 4.88836e-06, 8.48124e-08
0.82, 0.828999, 11.5985, 2.76631e-06, 6.37371e-08
0.84, 0.848471, 11.8298, 1.25361e-06, 4.28789e-08
