n   xbj   Q2   Yield   Yield_err
0.44, 0.456669, 6.51178, 5.55269e-06, 2.14852e-07
0.46, 0.471674, 6.7012, 4.85751e-05, 6.4642e-07
0.48, 0.490696, 6.94245, 8.74186e-05, 8.80287e-07
0.5, 0.510284, 7.19031, 0.000111929, 1.00529e-06
0.52, 0.52974, 7.44815, 0.000108512, 9.88577e-07
0.54, 0.549594, 7.72373, 8.80803e-05, 8.83848e-07
0.56, 0.569345, 7.99076, 6.53237e-05, 7.54522e-07
0.58, 0.58869, 8.22862, 3.34481e-05, 5.33239e-07
0.6, 0.607147, 8.44446, 1.08321e-05, 3.00718e-07
0.62, 0.623728, 8.64845, 5.13064e-07, 6.51742e-08
