n   xbj   Q2   Yield   Yield_err
0.36, 0.379405, 5.4178, 1.29754e-07, 4.58772e-08
0.38, 0.393189, 5.59366, 6.5469e-05, 1.04486e-06
0.4, 0.410974, 5.81927, 0.000182248, 1.78543e-06
0.42, 0.430248, 6.06322, 0.000257011, 2.1517e-06
0.44, 0.449722, 6.32436, 0.000261146, 2.17065e-06
0.46, 0.469526, 6.59899, 0.000208359, 1.91896e-06
0.48, 0.489227, 6.86726, 0.000150025, 1.60947e-06
0.5, 0.508212, 7.10164, 7.41287e-05, 1.11382e-06
0.52, 0.525829, 7.31001, 1.62983e-05, 5.15923e-07
0.54, 0.543741, 7.52502, 9.72989e-08, 3.97233e-08
