n   xbj   Q2   Yield   Yield_err
0.52, 0.534035, 7.60755, 7.88918e-06, 1.91925e-07
0.54, 0.550912, 7.82186, 2.67208e-05, 3.57703e-07
0.56, 0.570328, 8.06718, 3.9423e-05, 4.38083e-07
0.58, 0.59014, 8.31663, 4.75843e-05, 4.83837e-07
0.6, 0.60979, 8.57527, 4.58479e-05, 4.74391e-07
0.62, 0.629507, 8.84562, 3.65496e-05, 4.21028e-07
0.64, 0.649154, 9.11092, 2.55656e-05, 3.49608e-07
0.66, 0.668798, 9.34957, 1.38708e-05, 2.55527e-07
0.68, 0.687929, 9.58188, 5.70452e-06, 1.62967e-07
0.7, 0.704776, 9.7836, 7.34422e-07, 5.82766e-08
0.72, 0.721335, 10.0131, 4.61862e-09, 4.61881e-09
