 ***Theta   Eprime   Sig_Born   Sig_Rad
   0   0   0  0
   0   0   0  0
   0   0   0  0
   18.9520   2.9746   4.8407   5.6290
   19.2361   3.0337   4.4468   5.0862
   19.6607   3.0891   3.9421   4.4259
   20.2902   3.1009   3.3606   3.7146
   20.9523   3.1078   2.8408   3.0942
   21.5945   3.1074   2.4153   2.5957
   21.9073   3.1623   2.1692   2.2978
   22.1651   3.2050   1.9809   2.0749
   0   0   0  0
   0   0   0  0
   0   0   0  0
   0   0   0  0
   0   0   0  0
   0   0   0  0
