newbin: 
0.171203  1.46739  0.00394018
0.193561  1.44391  0.00313377
0.220304  1.42107  0.00388444
0.240474  1.44872  0.0101053
0.192693  1.44522  0.0050894
0.219594  1.41265  0.00509495
0.247395  1.40465  0.0067777
0.222425  1.43826  0.00673404
0.246088  1.40593  0.00485311
0.27438  1.38657  0.00570436
0.298369  1.39778  0.0102037
0.259418  1.42563  0.00691457
0.28471  1.4075  0.00503873
0.313883  1.36915  0.00581237
0.339993  1.37225  0.00955286
0.297723  1.42403  0.00828596
0.324705  1.3852  0.00655607
0.353162  1.38935  0.00772529
0.379802  1.38706  0.0108474
0.334045  1.40782  0.012217
0.36104  1.39055  0.0100882
0.388611  1.34407  0.0110326
0.418305  1.34118  0.0142262
0.411377  1.36305  0.00950448
0.44401  1.31638  0.00856319
0.475588  1.35521  0.00996097
0.506869  1.33008  0.0150125
0.482269  1.32753  0.0107794
0.516101  1.32138  0.00908779
0.549798  1.30799  0.00991223
0.586059  1.27448  0.0147436
0.554835  1.31039  0.0125947
0.594562  1.29855  0.00929607
0.637946  1.27028  0.0109525
0.680464  1.29733  0.0248398
0.625921  1.32253  0.0143186
0.663546  1.26987  0.0109014
0.704973  1.27787  0.0110261
0.749955  1.28197  0.0202693
0.698133  1.34709  0.0148982
0.737595  1.30048  0.0109288
0.779209  1.32429  0.0119562
0.820357  1.29377  0.0194744
------------------------------------
bin003: 
0.170902  1.4683  0.00400522
0.19415  1.44182  0.00301549
0.222727  1.42119  0.00390844
0.243713  1.49765  0.0148409
0.176515  1.48629  0.0167299
0.196377  1.43618  0.00492882
0.223952  1.41199  0.00515667
0.25038  1.40508  0.00779643
0.272209  1.42783  0.0976376
0.207783  1.35309  0.0302614
0.227888  1.43721  0.00549094
0.254226  1.39778  0.0049258
0.28303  1.37884  0.00619923
0.305393  1.43873  0.0172689
0.239019  1.15866  0.128497
0.259472  1.4265  0.00692472
0.28471  1.4075  0.00503873
0.313883  1.36915  0.00581237
0.339801  1.37157  0.00959274
0.36254  1.47579  0.104002
0.291277  1.43074  0.011315
0.315534  1.3941  0.00664387
0.344182  1.38918  0.00708244
0.372267  1.39058  0.00935606
0.395583  1.34693  0.0281591
0.322893  1.38978  0.0216723
0.346318  1.39605  0.0104548
0.374312  1.3853  0.010088
0.403504  1.32667  0.0122221
0.429206  1.35113  0.0231105
0.452753  1.13715  0.256141
0.386351  1.44438  0.0440374
0.407751  1.3618  0.0116317
0.435217  1.32138  0.00891076
0.464166  1.33837  0.0096243
0.492755  1.34723  0.0124682
0.518803  1.36225  0.0259262
0.449541  1.32365  0.816496
0.47002  1.31561  0.0172742
0.496121  1.33633  0.0105225
0.5247  1.32131  0.00969075
0.553802  1.29639  0.0112802
0.582236  1.27499  0.0160176
0.608677  1.3077  0.0362983
0.533908  1.38331  0.0340816
0.557079  1.2981  0.0141505
0.585468  1.31003  0.0114329
0.614291  1.27934  0.0116975
0.643491  1.27571  0.0145497
0.672135  1.27844  0.0224803
0.697883  1.2156  0.0559854
0.597965  1.29329  0.108625
0.618248  1.33187  0.0193886
0.645798  1.29398  0.0134923
0.674956  1.26647  0.012358
0.703924  1.2812  0.0139077
0.733084  1.2688  0.018401
0.761647  1.28568  0.0314971
0.787481  1.32899  0.08584
0.682168  1.37631  0.0295274
0.706427  1.33366  0.0154354
0.735349  1.30768  0.0131987
0.764538  1.3177  0.0133885
0.793686  1.30507  0.0162046
0.822571  1.32949  0.0233561
0.842896  0.976298  0.0704596
