newbin: 
0.171212  1.59649  0.0037316
0.193568  1.59031  0.00295862
0.220317  1.58339  0.00365637
0.240488  1.62376  0.00950621
0.192727  1.581  0.00526004
0.219677  1.57685  0.00524323
0.247392  1.58348  0.00695961
0.222429  1.58236  0.00693236
0.246154  1.57749  0.0049731
0.274513  1.59179  0.00581302
0.298357  1.59283  0.0104169
0.259444  1.57501  0.00780722
0.284806  1.58985  0.00565276
0.313989  1.55458  0.00651832
0.33991  1.59542  0.0106316
0.297839  1.56873  0.00826532
0.324754  1.57205  0.00648608
0.353091  1.58108  0.0076372
0.379932  1.61567  0.0106558
0.333991  1.61528  0.0122629
0.361037  1.5968  0.0101247
0.388682  1.58926  0.0110095
0.418216  1.60883  0.0141565
0.411298  1.5845  0.00964231
0.443951  1.56051  0.00864647
0.47551  1.63355  0.010015
0.506958  1.58784  0.0151312
0.482474  1.60891  0.0107999
0.516248  1.61133  0.00909118
0.549966  1.60177  0.00990534
0.586112  1.61159  0.0146145
0.554999  1.60147  0.0126476
0.594735  1.58358  0.00934051
0.638154  1.59753  0.0109182
0.680786  1.61486  0.0248278
0.626326  1.61179  0.0144554
0.663599  1.59018  0.0109318
0.705122  1.61483  0.0110315
0.750158  1.65057  0.020185
0.698233  1.6488  0.0150841
0.737569  1.66792  0.0109419
0.779175  1.66711  0.0120243
0.820569  1.61474  0.0196279
------------------------------------
bin003: 
0.170921  1.59902  0.00379247
0.194194  1.58964  0.0028462
0.222778  1.58165  0.00367993
0.243746  1.67181  0.0139881
0.176524  1.60425  0.0173352
0.196415  1.57666  0.00509049
0.224017  1.57634  0.00530661
0.250322  1.59151  0.00799687
0.272383  1.50703  0.101788
0.207836  1.51336  0.0310508
0.227899  1.58118  0.00565274
0.254211  1.57661  0.00504134
0.283  1.5973  0.00630352
0.305399  1.62545  0.0176616
0.239164  1.3149  0.145219
0.2595  1.57586  0.00781864
0.284806  1.58985  0.00565276
0.313989  1.55458  0.00651832
0.339724  1.59474  0.0106759
0.361839  1.67598  0.116213
0.291399  1.57001  0.0112988
0.315707  1.57303  0.00658354
0.344163  1.57748  0.0070058
0.372466  1.60415  0.00921523
0.39544  1.56781  0.0276608
0.323016  1.6043  0.0217286
0.346313  1.59705  0.0105004
0.374276  1.60637  0.0101053
0.403506  1.60031  0.0121485
0.4294  1.5913  0.0230801
0.452909  1.29239  0.257777
0.386418  1.70321  0.0445026
0.407736  1.58797  0.0117913
0.435265  1.55851  0.0090088
0.464264  1.60439  0.00969009
0.492695  1.60136  0.0125796
0.518907  1.65282  0.0260247
0.542887  1.9335  0.360905
0.449659  1.61534  0.816498
0.470123  1.56196  0.0173978
0.496069  1.62622  0.0105318
0.524735  1.6166  0.00968629
0.553952  1.59337  0.011262
0.582396  1.61891  0.015861
0.608509  1.59492  0.0363104
0.534189  1.60894  0.034652
0.556983  1.59144  0.0141988
0.585492  1.59498  0.0114921
0.614348  1.57533  0.0117244
0.643526  1.61258  0.0144852
0.671939  1.61271  0.0223927
0.698243  1.58262  0.0553061
0.597849  1.44488  0.112178
0.618516  1.5908  0.0196726
0.645846  1.62429  0.0135215
0.674995  1.57902  0.0124063
0.70404  1.62472  0.0139023
0.733113  1.62019  0.0183618
0.76189  1.67715  0.0312649
0.788001  1.68885  0.0857636
0.682183  1.6423  0.0300761
0.706571  1.67428  0.0155334
0.735272  1.65374  0.0132595
0.764374  1.68122  0.0134212
0.793672  1.6443  0.016294
0.822727  1.63578  0.0236198
0.842837  1.35172  0.0691003
