90837  219.64  72.94  89.54  208.33  106.68  118.69  83.70  107.53  112.95  81.69  1
90838  110.58  82.21  103.70  126.65  140.37  109.78  108.78  113.53  123.95  112.01  0
90840  163.80  91.88  98.52  108.25  114.27  103.49  100.72  106.03  110.59  101.77  0
90843  212.78  66.87  145.05  83.45  82.07  115.85  99.34  100.91  91.59  89.87  0
90849  125.61  89.33  121.17  107.41  110.58  101.65  106.12  116.29  126.48  100.40  0
90850  127.29  89.14  99.12  119.32  117.11  106.67  109.80  121.65  111.82  101.02  0
90851  851.67  75.10  281.89  110.27  107.51  120.83  123.15  123.58  116.80  91.18  1
90852  175.53  85.88  107.98  112.31  115.31  107.62  112.99  121.99  112.17  107.66  0
90853  208.17  90.00  116.33  126.82  124.16  109.72  109.26  101.00  108.02  114.32  0
90854  157.57  87.77  106.55  117.62  119.35  107.49  107.69  117.52  112.52  106.03  0
90855  167.19  91.41  114.40  115.65  117.62  101.02  103.24  121.51  113.70  106.18  0
90856  140.22  100.22  117.62  106.01  115.40  103.99  111.54  121.84  114.71  114.14  0
90857  132.76  88.13  113.39  118.22  117.29  109.50  99.56  117.63  120.09  128.15  0
90859  104.38  89.34  100.22  127.06  105.99  102.55  107.40  123.45  124.33  126.75  0
90861  163.56  86.52  120.21  111.79  103.29  111.55  105.32  107.71  98.37  85.07  0
90862  124.15  96.52  128.41  110.46  103.20  108.53  94.75  138.54  109.67  111.44  0
90863  861.43  73.51  168.01  122.55  89.24  104.82  93.13  100.61  112.66  112.54  1
90864  110.95  97.50  96.01  119.73  106.40  107.18  108.24  128.88  97.86  115.31  0
90865  174.96  85.29  119.43  109.13  108.71  104.02  107.83  120.15  120.42  127.19  0
90866  163.81  93.08  118.10  103.51  115.18  98.64  97.82  102.75  103.05  113.67  0
90867  133.26  92.93  115.89  102.62  110.40  96.97  123.96  113.53  106.08  127.32  0
90868  126.99  90.45  115.01  119.08  111.04  112.64  112.60  121.03  132.73  97.95  0
90869  120.80  93.61  114.85  134.71  121.07  99.38  99.70  123.34  125.07  127.04  0
90870  143.88  85.57  102.18  112.74  105.32  108.65  115.35  132.46  110.27  107.10  0
90871  110.00  86.08  100.12  111.04  104.19  92.91  107.52  94.69  114.61  125.05  0
90873  133.98  93.18  105.09  112.37  123.37  102.95  113.09  124.21  121.28  109.76  0
90874  133.97  93.78  105.00  113.94  115.63  103.44  102.29  113.15  121.02  113.01  0
90875  149.00  90.89  107.96  118.84  111.37  104.64  106.07  121.78  114.55  108.24  0
90876  199.82  85.99  103.41  113.27  112.97  104.79  111.45  111.08  118.55  117.97  0
90877  133.03  93.44  106.58  115.25  114.69  107.26  109.08  111.80  114.73  107.47  0
90878  122.19  93.87  109.49  110.21  109.60  104.68  110.13  125.95  106.55  106.15  0
90879  163.90  80.07  134.19  144.07  169.17  153.66  152.93  161.61  121.69  125.87  0
90880  84.10  67.52  70.49  103.05  87.34  103.58  120.50  84.09  95.43  104.10  0
90883  73.72  72.49  85.65  73.16  94.39  97.98  87.85  125.87  150.03  865.99  1
90884  100.65  70.91  79.27  94.45  73.62  123.07  84.94  129.51  104.96  181.45  0
90885  90.03  70.93  91.56  103.00  82.40  118.13  114.86  119.46  343.91  862.51  1
90886  81.85  70.96  86.65  102.10  72.92  96.85  107.46  119.14  98.07  240.51  1
90887  110.02  66.38  91.44  128.60  83.95  118.22  97.71  146.47  210.13  85.11  1
90891  87.21  73.78  95.68  85.21  64.55  91.18  78.35  72.94  93.15  864.65  1
90895  82.14  71.98  72.55  92.58  71.36  114.62  123.10  134.01  841.24  156.47  1
90896  86.62  71.18  89.54  107.63  92.71  113.23  120.88  113.66  113.60  82.38  0
90898  81.79  76.35  80.01  95.97  75.65  100.01  111.98  106.21  146.08  89.35  1
90899  108.47  62.53  168.33  79.04  69.47  88.73  146.49  112.75  121.72  82.60  1
90900  87.04  71.98  76.05  88.60  86.94  98.24  96.04  138.38  92.12  108.47  0
90901  75.55  65.06  85.91  97.04  79.02  95.92  120.44  119.97  78.33  720.21  1
90902  65.87  76.02  84.34  227.08  73.92  104.03  118.17  115.43  271.31  92.81  1
90903  90.54  69.94  61.28  86.84  85.03  95.03  92.66  91.84  349.65  123.58  0
90904  75.83  69.85  89.30  88.51  80.62  123.51  148.73  97.95  57.10  161.73  0
90905  73.67  71.42  73.91  108.63  71.04  108.65  94.11  111.60  579.97  78.03  0
90906  85.87  67.97  80.85  124.80  75.28  93.42  76.81  144.60  77.29  74.49  0
90907  83.11  67.78  85.21  109.82  80.59  78.99  107.29  125.65  113.03  108.44  0
90908  91.20  67.60  93.30  79.39  80.45  100.80  101.48  80.89  96.71  844.78  1
90909  73.31  68.68  71.33  87.29  78.20  92.35  91.06  93.38  100.08  585.61  1
90910  80.45  71.06  83.51  124.00  87.41  98.84  106.65  98.08  248.98  110.07  0
90911  83.59  72.20  99.76  131.41  85.95  103.06  115.49  112.87  130.12  98.40  0
90912  88.35  68.45  82.35  141.89  77.12  115.27  86.83  97.11  139.04  104.75  0
90913  74.55  67.72  88.91  84.82  82.66  143.15  88.80  123.94  174.90  218.43  1
90914  81.52  72.89  80.58  94.96  77.45  125.99  99.68  122.85  133.45  229.58  1
90915  106.57  76.50  80.87  93.64  88.98  93.58  102.79  138.68  91.26  141.54  0
90916  96.92  74.15  158.73  150.65  142.51  142.95  149.95  151.17  110.02  99.59  0
90919  94.72  70.23  69.33  128.91  76.48  96.96  102.55  97.78  117.63  65.31  0
90920  102.57  68.00  85.45  84.34  82.42  97.19  105.83  103.78  103.91  205.56  0
90921  80.82  68.08  94.60  90.30  77.07  106.95  102.49  109.54  106.53  856.35  1
90922  76.14  68.22  88.65  100.90  98.88  128.77  118.16  103.80  164.31  64.12  1
90923  84.10  75.81  82.31  89.68  78.12  93.70  92.89  93.56  158.94  112.18  1
90924  91.04  73.34  85.41  98.50  88.39  83.60  91.86  103.03  112.37  97.20  0
90925  78.28  68.54  92.20  86.00  80.77  156.48  92.34  101.86  112.44  88.68  0
90926  105.29  65.42  79.99  142.92  87.50  96.99  113.66  123.95  854.32  104.24  1
90930  90.62  66.07  69.55  91.07  80.68  100.55  116.88  81.59  117.86  98.13  0
90931  107.93  74.79  88.31  93.99  84.83  93.97  119.65  118.18  120.24  90.69  0
90932  108.36  75.58  102.03  96.17  75.76  118.89  131.25  163.43  225.12  102.47  1
90935  77.26  65.77  85.87  379.84  74.11  128.24  124.39  94.95  90.52  851.38  1
90936  108.14  107.58  121.72  108.05  129.23  90.18  102.78  182.41  112.70  136.02  0
90937  189.71  77.70  441.27  84.46  112.54  109.94  255.73  181.21  64.42  88.42  1
90938  164.21  95.93  111.42  127.19  141.77  168.82  108.85  83.97  132.40  190.80  0
90940  82.99  69.47  81.07  97.07  72.78  98.78  127.67  99.04  142.71  105.89  0
90941  93.26  66.91  76.21  96.14  88.40  157.32  92.17  113.94  102.03  83.49  0
90942  107.35  93.79  205.37  109.92  155.19  65.45  102.17  78.23  72.85  233.55  1
90943  94.78  64.02  103.29  97.16  83.76  118.06  84.41  93.62  840.59  183.72  1
90944  99.69  70.97  71.12  156.45  84.60  95.16  101.79  114.30  78.45  101.12  1
90945  83.43  70.57  87.39  129.08  93.45  117.77  102.37  488.51  155.84  552.66  1
90946  87.30  62.69  113.56  80.48  109.43  166.05  165.37  85.30  97.18  144.93  1
90947  84.67  68.48  82.52  86.64  75.01  138.52  121.83  102.31  93.36  142.43  0
90948  80.06  64.63  78.30  98.23  87.76  102.81  114.30  136.51  120.66  858.47  1
90949  83.68  75.77  98.73  119.27  86.15  108.69  120.46  107.16  91.49  578.95  0
90950  112.84  69.36  83.85  90.90  76.71  105.11  111.00  122.96  223.17  90.07  1
90951  98.00  67.61  83.49  96.83  79.56  160.88  114.19  111.82  84.71  105.55  0
90952  83.04  69.97  115.18  106.33  82.92  100.56  104.61  248.78  92.77  139.05  1
90953  82.32  70.56  76.46  106.93  82.49  123.02  123.96  107.57  85.28  183.09  1
90955  88.00  74.07  68.53  132.81  73.39  114.09  103.30  155.48  853.07  72.62  1
90956  86.69  68.18  91.81  126.35  86.61  112.66  111.42  96.46  298.17  104.04  1
90957  79.53  75.44  95.53  101.43  83.34  129.05  169.73  118.31  266.32  65.51  1
90958  97.02  67.02  86.08  104.86  87.44  147.72  110.53  128.93  590.05  123.81  0
90959  83.19  67.08  82.53  90.09  90.91  106.30  114.36  99.19  101.56  132.91  0
90960  159.92  68.56  84.05  92.40  85.12  164.85  104.13  104.14  856.03  109.23  1
90961  79.43  68.12  78.83  137.19  103.51  143.10  105.41  90.35  149.33  229.93  1
90962  97.35  74.68  119.57  104.15  95.27  143.00  109.53  101.96  187.99  205.30  1
90967  99.48  67.42  86.75  100.35  89.45  102.32  114.68  105.07  108.58  132.83  0
90968  87.41  76.82  91.21  88.71  79.41  100.13  107.25  92.10  113.36  86.91  0
90969  101.75  85.14  74.10  101.53  88.64  114.56  91.41  97.41  181.02  95.79  1
90970  97.49  67.80  83.50  87.81  78.42  119.80  95.02  98.66  866.14  111.78  1
90971  75.68  69.95  89.34  99.95  89.02  97.78  106.22  101.93  120.35  108.40  0
90972  88.34  65.99  89.80  100.81  96.89  124.41  109.96  153.15  90.78  91.49  0
90973  77.91  77.76  79.22  83.38  75.13  97.88  100.86  136.39  104.64  480.35  1
90974  89.39  68.12  83.35  100.79  83.95  93.28  126.85  118.18  130.02  75.51  0
90975  71.30  73.93  91.42  83.35  81.03  92.82  120.46  125.24  131.53  86.30  0
90976  81.10  68.68  85.22  90.18  87.52  92.00  115.71  113.27  184.71  82.06  0
90977  77.78  65.93  86.01  95.29  101.39  106.96  120.60  142.47  107.60  136.49  1
90979  141.65  79.57  111.13  176.74  128.66  131.61  120.31  126.90  203.87  108.46  1
90981  94.13  65.96  88.15  105.56  85.04  99.09  100.51  94.35  201.39  150.41  1
90982  99.07  58.07  86.77  92.73  91.94  108.81  94.28  111.62  115.23  84.10  0
90983  96.92  69.86  80.58  87.94  81.73  129.11  98.01  143.55  183.11  100.38  1
90984  92.70  66.24  89.78  99.11  85.36  109.12  111.61  97.52  129.44  239.89  0
90985  93.13  68.56  93.39  94.00  84.39  95.92  130.23  87.05  107.13  223.12  1
90988  94.31  65.52  91.51  92.07  82.16  113.47  115.63  95.87  139.38  116.36  1
90989  87.14  65.23  88.81  127.95  77.22  98.20  102.70  122.34  332.95  101.25  1
90990  94.29  66.56  97.48  87.53  84.81  99.12  105.45  121.69  151.74  161.03  0
90991  123.88  62.24  66.64  127.72  84.45  90.64  97.95  115.01  601.01  155.14  0
90992  85.04  69.73  91.52  103.28  77.74  91.20  107.91  124.39  175.42  236.19  1
90993  91.23  71.07  86.13  94.22  82.67  103.74  109.55  99.62  155.91  98.57  0
90995  103.36  67.53  78.54  146.41  110.39  143.64  148.05  111.74  144.08  111.04  0
90998  135.45  104.68  71.06  65.13  158.94  90.11  568.55  101.37  85.22  115.84  1
90999  93.92  66.71  82.10  91.79  87.91  95.60  120.20  119.50  118.88  114.80  0
91000  100.88  67.45  95.50  104.95  90.50  87.49  115.75  291.96  146.16  126.88  0
91001  80.27  74.14  75.21  111.05  86.00  84.30  102.94  134.46  880.72  97.18  1
91002  77.11  70.31  98.60  86.43  81.36  92.65  139.66  130.32  120.44  78.83  0
91003  80.49  71.09  97.31  121.15  76.76  104.02  109.95  107.32  219.40  77.67  1
91004  103.82  70.29  102.21  88.91  72.77  92.59  101.38  96.00  242.05  158.85  1
91005  84.36  67.06  66.94  86.37  91.22  98.95  94.23  117.11  490.24  84.62  1
91006  103.12  65.72  74.79  86.72  76.25  134.69  106.44  104.74  118.25  163.15  1
91007  79.29  69.84  106.19  111.39  91.23  144.15  104.87  117.30  194.01  104.51  0
91008  87.37  76.55  102.49  109.11  85.23  94.25  116.36  99.33  231.16  119.92  1
91009  73.37  57.98  120.41  134.29  85.06  66.35  118.79  125.58  847.81  100.61  1
91010  91.02  73.78  73.04  105.39  93.91  99.99  125.45  104.80  169.54  455.41  1
91011  81.68  73.86  91.46  106.20  83.05  97.95  93.19  98.16  206.82  251.54  1
91012  93.50  69.27  98.17  104.06  87.06  157.32  141.85  122.47  378.88  577.79  1
91013  66.68  73.13  104.59  73.62  93.24  99.47  103.34  102.74  114.97  84.37  0
91014  85.92  64.13  87.89  109.86  75.00  96.11  115.27  145.26  248.96  124.38  0
91015  97.73  69.11  95.32  89.70  88.75  120.71  114.32  114.94  167.10  75.95  0
91017  88.35  67.99  81.23  107.49  100.50  88.56  139.75  121.40  160.41  84.72  1
91018  92.20  69.79  92.74  155.92  88.12  136.37  126.89  90.43  436.81  80.26  1
91019  98.00  65.25  82.89  116.19  83.47  83.06  114.13  98.80  74.52  91.60  0
91021  89.90  65.29  109.01  130.82  86.93  121.53  110.56  87.82  75.98  109.20  0
91025  100.68  64.82  73.44  92.49  87.12  129.11  89.10  125.69  584.92  219.22  1
91026  81.41  75.81  74.76  91.21  86.59  92.94  145.06  116.07  95.27  101.88  0
91027  105.30  71.73  95.21  87.91  87.09  159.47  105.46  153.59  239.03  106.98  1
91028  87.39  66.30  94.04  94.18  85.08  100.60  99.74  116.06  228.96  92.37  1
91029  92.10  70.74  94.11  100.53  88.53  95.19  102.24  110.48  167.38  129.40  0
91030  95.89  71.03  66.00  96.00  92.81  77.79  110.77  108.41  99.67  132.12  0
91031  87.78  66.22  97.10  98.87  87.12  96.80  120.57  99.28  103.90  153.31  1
91032  77.67  75.84  86.35  83.26  86.81  107.16  106.47  104.44  454.76  77.26  1
91033  81.12  69.55  68.48  96.44  83.58  98.73  98.53  126.52  150.37  120.81  0
91034  90.46  68.81  75.75  78.81  78.25  113.24  95.20  183.17  133.27  852.84  1
91035  98.03  77.31  83.01  79.45  89.53  100.40  98.60  137.77  147.15  207.53  1
91036  108.51  73.05  85.63  97.20  94.21  92.74  112.00  132.92  117.01  98.68  0
91037  95.79  67.55  84.02  96.99  89.65  99.44  106.06  149.04  139.85  121.69  0
91038  89.66  74.68  103.43  100.19  76.28  141.86  94.81  87.71  117.11  106.65  0
91039  103.62  73.52  82.81  111.98  79.90  93.63  106.81  199.01  106.04  106.63  0
91042  93.95  72.88  90.72  113.34  98.62  125.22  110.65  148.54  248.59  139.77  0
91043  80.87  73.09  84.50  108.06  89.16  104.57  93.97  228.96  109.30  436.87  1
91056  112.97  70.88  83.80  92.32  97.55  100.43  98.03  93.95  114.37  104.19  0
91058  140.03  75.60  84.87  108.71  79.63  95.54  91.70  106.52  361.03  566.79  1
91059  85.38  63.39  96.65  112.60  77.62  108.60  94.64  178.07  97.42  142.31  0
91060  73.18  66.02  90.31  89.75  86.45  100.71  95.83  92.87  866.67  101.91  1
91061  101.89  67.38  86.62  97.37  79.80  111.46  93.30  229.75  127.40  189.70  1
91062  99.45  70.46  74.99  94.83  80.55  99.59  118.94  179.94  580.58  106.76  1
91063  68.35  80.23  115.36  90.62  89.04  124.00  139.18  154.13  226.20  84.40  1
91064  101.54  67.82  87.46  85.23  90.06  107.53  112.64  199.78  98.23  76.70  0
91065  83.10  70.63  91.99  93.28  82.93  92.81  98.27  143.03  137.18  116.51  0
91066  77.69  77.69  73.78  138.34  78.55  168.76  79.62  457.60  171.45  163.03  1
91067  76.74  72.19  83.49  80.59  86.03  125.48  97.49  258.21  158.52  166.55  1
91068  79.09  67.25  84.67  90.14  85.88  105.33  109.32  217.03  182.97  87.20  1
91069  73.39  64.87  84.03  82.69  78.89  109.08  101.46  126.21  135.24  87.80  0
91070  106.81  62.17  98.60  90.16  82.24  115.21  128.12  118.32  77.69  87.35  0
91071  93.85  66.27  77.82  110.21  83.61  104.72  93.22  150.48  111.47  113.17  0
91072  79.28  72.68  108.10  115.40  78.49  126.31  94.98  146.23  249.49  177.78  1
91073  95.86  73.15  91.38  94.46  98.79  104.49  115.64  123.36  146.91  97.91  1
91074  89.98  65.29  81.39  125.63  87.86  127.00  97.64  135.70  86.63  328.38  1
91075  99.30  69.21  109.39  144.60  92.30  138.33  116.18  249.06  138.14  84.97  1
91076  92.85  75.87  86.50  129.55  90.09  103.82  184.08  218.67  161.01  63.44  0
91077  77.20  69.86  80.63  85.81  81.62  89.99  123.38  235.92  858.95  82.42  1
91078  93.25  71.18  80.27  116.79  87.90  137.65  97.96  160.31  148.83  99.64  1
91079  101.19  68.93  91.08  83.99  99.56  125.72  108.59  113.70  195.13  103.08  1
91080  93.18  68.65  77.70  132.82  92.20  118.56  86.17  257.72  96.14  128.74  1
91081  84.94  73.89  98.56  90.99  79.20  88.24  101.76  537.85  121.52  867.13  1
91082  97.38  78.41  93.24  95.53  74.89  100.02  143.90  112.98  161.16  94.88  1
91083  106.63  73.04  106.64  105.75  80.94  97.91  102.50  230.28  97.31  487.51  1
91084  82.87  68.35  81.29  124.55  79.00  105.78  116.53  129.53  110.87  79.74  0
91085  76.47  73.36  75.32  83.61  71.80  91.62  94.66  155.72  134.56  107.21  0
91086  100.69  68.24  73.39  112.04  93.59  127.69  123.92  210.61  80.86  181.53  1
91087  93.57  72.64  98.21  101.01  88.48  85.66  94.95  135.19  113.30  128.11  1
91088  97.91  73.08  68.89  106.49  81.56  86.86  110.95  128.41  172.20  84.11  0
91089  95.06  60.09  89.24  90.02  89.05  81.28  141.34  100.87  86.74  221.88  1
91091  145.65  80.96  128.32  163.73  102.42  101.17  111.50  152.67  101.26  121.09  0
91093  140.70  66.37  99.35  112.44  80.52  238.85  121.90  95.62  102.20  112.63  1
91094  95.45  69.38  97.58  125.57  88.72  194.58  81.80  575.78  80.06  100.20  0
91095  100.19  74.00  114.21  114.23  92.91  93.35  111.42  117.15  212.59  214.86  0
91096  94.41  69.92  145.81  143.65  79.19  100.98  94.76  127.78  244.36  107.74  1
91097  78.70  76.64  75.44  120.68  79.44  112.51  102.80  363.24  113.56  195.41  1
91098  80.83  64.10  95.21  81.44  94.44  149.50  95.68  115.73  270.25  395.32  1
91099  92.39  70.84  107.44  112.38  71.69  87.79  104.24  107.13  86.76  193.83  1
91100  89.38  71.44  92.21  93.99  90.60  92.47  90.23  186.98  112.13  86.55  0
91102  366.99  67.46  156.86  104.94  156.66  158.56  129.09  121.56  65.35  83.92  1
91103  95.11  72.11  95.26  84.54  83.66  115.05  106.58  108.84  295.67  74.66  1
91104  101.32  63.86  84.59  104.53  93.54  94.25  98.19  147.40  131.28  105.47  0
91105  92.37  72.23  100.28  102.41  80.01  113.46  115.93  112.85  107.13  91.65  0
91106  96.56  70.07  80.65  83.20  80.55  107.32  130.72  122.11  112.21  102.45  0
91109  103.98  117.31  102.51  112.91  100.21  82.53  188.57  91.41  102.91  91.50  1
91110  86.44  70.11  84.97  96.95  82.84  92.09  93.40  94.64  285.75  82.95  1
91111  83.50  66.42  83.33  96.54  83.92  97.44  113.91  107.24  263.74  109.88  1
91113  87.09  65.45  90.64  92.31  82.32  103.12  94.69  102.90  882.09  92.71  1
91114  104.39  65.27  119.66  98.75  87.11  133.83  104.04  122.51  826.78  106.80  1
91115  97.57  71.67  87.43  101.78  90.68  99.71  97.83  101.21  193.46  108.45  1
91116  100.22  68.22  101.56  98.95  92.56  108.06  133.04  110.61  135.63  189.45  1
91118  93.06  77.48  102.62  89.88  88.92  103.51  111.34  125.06  109.49  72.86  0
91120  100.26  66.88  86.83  111.32  99.83  91.87  98.72  147.37  138.53  152.44  0
91122  861.24  68.49  195.47  91.03  121.71  79.16  135.44  220.86  94.91  92.68  1
91124  66.84  62.72  81.40  161.57  80.75  112.23  105.67  835.06  85.15  87.36  1
91126  92.58  70.84  78.32  199.24  94.40  97.07  149.81  99.88  90.94  140.70  1
91127  84.88  74.09  75.04  94.95  76.97  95.42  92.33  94.50  144.42  247.96  1
91130  82.73  70.26  87.28  91.06  81.65  87.75  110.25  100.79  194.61  88.43  1
91131  72.12  73.82  89.19  93.22  76.81  130.97  99.55  107.23  113.47  146.56  0
91132  102.54  73.88  105.76  111.32  92.54  144.04  116.08  124.13  841.36  187.75  1
91134  126.80  88.72  84.18  574.27  110.70  149.65  146.84  101.57  97.70  93.69  0
91135  114.86  83.98  140.02  154.58  141.02  141.59  161.82  170.82  103.66  113.42  0
91137  98.12  75.86  93.02  85.01  104.87  117.49  93.56  104.60  107.62  73.85  0
91140  97.42  73.50  111.85  99.63  113.56  235.65  91.78  582.93  76.36  235.48  1
91141  121.81  82.98  94.86  90.27  223.14  148.40  81.28  576.54  83.72  97.62  1
91142  78.89  69.58  108.96  108.54  86.50  171.61  105.15  111.29  333.98  113.23  0
91143  79.86  60.89  67.47  87.37  103.07  125.04  142.16  136.75  432.46  125.87  0
91144  92.18  67.74  82.47  110.36  84.74  111.59  108.76  123.62  696.07  137.56  1
91146  85.87  66.31  71.51  83.54  100.96  77.60  98.63  151.06  102.48  98.31  0
91147  81.63  67.29  109.10  110.63  77.78  111.08  88.32  120.98  131.36  143.17  0
91151  166.39  66.14  81.18  82.24  81.33  116.44  131.15  118.72  104.75  129.30  1
91152  75.63  70.52  76.34  93.07  79.24  87.68  125.21  248.16  184.97  130.02  1
91162  188.80  96.58  113.96  102.41  138.87  74.53  76.37  66.35  138.40  102.58  1
91163  79.35  67.62  102.72  92.31  84.01  97.32  109.23  117.51  272.36  91.81  1
91164  91.55  63.92  85.30  101.73  92.47  106.82  103.62  128.67  591.33  125.00  1
91165  83.87  69.45  105.74  98.75  77.43  195.56  105.98  197.34  863.36  83.31  1
91166  81.62  74.49  85.13  92.90  79.17  112.65  97.05  131.34  121.31  86.79  0
91167  89.24  65.76  86.60  93.62  87.29  113.33  117.04  103.12  88.57  128.48  0
91168  67.80  65.69  84.36  91.16  73.90  107.14  131.26  151.83  121.87  86.70  0
