90837  228.00  194.64  0
90838  245.27  192.41  0
90839  286.98  167.56  0
90840  259.97  185.83  0
90841  201.85  199.34  0
90843  263.37  193.91  0
90844  267.67  180.40  0
90849  250.09  186.29  0
90850  265.64  186.15  0
90851  248.52  183.50  0
90852  250.93  185.09  0
90853  250.42  187.52  0
90854  246.44  188.53  0
90855  256.18  187.34  0
90856  266.71  188.82  0
90857  255.66  186.90  0
90859  271.39  190.90  0
90861  250.66  190.05  0
90862  262.76  187.79  0
90863  266.68  190.79  0
90864  256.41  191.93  0
90865  250.61  190.74  0
90866  250.71  185.22  0
90867  256.79  190.29  0
90868  258.02  191.91  0
90869  258.46  192.67  0
90870  262.52  190.75  0
90871  262.63  186.74  0
90872  354.87  210.03  0
90873  261.12  191.49  0
90874  255.19  191.62  0
90875  261.72  184.50  0
90876  263.90  181.95  0
90877  256.62  181.28  0
90878  253.82  183.01  0
90879  220.92  341.30  0
90880  211.62  197.16  0
90883  248.11  243.30  0
90884  256.24  235.23  0
90885  233.86  278.73  0
90886  235.20  262.72  0
90887  238.63  276.07  0
90891  206.22  374.03  0
90895  234.94  279.91  0
90896  209.56  259.06  0
90898  214.20  310.20  0
90899  209.69  251.44  0
90900  202.77  367.66  0
90901  193.14  253.49  0
90902  220.65  270.70  0
90903  238.81  338.30  0
90904  253.14  286.46  0
90905  231.20  239.19  0
90906  214.27  229.17  0
90907  283.46  275.20  0
90908  206.79  211.39  0
90909  270.03  307.45  0
90910  225.92  229.75  0
90911  221.89  280.73  0
90912  224.99  272.67  0
90913  339.30  213.96  0
90914  256.43  232.75  0
90915  246.72  227.25  0
90916  258.29  268.83  0
90919  263.33  242.54  0
90920  227.04  328.31  0
90921  203.86  224.74  0
90922  260.22  338.26  0
90923  227.24  236.71  0
90924  265.60  279.17  0
90925  197.75  332.29  0
90926  223.43  345.21  0
90930  202.14  348.18  0
90931  225.48  299.35  0
90932  236.56  482.48  0
90935  232.17  232.96  0
90940  231.69  202.38  0
90941  403.85  225.57  0
90943  207.60  234.03  0
90944  297.39  319.23  0
90945  218.20  458.05  0
90946  233.68  257.06  0
90947  242.46  275.86  0
90948  212.12  267.99  0
90949  271.22  296.13  0
90950  248.38  240.93  0
90951  230.05  253.49  0
90952  240.43  255.99  0
90953  254.87  254.01  0
90955  223.13  277.56  0
90956  211.11  273.29  0
90957  287.20  220.11  0
90958  231.55  287.05  0
90959  226.79  284.07  0
90960  203.38  301.48  0
90961  213.27  486.20  0
90962  260.41  274.13  0
90967  223.94  262.73  0
90968  242.47  212.32  0
90969  206.50  362.81  0
90970  197.68  309.39  0
90971  229.74  276.23  0
90972  228.89  208.78  0
90973  200.53  215.32  0
90974  294.57  352.74  0
90975  209.22  327.50  0
90976  209.87  388.50  0
90977  218.74  305.74  0
90979  217.73  296.62  0
90981  201.51  253.58  0
90982  257.93  356.42  0
90983  234.95  282.06  0
90984  229.69  240.01  0
90985  239.27  297.54  0
90988  218.10  229.69  0
90989  253.49  254.82  0
90990  222.87  328.52  0
90991  225.69  255.25  0
90992  214.53  267.94  0
90993  213.54  262.79  0
90995  242.69  243.86  0
90999  223.26  282.14  0
91000  201.36  244.20  0
91001  227.42  285.04  0
91002  228.95  271.70  0
91003  213.25  207.28  0
91004  223.29  261.14  0
91005  223.97  282.46  0
91006  245.81  249.71  0
91007  248.54  300.70  0
91008  198.85  214.11  0
91009  227.83  198.33  0
91010  252.86  231.54  0
91011  187.44  310.67  0
91012  219.79  284.40  0
91013  242.51  242.14  0
91014  225.11  230.17  0
91015  233.05  357.54  0
91017  272.64  252.02  0
91018  275.69  272.02  0
91019  219.03  259.71  0
91021  243.47  240.01  0
91025  242.82  260.06  0
91026  293.16  243.39  0
91027  252.37  278.93  0
91028  228.07  385.38  0
91029  239.74  296.42  0
91030  193.34  334.36  0
91031  248.98  246.07  0
91032  217.85  238.25  0
91033  250.91  275.53  0
91034  277.29  254.83  0
91035  264.92  283.63  0
91036  216.81  244.46  0
91037  222.21  266.38  0
91038  230.98  214.77  0
91039  217.95  208.38  0
91042  276.30  214.33  0
91043  216.18  276.00  0
91056  274.48  361.37  0
91058  329.92  257.70  0
91059  205.15  232.51  0
91060  229.43  219.69  0
91061  204.61  356.47  0
91062  277.68  278.64  0
91063  253.72  249.90  0
91064  226.09  320.36  0
91065  214.72  335.17  0
91066  197.01  386.72  0
91067  220.24  267.46  0
91068  215.26  288.57  0
91069  250.55  239.84  0
91070  258.88  211.56  0
91071  203.93  264.33  0
91072  203.27  254.67  0
91073  236.04  432.95  0
91074  227.03  241.36  0
91075  271.29  250.46  0
91076  229.81  308.74  0
91077  238.22  252.09  0
91078  200.29  225.46  0
91079  216.48  263.22  0
91080  227.69  233.98  0
91081  210.40  309.85  0
91082  224.97  246.97  0
91083  210.23  612.56  1
91084  231.28  261.79  0
91085  219.02  240.61  0
91086  196.57  268.97  0
91087  287.98  396.35  0
91088  241.98  266.52  0
91089  202.65  250.04  0
91091  264.42  273.45  0
91093  290.79  257.33  0
91094  219.95  240.54  0
91095  282.45  284.34  0
91096  264.96  279.57  0
91097  220.42  304.35  0
91098  233.96  296.50  0
91099  250.18  230.99  0
91100  318.26  238.86  0
91102  233.89  227.29  0
91103  218.92  232.64  0
91104  229.17  291.57  0
91105  252.57  226.07  0
91106  259.02  267.92  0
91110  222.80  288.40  0
91111  222.88  276.22  0
91113  236.27  220.22  0
91114  257.52  269.95  0
91115  227.26  235.22  0
91116  206.31  210.60  0
91118  228.77  494.88  0
91120  247.54  266.33  0
91122  215.92  755.29  0
91124  303.35  187.69  0
91126  315.61  288.42  0
91127  223.46  233.22  0
91130  213.02  238.56  0
91131  288.86  210.25  0
91132  265.51  253.30  0
91134  266.51  263.14  0
91135  220.42  350.96  0
91137  274.21  201.75  0
91140  286.18  196.27  0
91142  215.51  341.90  0
91143  224.89  187.09  0
91144  278.76  218.34  0
91146  197.85  263.57  0
91147  227.38  234.97  0
91151  219.42  302.74  0
91152  223.32  292.06  0
91163  203.10  268.53  0
91164  230.32  220.89  0
91165  223.06  313.63  0
91166  257.88  528.06  1
91167  348.25  289.34  0
91168  261.43  378.99  0
91169  225.82  289.21  0
91170  240.75  254.50  0
91171  234.56  281.34  0
91172  237.24  201.80  0
91173  253.04  269.90  0
91174  212.28  267.65  0
91177  258.51  237.38  0
91178  238.52  304.40  0
91179  201.04  253.98  0
91182  244.51  222.18  0
91183  247.52  279.24  0
91184  234.77  224.85  0
91185  230.30  271.35  0
91193  258.69  240.92  0
91194  277.43  274.36  0
91195  201.31  290.04  0
91196  221.64  261.45  0
91197  233.81  214.66  0
91198  295.40  286.71  0
91199  216.51  213.76  0
91200  237.62  309.84  0
91208  219.17  265.79  0
91209  242.90  259.79  0
91210  229.08  244.69  0
91211  263.71  293.07  0
91212  250.42  350.26  0
91213  229.97  320.93  0
91218  328.09  263.67  0
91219  308.27  298.59  0
91220  215.61  289.57  0
91221  240.22  246.86  0
91222  233.45  294.95  0
91223  224.25  298.23  0
