90885  188.34  181.44  171.83  167.26  164.77  159.97  163.96  164.50  164.59  164.68  168.09  168.35  165.95  166.04  164.01  160.68  0
90886  184.27  181.66  173.61  167.89  167.26  169.22  168.97  165.28  161.95  164.73  163.62  166.91  162.13  162.25  162.88  162.82  0
90887  231.44  184.32  176.13  172.95  174.99  167.37  169.77  168.88  164.45  165.08  166.52  166.44  165.62  167.05  163.80  157.41  0
90891  187.25  185.60  178.28  170.07  170.01  169.46  168.62  169.99  167.42  167.31  172.15  159.44  171.45  167.98  167.77  153.44  1
90895  -367.36  174.61  172.78  165.78  165.63  160.69  159.73  166.85  159.85  159.30  163.81  159.41  162.65  163.20  162.27  155.50  1
90896  179.39  181.28  176.04  168.95  168.63  169.86  169.95  169.16  166.16  165.86  168.28  167.01  165.91  166.31  165.45  168.66  0
90898  219.10  183.69  174.96  174.58  166.76  170.44  173.77  167.57  164.91  162.46  164.77  163.06  174.77  168.56  166.43  163.70  0
90899  207.43  183.08  172.63  174.09  173.55  171.12  176.07  170.67  170.25  165.55  169.03  168.08  162.86  171.15  161.74  160.53  0
90900  217.24  180.51  180.84  169.68  167.66  168.15  171.32  173.43  163.04  166.88  168.68  170.91  166.75  170.90  165.85  159.29  0
90901  205.86  183.83  174.27  174.99  170.59  166.77  169.21  165.43  163.94  163.74  163.06  165.71  159.70  165.89  164.96  159.82  0
90902  186.85  183.84  177.97  165.58  166.72  160.51  165.02  160.73  164.00  162.28  164.44  167.06  162.99  167.40  167.27  158.94  0
90903  209.81  174.79  170.39  163.21  162.11  167.45  167.94  168.50  165.91  163.53  165.69  167.56  162.36  163.53  168.01  159.65  0
90904  208.43  184.87  173.11  169.72  168.14  165.62  170.94  166.59  162.65  164.33  166.20  164.39  162.19  161.81  165.64  159.84  0
90905  185.18  187.24  174.32  170.78  160.68  167.02  164.18  169.60  162.94  162.88  162.78  169.16  165.93  161.16  165.99  162.29  1
90906  213.25  179.55  172.13  167.45  167.47  171.63  168.48  170.62  166.49  162.48  169.47  163.99  168.27  169.50  162.71  155.74  0
90907  211.16  177.74  169.00  166.55  168.96  163.13  165.79  164.87  162.31  169.30  166.74  161.23  163.17  165.22  168.40  165.32  0
90908  210.57  181.08  179.19  170.20  164.45  162.51  165.53  166.92  162.88  160.22  166.78  162.35  166.93  161.54  163.36  162.26  0
90909  205.79  180.65  169.67  165.60  169.49  168.10  167.68  159.62  160.23  160.25  166.20  164.22  158.37  161.48  165.51  170.63  0
90910  181.17  183.07  180.90  169.74  167.02  166.89  170.38  165.91  164.76  164.24  164.37  167.47  166.43  166.09  165.85  169.04  0
90911  196.74  184.41  174.40  168.82  166.83  166.68  167.67  166.03  164.72  162.90  165.99  163.97  162.49  169.26  165.79  166.01  0
90912  210.12  180.82  169.26  173.36  168.44  168.85  165.72  167.39  165.31  165.56  163.18  168.50  166.74  170.33  159.69  152.26  1
90913  222.05  183.14  168.76  175.24  162.20  162.61  174.94  168.12  166.16  163.29  162.51  166.35  168.70  169.03  165.22  162.21  0
90914  71.40  175.23  174.87  165.65  158.77  159.41  163.94  165.24  157.76  162.38  163.12  165.08  161.88  161.37  166.22  160.05  1
90915  222.75  181.74  176.31  171.15  170.22  166.12  170.02  165.59  162.19  160.94  166.79  166.74  170.92  166.75  166.97  162.81  0
90916  240.13  188.16  186.93  176.56  185.38  175.45  182.37  179.95  176.37  175.09  176.29  178.23  184.87  179.94  181.21  172.08  0
90919  229.59  179.99  167.23  171.45  170.97  166.24  174.36  166.83  163.55  168.22  168.90  168.85  166.62  165.07  168.71  160.80  0
90920  203.45  181.53  173.23  172.53  170.02  165.24  169.34  169.93  162.93  167.80  165.55  167.93  161.97  163.07  164.06  169.90  0
90921  205.14  184.30  171.70  171.77  166.13  152.23  167.12  171.18  166.21  163.58  163.56  167.05  167.59  167.95  167.95  169.10  0
90922  209.14  179.88  181.02  170.69  174.63  164.38  168.28  169.14  163.50  166.78  162.47  165.86  160.32  170.68  164.47  157.77  0
90923  233.89  181.50  174.85  168.74  161.85  164.70  169.03  166.72  165.04  162.95  165.84  167.72  166.87  165.68  163.51  168.66  0
90924  231.49  184.47  176.16  165.09  165.30  163.97  168.37  165.94  163.55  165.91  165.56  162.05  162.65  160.12  166.00  162.37  0
90925  194.12  180.01  174.04  168.89  170.51  167.32  169.13  162.95  164.17  161.92  164.42  162.69  165.74  166.57  170.52  161.04  0
90926  195.29  179.76  174.57  167.10  167.72  163.30  164.42  166.50  162.93  161.19  165.97  167.01  165.82  165.17  160.52  157.07  0
90930  222.06  175.78  164.57  169.42  168.99  164.72  168.56  167.91  165.60  166.84  169.95  167.16  163.96  164.14  162.18  167.34  0
90931  238.48  184.95  180.63  174.77  170.20  171.24  169.70  168.64  165.62  166.89  167.92  165.50  166.52  166.02  161.98  158.12  0
90932  211.97  177.54  179.57  170.30  172.66  168.79  179.49  168.08  164.92  159.66  166.83  159.93  166.45  170.82  168.65  171.09  0
90935  205.60  180.16  173.58  167.34  173.29  163.23  168.90  163.56  163.14  166.32  166.30  160.09  164.14  165.70  167.73  158.15  0
90940  211.45  174.58  175.19  170.03  167.94  169.18  167.36  168.01  163.61  166.24  167.73  163.75  166.70  165.09  163.43  161.45  0
90941  198.78  178.90  176.87  169.93  176.51  168.93  172.57  175.66  165.45  167.02  171.23  165.72  170.21  171.86  165.77  169.78  0
90943  210.13  193.26  178.85  168.53  170.77  172.97  167.04  170.66  163.37  170.15  168.44  165.76  166.96  171.35  165.14  155.89  0
90944  234.96  197.69  180.06  173.45  169.31  168.69  174.15  166.28  164.61  163.29  161.95  166.10  164.83  163.46  162.99  150.82  0
90945  183.84  188.67  176.77  167.02  174.64  165.40  169.24  168.01  160.76  159.99  165.48  166.21  168.82  168.87  166.34  167.78  1
90946  225.56  180.21  188.12  173.46  170.02  165.46  182.51  179.59  171.37  169.61  169.44  169.73  171.91  180.29  169.52  158.25  0
90947  221.14  184.69  179.66  174.95  168.99  166.59  169.37  170.48  164.47  165.31  166.39  169.35  163.60  167.66  165.78  164.15  0
90948  226.62  181.10  177.67  171.00  170.66  169.87  168.37  166.28  167.39  168.57  167.48  174.82  169.12  164.67  163.47  157.31  0
90949  226.26  182.66  182.39  172.68  170.88  167.85  169.70  170.08  163.98  169.17  168.43  170.62  165.68  170.11  166.63  160.10  0
90950  212.69  187.25  180.27  171.65  167.20  168.35  169.99  167.00  162.57  163.43  165.50  165.61  163.63  164.11  167.85  160.19  0
90951  224.78  181.20  182.00  169.74  171.34  167.65  170.18  168.95  167.23  163.46  166.23  164.96  164.25  167.31  164.71  163.67  0
90952  203.94  184.58  181.92  172.67  167.72  166.63  168.98  170.06  164.58  167.55  166.27  168.50  162.41  164.25  166.04  161.27  0
90953  222.40  178.79  178.83  168.76  170.37  166.94  169.16  167.37  160.33  163.60  162.25  161.94  163.90  161.95  165.02  163.27  0
90955  219.26  184.22  175.46  169.42  170.67  168.75  164.43  169.49  168.18  165.99  164.18  166.12  168.50  167.11  160.70  160.85  0
90956  194.61  180.26  174.58  170.34  174.82  167.46  167.12  168.62  162.46  165.66  162.08  167.15  161.77  163.33  167.12  161.79  1
90957  230.50  182.69  173.69  174.65  169.21  171.26  173.68  170.33  171.55  164.83  163.40  170.11  162.15  163.43  166.88  163.34  0
90958  201.37  172.81  167.13  169.17  162.08  162.32  160.07  166.95  159.78  159.94  164.19  166.16  162.74  163.17  162.32  163.70  0
90959  154.11  173.81  171.90  164.48  160.15  161.21  163.71  162.92  163.09  161.14  161.08  163.61  163.17  162.30  164.14  162.59  1
90960  210.47  192.19  176.64  173.46  181.63  169.08  171.11  168.20  165.80  163.10  166.59  165.62  169.83  171.16  169.24  169.42  0
90961  213.16  183.71  178.05  169.93  174.36  170.71  171.34  170.83  162.74  164.80  166.74  166.05  166.78  169.83  167.36  154.49  0
90962  214.98  190.31  177.79  172.96  172.29  166.65  171.98  172.80  168.30  171.96  177.08  164.92  169.97  168.61  170.75  154.49  1
90967  191.26  185.70  181.46  167.05  167.63  169.27  175.85  169.50  165.84  165.56  166.22  174.28  167.06  169.14  165.94  154.85  0
90968  212.51  177.32  169.22  174.54  169.96  166.21  168.92  167.61  161.49  160.26  166.34  169.61  166.73  166.94  165.40  160.29  0
90969  208.53  189.10  170.77  177.76  175.90  167.45  170.15  173.02  163.60  168.02  168.76  169.60  165.72  169.51  167.40  158.86  1
90970  208.90  185.71  170.31  169.58  167.58  166.53  169.77  167.10  163.02  164.15  162.98  166.09  162.64  163.95  164.06  158.80  0
90971  221.22  179.61  173.74  169.54  168.39  164.81  166.66  168.26  164.64  162.94  166.27  163.09  163.50  163.25  166.21  159.52  0
90972  195.01  183.41  172.85  174.03  177.38  168.20  168.96  174.06  165.10  162.39  166.44  169.94  168.51  167.45  166.76  162.54  0
90973  225.59  185.71  176.04  178.01  172.54  169.55  171.91  168.89  165.39  170.75  166.46  170.65  168.04  169.17  164.72  153.09  0
90974  220.28  178.26  178.08  174.06  165.51  162.55  165.69  166.96  165.65  162.62  166.57  165.03  167.20  163.24  164.67  164.41  0
90975  158.89  184.51  182.55  177.40  169.50  161.89  164.87  169.74  166.41  168.68  167.16  170.24  170.75  160.11  164.50  159.54  0
90976  233.56  187.65  179.16  174.22  173.01  162.17  170.49  168.58  165.99  165.77  166.99  168.31  163.27  168.63  161.86  159.24  0
90977  233.08  187.36  178.13  170.61  179.19  166.58  174.48  168.23  166.37  163.48  169.48  167.47  169.71  168.98  168.68  160.14  0
90979  233.82  190.79  186.73  180.71  184.57  179.68  179.97  179.67  174.10  177.55  174.70  178.28  180.91  175.71  174.73  169.46  0
90981  185.83  196.22  174.00  175.81  174.14  162.75  169.51  165.08  166.48  165.27  167.97  165.33  165.67  165.93  159.66  156.17  0
90982  210.61  179.19  181.65  169.43  174.31  168.69  168.93  165.80  165.61  165.97  166.07  165.23  160.50  167.39  157.08  161.78  1
90983  209.33  176.49  170.68  170.57  165.16  168.42  168.89  164.71  165.01  164.44  161.00  168.86  163.69  165.31  166.39  159.25  0
90984  207.88  184.92  173.01  165.89  168.45  168.25  165.81  166.94  163.23  163.88  162.62  163.42  158.64  163.53  165.73  166.66  0
90985  201.00  178.10  177.56  173.38  168.78  164.78  167.20  168.57  162.00  163.22  161.86  164.29  161.36  167.17  166.36  158.55  0
90988  206.41  181.17  175.14  172.09  171.30  163.90  169.54  167.36  166.04  165.62  163.95  170.16  166.43  165.75  171.49  161.02  0
90989  235.55  182.79  175.84  170.48  161.36  164.15  165.05  166.21  165.55  163.46  162.07  167.08  160.04  162.69  166.56  154.01  0
90990  206.05  184.89  174.23  168.47  166.95  168.54  173.27  167.94  166.42  164.15  166.01  166.86  162.87  163.37  167.21  167.08  0
90991  220.69  193.98  179.01  177.26  171.16  165.89  169.28  167.29  173.62  169.15  168.30  165.99  169.49  164.66  162.96  172.82  0
90992  217.19  181.40  169.05  167.44  163.08  162.22  162.46  161.60  158.67  164.09  162.85  161.07  160.57  163.42  165.02  158.71  0
90993  172.41  170.24  168.44  166.53  164.81  159.56  162.46  163.15  161.12  162.65  162.53  164.33  162.51  165.00  164.13  166.45  0
90995  225.41  189.54  183.56  179.53  180.54  180.48  175.16  174.84  170.22  172.52  175.49  179.96  180.60  177.80  174.45  177.06  0
90999  184.25  179.63  166.71  161.73  161.35  162.28  163.78  165.67  159.90  162.02  160.74  162.77  157.80  162.04  163.22  162.41  0
91000  236.70  177.83  181.24  174.00  169.82  169.34  171.06  168.78  165.40  165.66  168.59  164.96  166.47  167.14  163.37  163.17  0
91001  209.45  186.84  176.83  170.10  165.55  166.08  172.75  168.70  162.77  165.19  166.18  166.47  165.85  167.48  159.12  151.95  0
91002  185.38  182.56  178.31  165.55  166.54  167.68  172.55  168.87  163.36  164.38  164.69  165.94  162.54  169.01  159.99  157.21  1
91003  205.53  183.19  184.41  170.78  169.76  167.38  167.85  164.96  162.22  165.46  165.15  165.45  167.98  165.69  168.77  151.76  0
91004  231.21  185.10  177.52  169.58  170.80  165.61  173.04  169.33  162.55  164.44  167.50  169.85  165.03  166.48  165.13  152.25  0
91005  205.26  180.63  175.89  168.86  169.18  166.36  168.43  162.16  162.97  162.18  165.92  170.40  161.33  168.49  166.78  161.28  0
91006  220.88  180.05  176.96  173.45  164.75  166.85  168.73  168.23  164.56  166.88  161.82  165.94  169.33  170.19  164.65  162.13  0
91007  222.27  185.56  180.19  173.93  171.82  168.44  173.14  170.69  162.33  164.81  169.47  170.18  165.62  168.91  165.68  170.14  0
91008  210.02  191.90  174.74  171.92  179.47  166.19  172.40  169.50  167.02  165.10  165.94  173.45  165.69  170.29  166.02  161.93  0
91009  202.44  176.16  166.90  170.93  163.18  163.42  172.55  160.09  170.45  164.82  167.57  174.86  164.46  159.16  162.39  158.80  1
91010  181.41  185.53  174.76  169.70  166.71  166.68  167.32  165.37  163.48  167.08  162.87  165.99  166.28  170.94  164.17  158.97  0
91011  202.27  185.55  180.61  170.62  169.61  165.54  171.03  168.32  162.54  164.67  165.92  170.20  168.60  167.05  165.32  167.33  1
91012  231.17  181.10  175.30  171.38  166.16  164.32  171.55  170.55  165.06  164.20  162.41  162.23  161.78  166.23  161.15  174.61  0
91013  231.14  185.28  174.49  171.90  170.63  163.83  167.38  168.87  162.85  166.16  166.55  166.88  165.05  169.96  164.09  156.24  0
91014  213.77  180.49  179.85  175.78  170.32  167.49  171.41  170.47  161.16  166.33  160.34  169.14  162.09  162.72  162.99  160.69  0
91015  184.71  188.25  172.63  178.59  168.50  164.49  168.79  167.97  163.53  162.42  161.87  171.43  167.47  165.51  161.84  171.26  0
91017  205.58  176.87  178.15  169.05  170.39  162.69  168.80  169.21  164.80  163.82  159.40  165.46  162.06  161.77  159.73  162.92  0
91018  216.41  174.35  173.08  165.52  165.81  170.68  167.10  165.42  160.40  163.60  162.99  165.86  167.24  166.04  163.48  157.15  0
91019  204.16  181.11  180.96  171.53  168.91  165.13  172.99  169.08  165.26  165.62  167.13  165.08  168.51  172.83  161.73  163.90  0
91021  207.75  187.99  176.61  173.64  171.47  163.86  168.43  167.29  164.43  165.82  161.77  157.95  166.88  165.49  162.17  161.67  0
91025  187.76  194.07  174.31  169.93  166.61  161.85  166.07  168.49  162.16  165.36  165.94  163.87  163.23  167.49  165.92  159.94  0
91026  207.72  178.89  183.45  171.14  169.59  168.41  168.69  168.31  167.16  165.30  162.89  166.99  162.85  167.35  164.21  166.49  0
91027  213.69  186.41  175.35  173.28  163.38  171.57  171.42  166.00  166.26  165.04  165.58  166.90  163.10  166.46  167.23  168.76  0
91028  158.06  176.28  173.83  166.71  167.12  164.07  166.59  165.60  160.90  160.50  161.79  165.55  159.91  164.03  163.33  159.13  0
91029  216.25  176.56  170.55  167.63  166.03  161.92  164.33  164.19  159.83  162.76  160.41  163.76  160.78  165.55  155.99  165.33  0
91030  217.61  182.81  179.76  173.90  173.59  167.40  169.83  169.46  162.86  163.23  166.17  169.80  168.64  168.69  162.05  167.34  0
91031  223.09  180.11  176.92  176.94  172.02  166.36  163.79  168.67  161.88  159.70  158.92  174.60  166.76  169.56  159.47  161.06  0
91032  225.33  183.22  176.61  177.09  173.12  165.80  170.38  167.03  164.42  165.14  162.99  167.41  165.59  167.87  168.27  156.19  0
91033  211.18  179.27  180.62  172.23  171.66  166.94  170.17  171.58  163.72  165.53  167.09  162.49  163.54  167.68  158.34  168.48  0
91034  193.19  176.47  175.46  168.99  170.74  166.90  168.88  163.82  165.64  162.09  163.23  165.22  163.86  171.60  161.75  166.22  0
91035  220.54  177.82  174.55  172.39  166.31  162.31  166.32  169.53  161.79  160.79  162.29  170.67  163.28  165.07  163.83  161.05  0
91036  198.52  181.37  170.62  167.55  167.62  164.02  168.40  166.78  164.06  163.58  165.37  166.37  162.72  162.25  162.33  158.01  0
91037  217.74  179.83  177.86  173.05  167.36  166.40  165.79  166.60  160.40  161.78  160.17  165.95  166.03  164.26  159.85  162.33  0
91038  209.52  187.62  176.75  171.17  170.04  167.31  168.57  170.90  167.52  163.31  163.25  171.11  167.11  167.82  159.73  166.84  0
91039  211.09  185.77  176.97  174.53  173.77  165.84  170.77  170.07  165.52  164.45  165.65  168.54  167.95  166.39  162.63  157.59  0
91042  229.40  188.10  182.88  174.51  168.64  165.64  170.69  173.94  166.47  165.28  169.20  167.49  166.46  168.70  163.83  160.91  0
91043  214.93  188.30  180.84  175.70  174.14  169.88  174.66  171.64  166.36  167.01  167.98  174.41  166.45  168.55  162.46  162.68  0
91056  215.41  183.57  173.23  174.22  168.58  166.89  165.18  165.73  159.86  164.85  163.34  170.04  169.53  167.42  158.03  156.17  0
91058  202.05  186.27  178.85  169.39  176.77  166.41  166.23  169.77  164.52  158.90  165.71  164.26  161.61  161.97  160.07  161.14  0
91059  220.82  187.06  177.54  168.95  164.89  167.01  168.88  166.78  162.59  162.12  165.51  170.21  162.76  164.44  158.76  157.14  0
91060  219.95  179.71  181.64  171.37  162.60  165.20  169.00  165.05  158.48  161.03  163.48  166.13  165.16  164.28  162.30  159.17  1
91061  215.06  175.57  170.78  166.36  168.71  163.81  167.92  164.80  159.31  166.36  162.57  169.04  161.22  161.99  155.91  158.24  0
91062  213.16  181.24  175.76  165.52  163.46  168.86  161.98  165.19  158.79  161.86  163.44  166.36  165.73  165.95  162.36  165.47  0
91063  211.88  186.44  184.40  175.87  177.30  177.32  172.36  181.32  162.21  171.49  167.05  170.66  173.36  179.47  171.27  158.41  0
91064  211.53  184.63  173.72  173.61  173.07  166.52  173.34  168.47  169.46  165.24  166.28  165.30  165.37  171.36  167.90  149.62  0
91065  189.55  184.92  172.72  173.83  169.99  168.68  169.35  165.68  164.08  162.89  163.55  165.12  163.32  166.77  163.62  158.72  0
91066  227.82  185.35  177.10  170.30  168.50  169.01  172.39  170.83  163.61  162.41  163.95  163.82  162.47  166.15  158.64  158.31  0
91067  169.03  178.04  168.42  168.83  160.95  165.68  166.72  163.18  161.32  160.59  162.63  163.18  166.02  166.71  162.93  165.71  0
91068  200.42  178.15  170.85  164.06  166.06  158.91  163.32  162.10  160.90  162.38  161.83  162.47  161.96  166.95  159.90  156.68  0
91069  203.02  190.86  176.73  169.78  171.95  168.20  169.50  166.92  164.34  166.49  164.04  161.34  164.44  163.01  166.10  144.86  0
91070  219.67  185.41  175.46  173.91  171.72  163.24  166.02  167.11  163.84  165.49  165.54  168.59  164.60  165.95  169.23  137.36  0
91071  221.82  187.81  180.97  170.43  168.70  166.87  169.70  168.73  160.59  163.18  166.69  166.40  166.46  163.70  169.87  160.14  0
91072  217.04  184.92  177.37  173.17  173.17  174.18  169.77  165.65  165.83  166.92  165.92  171.55  167.52  169.61  161.59  144.62  0
91073  233.57  189.14  172.35  178.19  166.85  170.17  165.69  167.61  165.72  164.26  165.52  170.46  166.33  166.96  158.86  159.34  0
91074  199.69  186.08  179.09  170.56  168.27  167.08  170.06  164.62  160.20  166.11  162.85  165.63  163.04  166.36  160.72  158.39  0
91075  209.48  183.94  175.03  167.69  172.13  165.17  169.49  167.64  164.76  166.00  164.38  168.57  164.98  166.75  166.30  154.08  0
91076  224.25  182.74  180.40  174.25  171.23  166.37  174.51  167.17  166.29  166.73  164.30  163.86  171.04  169.47  167.04  169.30  0
91077  197.02  182.24  174.20  169.13  166.60  165.91  165.70  165.90  160.84  159.81  164.17  165.51  166.24  162.38  159.83  166.54  0
91078  192.80  180.08  177.13  174.03  174.48  164.71  167.54  166.69  159.52  164.22  161.71  169.81  163.79  164.30  160.23  165.64  0
91079  210.18  181.36  177.44  169.84  172.73  167.06  166.27  166.91  164.65  164.36  162.26  162.15  168.24  160.11  164.03  149.81  0
91080  208.16  181.39  178.25  169.88  173.04  166.77  165.40  170.12  164.75  159.43  166.02  166.90  166.01  168.47  162.04  158.18  0
91081  216.57  189.62  181.95  173.85  170.60  171.52  168.98  171.95  164.35  163.75  161.75  168.90  166.91  169.03  161.86  155.97  0
91082  219.17  187.23  181.98  169.79  169.04  166.51  166.14  169.62  164.61  159.81  160.60  163.92  167.15  168.61  161.95  162.69  0
91083  200.13  177.10  179.35  170.13  167.45  168.02  165.42  170.31  163.93  160.51  163.27  165.82  163.28  163.24  163.46  154.18  0
91084  204.75  192.39  180.10  172.02  169.22  166.76  165.43  170.88  162.74  163.68  170.97  164.94  169.30  171.23  163.84  157.05  0
91085  198.11  182.98  174.77  170.61  169.44  161.70  169.34  166.03  160.25  162.06  163.58  167.68  160.43  163.54  156.01  166.99  0
91086  211.29  179.47  176.99  169.37  168.50  166.84  168.85  168.51  161.35  160.69  163.87  167.86  165.45  163.56  158.50  163.55  0
91087  210.22  189.22  169.40  166.83  167.31  164.72  162.24  162.35  160.74  161.16  162.14  166.41  161.80  170.45  156.84  160.55  0
91088  212.91  177.31  175.74  165.25  167.67  163.94  163.11  166.05  161.12  163.06  161.76  169.92  166.22  163.47  156.21  162.40  0
91089  226.59  183.48  176.18  181.71  169.95  169.54  174.23  167.11  165.80  171.54  168.97  166.28  166.41  164.21  155.32  173.88  0
91091  227.35  190.07  184.97  181.27  181.46  179.91  177.88  179.24  172.50  177.63  176.92  174.61  178.99  180.98  172.45  165.72  0
91093  227.60  184.98  181.21  174.57  176.86  170.58  173.68  170.02  163.69  166.30  169.16  176.79  177.36  170.86  167.16  169.08  0
91094  213.56  189.09  168.59  171.11  175.48  160.91  163.51  170.11  164.77  164.00  164.27  167.28  160.91  162.45  158.24  163.39  0
91095  219.03  176.38  176.99  176.64  170.60  166.75  166.75  167.06  166.50  166.74  163.98  172.48  166.86  167.53  160.27  162.14  0
91096  228.10  188.76  172.79  170.21  165.00  166.85  172.50  167.82  162.51  166.25  160.83  170.30  162.36  169.70  163.07  155.36  0
91097  216.69  191.38  183.64  169.90  173.16  168.41  167.60  170.26  169.91  165.21  167.96  168.62  173.34  166.83  160.46  164.98  0
91098  201.51  182.95  181.22  170.39  169.00  169.03  167.19  169.12  162.10  161.71  167.49  169.60  162.87  168.14  153.07  163.65  0
91099  203.47  180.86  180.45  169.57  168.55  165.39  173.51  169.38  164.03  162.42  162.71  165.31  162.11  161.05  161.03  156.70  0
91100  206.42  180.74  174.98  168.88  171.11  165.94  167.99  169.54  163.38  160.52  162.90  167.10  162.27  163.03  164.43  160.78  0
91102  231.49  190.62  195.61  188.51  178.46  176.50  181.19  171.74  175.43  173.61  174.80  178.76  176.16  168.64  173.80  169.31  0
91103  208.65  179.82  172.32  170.22  167.86  160.61  164.74  165.09  161.08  159.34  161.62  165.29  162.27  163.21  157.26  162.72  0
