90837  22.58  18.52  
90838  23.08  18.30  
90839  21.08  14.76  
90840  22.12  19.62  
90841  24.62  18.90  
90843  20.62  17.63  
90844  19.23  15.69  
90849  22.01  19.50  
90850  22.27  19.08  
90851  23.71  18.20  
90852  23.65  18.69  
90853  23.31  17.80  
90854  22.38  17.73  
90855  21.83  18.51  
90856  21.91  18.25  
90857  21.67  17.63  
90859  21.33  19.40  
90861  20.84  16.65  
90862  25.13  17.82  
90863  25.42  19.75  
90864  23.06  17.15  
90865  21.10  17.69  
90866  22.05  17.90  
90867  25.04  18.36  
90868  23.01  19.01  
90869  20.91  18.64  
90870  20.92  18.49  
90871  21.79  17.42  
90872  23.21  17.64  
90873  22.22  19.14  
90874  23.23  19.86  
90875  22.59  19.12  
90876  22.19  19.15  
90877  23.62  19.26  
90878  21.80  18.85  
90879  22.56  18.34  
90880  21.77  17.50  
90883  23.08  18.75  
90884  23.64  18.37  
90885  23.35  18.38  
90886  22.95  18.67  
90887  22.55  18.10  
90891  22.20  17.41  
90895  22.35  18.13  
90896  22.49  18.36  
90898  22.49  18.28  
90899  22.72  17.67  
90900  23.21  18.92  
90901  23.35  18.85  
90902  22.38  18.44  
90903  21.99  18.49  
90904  22.42  18.23  
90905  22.51  17.81  
90906  22.68  18.56  
90907  21.42  18.38  
90908  22.28  18.73  
90909  22.17  17.56  
90910  22.18  18.53  
90911  22.78  17.82  
90912  22.65  18.31  
90913  21.77  17.77  
90914  22.65  18.03  
90915  22.06  18.07  
90916  23.47  18.78  
90919  23.04  17.01  
90920  22.79  18.58  
90921  22.55  18.43  
90922  22.93  17.81  
90923  22.45  18.27  
90924  21.53  17.85  
90925  22.63  17.47  
90926  22.57  18.54  
90930  21.83  18.30  
90931  22.54  18.22  
90932  22.75  18.86  
90935  22.65  18.60  
90940  22.92  17.42  
90941  22.65  18.01  
90943  21.74  17.47  
90944  21.95  18.27  
90945  22.33  18.56  
90946  23.55  16.75  
90947  21.99  18.21  
90948  21.90  17.83  
90949  22.99  18.42  
90950  22.54  18.00  
90951  22.97  18.39  
90952  22.56  18.09  
90953  22.28  18.03  
90955  22.69  18.26  
90956  22.15  17.85  
90957  21.56  18.68  
90958  23.00  18.27  
90959  23.95  18.84  
90960  22.67  18.41  
90961  23.08  18.30  
90962  23.73  17.72  
90967  22.48  18.41  
90968  22.64  18.42  
90969  22.29  18.81  
90970  23.01  18.43  
90971  23.17  18.93  
90972  22.52  17.65  
90973  23.06  17.68  
90974  22.73  17.58  
90975  23.41  18.27  
90976  22.38  17.89  
90977  21.66  17.90  
90979  23.64  18.43  
90981  23.06  18.41  
90982  22.82  18.25  
90983  22.42  18.41  
90984  22.18  17.83  
90985  22.81  18.23  
90988  22.13  18.57  
90989  22.97  18.39  
90990  23.13  17.87  
90991  21.76  18.71  
90992  22.47  19.09  
90993  22.22  18.07  
90995  23.34  18.91  
90999  22.04  17.95  
91000  22.59  17.88  
91001  22.67  18.31  
91002  22.71  17.90  
91003  22.78  17.78  
91004  22.54  17.86  
91005  22.92  18.54  
91006  22.52  17.69  
91007  22.08  18.01  
91008  22.84  17.93  
91009  20.72  18.46  
91010  23.19  17.95  
91011  21.86  18.20  
91012  23.23  18.06  
91013  22.43  18.21  
91014  22.27  18.09  
91015  22.25  18.19  
91017  23.00  18.59  
91018  22.93  17.77  
91019  22.32  17.71  
91021  22.80  18.51  
91025  22.70  17.88  
91026  22.31  18.74  
91027  22.66  18.18  
91028  22.99  18.28  
91029  23.70  18.19  
91030  22.82  17.60  
91031  22.15  17.62  
91032  22.45  17.49  
91033  22.48  18.38  
91034  21.65  18.10  
91035  22.03  17.73  
91036  22.19  18.54  
91037  22.90  18.37  
91038  23.01  18.15  
91039  22.29  18.23  
91042  23.13  17.81  
91043  22.80  17.83  
91056  22.87  18.50  
91058  22.95  17.81  
91059  22.69  18.22  
91060  22.29  17.80  
91061  22.87  18.13  
91062  22.41  17.51  
91063  21.09  19.00  
91064  23.09  18.49  
91065  23.22  18.86  
91066  22.40  17.75  
91067  23.31  18.27  
91068  22.16  18.04  
91069  23.05  18.56  
91070  22.67  18.33  
91071  21.85  17.84  
91072  22.78  17.79  
91073  22.66  17.79  
91074  22.70  17.83  
91075  22.45  17.71  
91076  23.65  17.97  
91077  22.32  17.62  
91078  22.54  17.69  
91079  22.62  17.99  
91080  21.99  18.49  
91081  22.30  18.20  
91082  22.24  18.08  
91083  23.26  17.95  
91084  22.95  18.04  
91085  21.91  18.42  
91086  22.93  17.94  
91087  23.19  18.20  
91088  22.65  17.94  
91089  23.06  18.13  
91091  23.36  18.24  
91093  23.05  18.04  
91094  22.34  18.51  
91095  23.58  18.53  
91096  23.09  18.50  
91097  21.80  18.76  
91098  23.00  18.65  
91099  23.11  18.51  
91100  23.12  18.31  
91102  23.12  18.25  
91103  22.76  18.29  
91104  22.98  18.00  
91105  22.81  17.87  
91106  21.89  18.29  
91110  22.38  17.69  
91111  22.35  17.95  
91113  21.69  17.74  
91114  22.72  17.59  
91115  23.16  18.37  
91116  22.06  17.71  
91118  23.08  18.16  
91120  22.91  18.29  
91122  22.73  17.60  
91124  23.17  17.77  
91126  22.30  17.90  
91127  22.23  17.86  
91130  22.90  18.21  
91131  22.54  17.32  
91132  22.72  18.12  
91134  21.15  18.45  
91135  23.00  18.37  
91137  22.67  19.87  
91140  22.42  18.30  
91142  21.75  17.52  
91143  22.77  17.23  
91144  22.28  18.97  
91146  22.60  17.99  
91147  22.44  17.78  
91151  21.31  18.16  
91152  22.46  17.60  
91163  22.22  17.99  
91164  22.14  17.95  
91165  22.73  18.39  
91166  22.76  17.89  
91167  22.37  17.92  
91168  22.17  17.85  
91169  22.87  18.19  
91170  22.52  18.06  
91171  23.03  18.28  
91172  22.02  18.80  
91173  21.90  18.22  
91174  22.52  17.61  
91177  22.45  18.38  
91178  24.63  18.87  
91179  23.04  18.58  
91182  23.06  18.79  
91183  22.45  18.43  
91184  22.82  18.63  
91185  22.44  18.68  
91193  22.80  18.96  
91194  23.66  18.28  
91195  24.29  18.73  
91196  22.57  18.97  
91197  23.22  18.93  
91198  23.07  18.64  
91199  23.78  18.73  
91200  23.61  18.33  
91208  21.50  18.01  
91209  21.70  18.01  
91210  21.03  18.15  
91211  21.63  18.03  
91212  21.82  17.86  
91213  21.49  17.80  
91218  22.64  17.42  
91219  21.63  18.51  
91220  21.22  18.67  
91221  21.73  18.46  
91222  20.98  18.01  
91223  21.23  17.91  
91224  21.66  18.24  
91225  21.56  18.88  
91226  22.20  17.77  
91227  21.94  18.26  
91228  20.74  17.86  
91229  20.42  17.70  
91230  21.28  17.60  
91231  20.58  18.43  
91232  22.62  18.40  
91233  20.95  17.72  
91234  22.26  17.99  
91235  21.31  18.10  
91236  21.74  17.99  
91237  21.72  17.55  
91238  20.98  17.11  
91239  20.97  18.35  
91240  21.14  17.72  
91241  22.25  17.86  
91242  20.02  18.20  
91244  21.38  17.65  
91245  20.33  18.20  
91246  21.29  18.11  
91247  22.20  18.26  
91248  21.13  18.15  
91249  21.32  17.66  
91250  20.78  17.83  
91251  22.25  18.21  
91252  21.56  18.20  
91253  21.02  17.65  
91254  21.90  18.06  
91255  21.08  17.77  
91256  21.21  17.98  
91258  21.39  17.75  
91260  22.13  18.50  
91261  21.60  17.59  
91263  21.22  18.33  
91264  20.96  17.99  
91265  20.66  18.10  
91266  20.56  17.74  
91267  21.74  17.62  
91268  21.26  18.44  
91269  22.38  18.77  
91270  22.74  18.54  
91271  21.89  18.63  
91275  20.93  17.52  
91277  20.65  17.86  
91278  20.77  18.01  
91279  21.88  18.09  
91280  21.25  18.19  
91283  20.50  17.84  
91284  21.42  18.03  
91285  21.56  17.98  
91286  22.27  18.40  
91287  22.84  18.13  
91288  21.17  18.93  
91289  21.12  18.61  
91290  21.42  18.34  
91291  21.08  18.36  
91292  21.31  17.78  
91293  21.37  18.46  
91294  20.55  18.42  
91295  20.87  18.02  
91296  21.04  18.48  
91297  21.66  17.84  
91298  21.59  17.75  
91299  20.62  17.80  
91300  21.26  17.09  
91302  22.05  18.04  
91303  22.30  18.30  
91304  22.65  17.58  
91305  21.39  18.23  
91306  22.61  18.46  
91307  21.03  18.04  
91308  21.97  18.04  
91309  21.41  17.98  
91310  21.73  17.31  
91311  21.48  18.10  
91313  21.08  18.05  
91314  20.81  17.98  
91315  21.65  17.85  
91316  21.34  18.31  
91317  21.29  18.25  
91318  21.19  17.62  
91319  20.92  18.08  
91320  21.21  17.95  
91321  21.82  18.31  
91322  21.06  17.72  
91323  21.02  18.18  
91324  21.65  17.79  
91325  22.67  17.45  
91326  21.54  17.44  
91327  21.94  18.08  
91328  22.09  18.16  
91330  22.13  17.38  
91331  22.43  18.64  
91332  22.33  17.92  
91333  21.24  17.62  
91334  21.43  18.03  
91335  21.23  18.30  
91338  21.91  17.52  
91341  21.89  17.68  
91342  22.06  18.71  
91343  21.24  18.08  
91344  20.69  17.89  
91345  21.08  18.41  
91346  21.26  17.95  
91347  21.77  18.44  
91348  21.53  18.28  
91355  22.06  18.21  
91356  23.03  18.68  
91357  22.44  19.20  
91358  21.44  17.99  
91359  21.53  18.78  
91360  21.93  18.37  
91361  22.23  17.81  
91362  22.62  18.33  
91363  21.51  17.82  
91364  22.18  18.38  
91365  21.43  18.32  
91366  21.33  18.60  
91367  21.39  18.48  
91368  21.42  17.84  
91369  22.23  17.62  
91370  22.28  17.80  
91371  21.42  17.47  
91372  21.07  18.21  
91373  21.31  17.97  
91374  21.53  18.12  
91375  20.79  17.96  
91376  21.96  17.89  
91377  22.57  17.78  
91379  23.02  19.09  
91380  22.47  18.34  
91381  20.85  18.05  
91382  21.73  18.79  
91383  22.03  18.17  
91384  21.62  17.95  
91385  20.51  18.39  
91386  21.57  18.13  
91387  21.27  18.51  
91388  21.32  17.53  
91389  20.76  18.03  
91390  21.98  17.48  
91391  21.61  18.62  
91392  20.64  18.67  
91393  21.62  17.44  
91394  21.61  17.64  
91395  22.00  17.54  
91396  21.12  18.11  
91397  20.97  18.33  
91399  21.56  17.97  
91400  20.93  17.94  
91401  21.34  18.00  
91402  21.04  17.92  
91403  21.29  18.28  
91404  21.57  18.53  
91405  21.78  18.51  
91406  20.55  18.88  
91408  20.43  18.10  
91409  21.74  18.41  
91410  21.68  18.53  
91411  22.30  17.39  
91412  21.86  18.67  
91413  21.22  17.91  
91414  22.45  17.35  
91415  20.87  18.31  
91416  20.45  18.10  
91417  21.05  19.13  
91418  20.93  17.86  
91419  21.22  18.30  
91420  21.47  17.86  
91421  21.21  18.02  
91422  21.06  17.99  
91423  21.42  17.86  
91424  21.03  17.75  
91425  20.63  18.42  
91426  21.81  18.23  
91427  22.47  18.37  
91428  21.28  17.28  
91429  21.47  18.48  
91430  21.17  17.95  
91431  21.34  17.67  
91432  20.81  18.23  
91433  21.19  17.79  
91434  21.75  18.17  
91435  21.65  18.05  
91436  22.22  17.92  
91437  22.57  18.11  
91438  20.87  18.38  
