90950  0.40  0.30  0.32  0.12  0.21  0.13  0.35  0.63  0.27  0.42  0.31  0.21  0.17  0.12  -0.04  0.25  
90951  0.43  0.45  0.33  0.41  0.26  0.17  0.37  0.55  0.46  0.54  0.40  0.38  0.06  0.45  0.20  -0.02  
90952  0.54  0.32  0.42  0.12  0.42  0.10  0.23  0.56  0.33  0.44  0.37  0.32  0.18  0.28  0.17  0.20  
90953  0.53  0.39  0.29  0.15  0.46  0.24  0.27  0.44  0.45  0.60  0.12  0.17  0.13  0.26  0.41  0.22  
90955  0.47  0.35  0.44  -0.00  0.19  0.16  0.30  0.62  0.18  0.62  0.27  0.38  -0.04  0.26  0.10  0.30  
90956  0.35  0.32  0.28  0.20  0.25  0.18  0.14  0.44  0.29  0.63  0.30  0.23  0.15  0.23  0.12  0.30  
90957  0.46  0.33  0.58  0.25  0.37  0.37  0.32  0.41  0.43  0.51  0.37  0.31  -0.10  0.34  0.25  0.33  
90958  0.31  0.44  0.29  0.25  0.23  0.24  0.44  0.45  0.28  0.68  0.55  0.25  0.07  0.30  0.26  0.24  
90959  0.37  0.26  0.24  0.26  0.14  0.24  0.19  0.26  0.20  0.38  0.24  0.27  0.23  0.34  0.14  0.07  
90960  0.22  0.38  0.35  0.28  0.14  0.27  0.17  0.51  0.34  0.51  0.49  -0.00  0.10  0.34  0.35  0.13  
90961  0.42  0.36  0.48  0.25  0.27  0.46  0.40  0.59  0.42  0.67  0.35  0.38  0.03  0.44  0.32  0.11  
90962  0.63  0.50  0.12  0.42  0.26  0.51  0.52  0.57  0.57  0.60  0.22  0.27  -0.01  0.49  0.37  -0.02  
90967  0.29  0.47  0.11  0.37  0.32  0.37  0.32  0.48  0.45  0.27  0.26  0.25  0.21  0.46  0.32  0.12  
90968  0.39  0.43  0.23  0.30  0.08  0.37  0.27  0.41  0.35  0.52  0.38  0.04  0.06  0.16  0.27  -0.04  
90969  0.34  0.42  0.32  0.25  0.34  0.37  0.03  0.38  0.39  0.53  0.22  0.15  -0.06  0.33  0.13  0.27  
90970  0.20  0.21  0.29  0.07  0.18  0.26  0.14  0.40  0.42  0.44  0.44  0.06  0.08  0.27  0.19  0.12  
90971  0.21  0.55  0.47  0.29  0.23  0.32  0.43  0.33  0.45  0.68  0.43  0.07  0.08  0.26  0.34  0.16  
90972  0.31  0.58  0.16  0.07  0.23  0.29  0.12  0.34  0.31  0.61  0.09  0.26  -0.05  0.11  0.17  0.19  
90973  0.29  0.41  0.19  0.16  0.05  0.28  -0.04  0.37  0.55  0.70  0.32  0.40  -0.13  0.36  0.28  0.55  
90974  0.30  0.36  0.27  0.30  0.55  0.43  0.41  0.60  0.50  0.63  0.56  0.16  0.19  0.42  0.03  0.14  
90975  0.61  0.50  0.23  0.13  0.14  0.25  0.14  0.60  0.26  0.44  0.20  0.12  0.11  0.44  0.21  0.12  
90976  0.55  0.27  0.38  0.42  0.14  0.25  0.26  0.44  0.46  0.59  0.28  0.10  0.09  0.14  0.43  0.12  
90977  0.44  0.41  0.51  0.21  0.24  0.12  0.12  0.46  0.47  0.61  0.33  0.18  0.20  0.12  0.46  0.11  
90979  0.26  0.37  0.28  0.29  0.10  0.19  0.18  0.49  0.23  0.50  0.38  0.20  -0.08  0.23  0.07  0.13  
90981  0.73  0.41  0.35  -0.02  0.48  0.20  0.46  0.56  0.24  0.50  0.59  0.20  -0.02  0.26  0.13  -0.14  
90982  0.65  0.28  -0.02  0.19  0.29  0.29  0.45  0.44  0.34  0.64  0.41  0.16  0.12  0.27  0.25  0.20  
90983  0.40  0.39  0.31  0.22  0.35  0.26  0.42  0.57  0.46  0.40  0.50  0.31  0.08  0.30  0.09  0.17  
90984  0.41  0.43  0.17  0.17  0.37  0.21  0.55  0.38  0.29  0.46  0.46  0.23  -0.14  0.33  0.28  0.22  
90985  0.54  0.45  0.25  0.19  0.26  0.23  0.42  0.38  0.39  0.71  0.39  0.19  0.13  0.19  0.05  0.13  
90988  0.19  0.18  0.36  0.09  0.33  0.22  0.34  0.48  0.39  0.54  0.34  0.18  0.05  0.23  0.26  0.06  
90989  0.34  0.35  0.34  0.12  0.28  0.41  0.32  0.59  0.35  0.63  0.44  0.14  0.07  0.24  0.24  0.30  
90990  0.31  0.50  0.41  0.02  0.13  0.23  0.16  0.49  0.33  0.56  0.28  0.11  0.08  0.19  0.13  0.11  
90991  0.54  0.28  0.33  0.37  0.36  0.29  0.49  0.56  0.25  0.64  0.29  0.13  -0.06  0.41  0.09  0.29  
90992  0.41  0.16  0.37  0.45  0.20  0.19  0.15  0.34  0.38  0.59  0.50  0.31  0.11  0.50  0.02  0.07  
90993  0.33  0.26  0.42  0.18  0.21  0.26  0.19  0.32  0.44  0.50  0.38  0.22  0.09  0.12  0.20  0.11  
90995  0.48  0.23  0.12  0.06  0.26  0.26  0.12  0.55  0.46  0.60  0.44  0.37  0.22  0.22  0.07  0.14  
90999  0.33  0.18  0.37  0.04  0.26  0.37  0.39  0.38  0.26  0.55  0.23  0.26  0.07  0.28  0.20  0.14  
91000  0.25  0.11  0.64  0.15  0.35  0.18  0.43  0.35  0.36  0.54  0.50  0.29  0.05  0.47  0.10  -0.07  
91001  0.52  0.42  0.22  -0.03  0.13  0.34  0.16  0.65  0.30  0.55  0.39  0.29  0.21  0.47  0.14  0.33  
91002  0.33  0.36  0.35  0.32  0.45  0.21  0.15  0.51  0.29  0.47  0.30  0.41  0.13  0.22  0.06  0.16  
91003  0.49  0.19  0.27  -0.11  0.13  0.14  0.19  0.32  0.31  0.70  0.54  0.40  -0.02  0.30  0.22  0.38  
91004  0.17  0.44  0.52  0.33  0.29  0.32  0.53  0.61  0.31  0.15  0.35  0.37  0.26  0.08  0.10  0.08  
91005  0.25  0.39  0.37  0.08  0.10  0.25  0.07  0.36  0.60  0.58  0.55  0.24  0.03  0.48  0.12  0.19  
91006  0.40  0.22  0.37  0.42  0.02  0.25  0.19  0.46  0.42  0.70  0.33  0.27  0.07  0.12  0.09  0.14  
91007  0.32  0.27  0.23  0.27  0.16  -0.08  0.14  0.50  0.45  0.53  0.33  0.31  0.28  0.50  -0.00  0.09  
91008  0.24  0.20  0.25  0.02  0.40  0.15  -0.02  0.17  0.38  0.48  0.41  0.41  0.21  0.22  0.27  0.26  
91009  0.33  0.30  0.48  0.29  0.23  0.30  -0.06  0.32  0.49  0.45  -0.12  -0.09  -0.02  0.35  0.49  0.28  
91010  0.33  0.33  0.37  0.21  0.16  0.19  0.39  0.46  0.52  0.40  0.36  0.33  0.17  0.08  0.16  0.29  
91011  0.36  0.31  0.38  0.26  0.17  0.07  0.26  0.49  0.49  0.45  0.35  0.25  0.07  0.36  0.45  0.19  
91012  0.26  0.45  0.23  0.23  0.25  0.45  0.34  0.43  0.55  0.47  0.26  0.19  0.26  0.31  0.32  0.01  
91013  0.53  0.11  0.40  0.14  0.27  -0.04  0.10  0.50  0.44  0.60  0.29  0.33  0.19  0.38  0.13  0.20  
91014  0.30  0.29  0.16  0.12  0.26  0.30  0.33  0.21  0.21  0.48  0.29  0.21  0.08  0.56  0.37  0.36  
91015  0.35  0.12  0.40  0.15  0.32  0.23  0.49  0.64  0.68  0.70  0.26  0.51  0.11  0.14  0.32  0.24  
91017  0.30  0.34  0.38  0.33  0.26  0.03  0.24  0.44  0.54  0.47  0.46  0.36  -0.02  0.50  0.16  0.13  
91018  0.32  0.35  0.22  0.16  0.25  0.34  -0.02  0.58  0.32  0.33  0.49  0.26  -0.07  0.39  0.18  0.13  
91019  0.43  0.14  0.36  -0.05  0.37  0.10  0.08  0.48  0.25  0.29  0.17  0.29  -0.19  0.27  0.15  0.08  
91021  0.22  0.20  0.53  0.41  0.07  0.32  0.29  0.50  0.43  0.30  0.54  0.09  0.25  0.30  0.17  -0.03  
91025  0.25  0.43  0.22  0.26  0.38  0.35  0.27  0.12  0.25  0.61  0.29  0.19  0.06  0.27  0.24  0.26  
91026  0.38  0.25  0.54  0.16  0.11  0.25  0.41  0.42  0.16  0.40  0.50  0.28  0.03  0.33  0.20  0.14  
91027  0.48  0.27  0.23  0.15  0.10  0.22  0.36  0.57  0.27  0.57  0.39  0.29  0.14  0.33  0.13  0.20  
91028  0.20  0.25  0.13  0.20  0.33  0.21  0.22  0.32  0.27  0.50  0.33  0.27  -0.04  0.35  0.11  0.28  
91029  0.38  0.24  0.35  0.10  0.28  0.36  0.36  0.44  0.34  0.53  0.48  0.23  0.13  0.28  0.33  0.08  
91030  0.47  0.37  0.23  0.39  0.36  0.45  0.17  0.43  0.28  0.34  0.45  0.20  0.10  0.28  0.17  0.24  
91031  0.45  0.20  0.59  0.37  0.04  0.27  0.45  0.27  0.35  0.51  0.28  0.11  -0.01  0.48  0.27  0.20  
91032  0.49  0.48  0.31  0.11  0.35  0.06  0.45  0.29  0.21  0.55  0.37  0.20  0.13  0.18  0.36  0.24  
91033  0.49  0.24  0.46  0.11  0.17  0.39  0.21  0.43  0.46  0.48  0.34  0.10  0.14  0.40  0.07  0.29  
91034  0.29  0.13  0.25  0.35  0.19  0.30  0.28  0.48  0.30  0.65  0.26  0.17  -0.00  0.12  0.35  0.06  
91035  0.18  0.21  0.37  0.05  0.28  0.57  0.18  0.51  0.42  0.44  0.57  0.34  0.10  0.40  0.16  0.11  
91036  0.34  0.34  0.34  0.29  0.13  0.05  0.08  0.63  0.46  0.43  0.25  0.19  0.03  0.31  0.14  0.16  
91037  0.31  0.29  0.27  0.41  0.19  0.24  -0.04  0.53  0.32  0.72  0.27  0.38  0.18  0.22  0.46  0.10  
91038  0.31  0.33  0.45  0.02  0.03  0.27  0.15  0.31  0.21  0.49  0.38  0.25  -0.04  0.33  0.11  0.27  
91039  0.15  0.30  0.20  0.31  0.27  0.31  0.11  0.50  0.55  0.57  0.22  0.17  0.32  0.30  0.30  0.42  
91042  0.59  0.16  0.28  0.24  0.18  0.15  0.06  0.35  0.33  0.80  0.35  0.19  0.08  0.15  0.23  0.12  
91043  0.18  0.28  0.53  0.46  0.26  0.19  0.26  0.50  0.40  0.52  0.42  0.20  0.13  0.28  0.22  0.28  
91056  0.41  0.18  0.29  0.44  0.14  0.22  0.33  0.46  0.26  0.57  0.15  0.30  0.05  -0.06  0.04  0.30  
91058  0.37  0.19  0.05  0.31  0.03  0.23  0.37  0.47  0.42  0.62  0.57  0.34  0.30  0.02  0.16  0.33  
91059  0.53  0.25  0.32  0.21  0.13  0.18  0.36  0.46  0.29  0.55  0.23  0.12  -0.03  0.33  0.25  0.20  
91060  0.35  0.24  0.25  0.36  0.26  0.28  0.45  0.31  0.65  0.54  0.33  0.26  0.16  0.24  0.19  -0.06  
91061  0.50  0.29  0.32  0.28  0.18  0.49  0.28  0.35  0.42  0.54  0.65  0.30  0.06  0.19  0.21  0.17  
91062  0.32  0.20  0.36  0.03  0.22  0.34  0.14  0.39  0.23  0.24  0.36  0.38  -0.06  0.34  0.24  -0.01  
91063  0.62  0.46  0.64  0.22  0.51  0.39  0.25  0.59  0.28  0.24  -0.14  -0.19  0.05  0.34  0.30  0.19  
91064  0.28  0.20  0.17  0.20  0.40  0.38  0.31  0.27  0.39  0.63  0.57  0.08  0.12  0.23  0.26  0.05  
91065  0.37  0.56  0.44  0.22  0.16  0.35  0.21  0.37  0.28  0.50  0.49  0.29  0.06  0.31  0.26  0.04  
91066  0.63  0.22  0.32  0.22  0.42  0.56  0.10  0.69  0.47  0.53  0.27  0.15  0.01  0.36  0.20  0.11  
91067  0.48  0.21  0.39  0.25  0.20  0.23  0.29  0.54  0.38  0.61  0.44  0.17  0.03  0.22  0.25  -0.09  
91068  0.20  0.20  0.39  0.33  0.21  0.17  0.37  0.50  0.38  0.44  0.39  0.26  0.16  0.21  0.32  0.20  
91069  0.60  0.13  0.19  0.10  0.35  0.35  0.30  0.51  0.40  0.76  0.23  0.20  0.12  0.24  0.16  -0.13  
91070  0.24  0.20  0.27  0.46  0.59  0.23  0.54  0.36  0.34  0.34  0.34  0.20  -0.02  0.42  0.26  0.18  
91071  0.21  0.16  0.24  0.12  0.30  0.27  0.54  0.45  0.56  0.35  0.47  0.06  0.20  0.21  -0.05  0.35  
91072  0.33  0.43  0.14  0.22  0.40  0.31  0.32  0.41  0.40  0.46  0.56  0.28  0.13  0.18  -0.03  0.16  
91073  0.22  0.18  0.22  0.35  0.33  0.22  0.40  0.29  0.46  0.58  0.34  0.16  0.14  0.14  0.10  0.35  
91074  0.61  0.29  0.28  0.11  0.28  0.32  0.48  0.38  0.36  0.63  0.46  0.16  0.20  0.30  0.46  0.16  
91075  0.27  0.16  0.21  0.36  0.33  0.20  0.06  0.33  0.64  0.59  0.60  0.18  0.12  0.52  0.34  0.48  
91076  0.35  0.07  0.14  0.17  -0.01  0.41  0.03  0.35  0.39  0.57  0.34  0.24  0.08  0.29  0.23  -0.01  
91077  0.27  0.33  0.39  -0.04  0.37  0.09  0.36  0.58  0.05  0.31  0.44  0.36  0.18  0.10  0.34  0.08  
91078  0.35  0.14  0.47  0.49  0.31  0.40  0.27  0.57  0.47  0.47  0.35  0.12  0.16  0.30  0.12  0.03  
91079  0.43  0.26  0.15  0.22  0.10  0.15  0.24  0.46  0.63  0.41  0.30  0.48  0.10  0.32  0.36  0.23  
91080  0.56  0.51  0.09  0.12  0.15  0.05  0.35  0.35  0.27  0.70  0.47  0.34  0.01  0.14  0.36  -0.14  
91081  0.28  0.34  0.13  0.17  0.32  0.43  0.39  0.33  0.26  0.34  0.41  0.27  0.01  0.10  0.06  -0.04  
91082  0.39  0.36  0.25  -0.00  0.21  0.32  0.23  0.32  0.34  0.57  0.31  0.32  0.09  0.28  0.16  0.16  
91083  0.33  0.14  0.29  0.03  0.14  0.25  0.34  0.29  0.37  0.64  0.21  0.32  0.27  0.21  0.25  0.16  
91084  0.49  0.35  0.33  0.34  0.38  0.25  0.30  0.36  0.50  0.52  0.17  0.33  0.20  0.09  0.16  0.10  
91085  0.31  0.36  0.25  0.28  0.17  0.11  0.29  0.62  0.17  0.59  0.30  0.19  0.02  0.16  0.09  0.08  
91086  0.33  0.13  0.27  -0.05  0.18  0.32  0.25  0.44  0.26  0.53  0.46  0.31  0.11  0.39  0.13  0.06  
91087  0.27  0.27  0.31  0.39  0.15  0.14  0.34  0.47  0.57  0.60  0.29  0.35  -0.01  0.23  -0.02  0.10  
91088  0.41  0.26  0.43  0.48  0.14  0.30  0.42  0.29  0.54  0.54  0.41  0.22  0.07  0.20  0.21  0.13  
91089  0.38  0.28  0.63  0.26  0.26  0.02  0.51  0.42  0.22  0.73  0.47  0.02  -0.03  0.23  -0.04  0.14  
91091  0.45  0.26  0.33  0.20  0.11  0.30  0.36  0.40  0.50  0.41  0.29  0.34  -0.01  0.30  0.19  0.19  
91093  0.54  0.45  0.33  0.44  0.42  0.22  0.15  0.58  0.15  0.83  0.52  0.04  -0.08  0.31  0.20  0.46  
91094  0.44  0.49  0.63  0.50  0.25  0.10  0.42  0.52  0.50  0.69  0.22  0.08  0.16  0.02  0.27  -0.06  
91095  0.23  0.63  0.29  0.14  0.13  0.45  0.40  0.38  0.31  0.55  0.45  0.24  0.07  0.06  0.46  0.23  
91096  0.56  0.56  0.44  0.36  0.25  0.17  0.50  0.39  0.49  0.54  0.46  0.25  0.05  0.19  0.11  0.13  
91097  0.33  0.33  0.26  0.18  0.48  0.01  0.31  0.10  0.37  0.22  0.15  -0.03  0.06  0.34  0.14  0.27  
91098  0.24  0.35  0.31  0.13  0.17  0.14  0.47  0.37  0.36  0.43  0.28  0.36  0.06  0.40  0.21  0.13  
91099  0.46  0.49  0.23  0.11  0.28  0.46  0.39  0.34  0.37  0.45  0.19  0.17  0.22  0.36  0.13  0.03  
91100  0.42  0.18  0.43  0.21  0.45  0.37  0.46  0.37  0.35  0.65  0.20  0.23  0.17  0.26  0.42  0.22  
91102  0.18  0.39  0.34  0.58  0.25  0.16  0.27  0.51  0.28  0.19  0.48  0.44  0.15  0.26  0.41  -0.26  
91103  0.24  0.40  0.43  0.44  0.26  0.17  0.44  0.55  0.30  0.40  0.23  0.35  0.10  0.33  0.12  0.09  
91104  0.53  0.33  0.40  0.25  0.20  0.27  0.18  0.36  0.33  0.41  0.33  0.28  0.02  0.39  0.13  0.11  
91105  0.31  0.28  0.32  0.13  0.14  0.42  0.35  0.45  0.32  0.64  0.33  0.25  0.13  0.23  0.26  0.08  
