0.194194  1.58964  0.00452442
0.222778  1.58165  0.00582037
0.196415  1.57666  0.00802595
0.224017  1.57634  0.00836504
0.250322  1.59151  0.0127271
0.227899  1.58118  0.00893798
0.254211  1.57661  0.00794821
0.283  1.5973  0.0100686
0.2595  1.57586  0.0123211
0.284806  1.58985  0.00898706
0.313989  1.55458  0.0101333
0.339724  1.59474  0.0170254
0.315707  1.57303  0.0103561
0.344163  1.57748  0.0110515
0.372466  1.60415  0.0147826
0.346313  1.59705  0.0167696
0.374276  1.60637  0.0162329
0.403506  1.60031  0.0194415
0.4294  1.5913  0.0367273
0.407736  1.58797  0.0187242
0.435265  1.55851  0.0140403
0.464264  1.60439  0.0155467
0.492695  1.60136  0.0201446
0.518907  1.65282  0.043014
0.470123  1.56196  0.0271747
0.496069  1.62622  0.017127
0.524735  1.6166  0.0156589
0.553952  1.59337  0.0179446
0.582396  1.61891  0.0256775
0.608509  1.59492  0.0579123
0.556983  1.59144  0.0225965
0.585492  1.59498  0.0183297
0.614348  1.57533  0.0184698
0.643526  1.61258  0.0233586
0.671939  1.61271  0.0361131
0.618516  1.5908  0.0312953
0.645846  1.62429  0.0219629
0.674995  1.57902  0.0195898
0.70404  1.62472  0.0225873
0.733113  1.62019  0.0297496
0.76189  1.67715  0.0524359
0.788001  1.68885  0.144842
0.706571  1.67428  0.0260072
0.735272  1.65374  0.0219278
0.764374  1.68122  0.022564
0.793672  1.6443  0.0267923
0.822727  1.63578  0.0386366
