0.19415  1.44182  0.00434779  1.01625
0.222727  1.42119  0.00555464  1.0142
0.196377  1.43618  0.00707866  1.01572
0.223952  1.41199  0.00728118  1.01409
0.25038  1.40508  0.0109546  1.01279
0.227888  1.43721  0.00789165  1.0141
0.254226  1.39778  0.00688518  1.01227
0.28303  1.37884  0.00854774  1.01146
0.259472  1.4265  0.00987814  1.01237
0.28471  1.4075  0.00709204  1.01126
0.313883  1.36915  0.00795801  1.01026
0.339801  1.37157  0.0131571  1.00942
0.315534  1.3941  0.00926224  1.01027
0.344182  1.38918  0.00983879  1.00939
0.372267  1.39058  0.0130104  1.00873
0.346318  1.39605  0.0145954  1.00931
0.374312  1.3853  0.0139749  1.00861
0.403504  1.32667  0.0162147  1.0079
0.429206  1.35113  0.0312253  1.00722
0.407751  1.3618  0.01584  1.00784
0.435217  1.32138  0.0117745  1.00722
0.464166  1.33837  0.0128809  1.00692
0.492755  1.34723  0.0167976  1.00622
0.518803  1.36225  0.035318  1.00568
0.47002  1.31561  0.0227261  1.00671
0.496121  1.33633  0.0140616  1.00621
0.5247  1.32131  0.0128045  1.00576
0.553802  1.29639  0.0146236  1.00509
0.582236  1.27499  0.0204224  1.00443
0.608677  1.3077  0.0474673  1.00386
0.557079  1.2981  0.0183688  1.00524
0.585468  1.31003  0.0149775  1.00428
0.614291  1.27934  0.0149651  1.00354
0.643491  1.27571  0.0185612  1.0028
0.672135  1.27844  0.0287398  1.00197
0.618248  1.33187  0.0258231  1.00325
0.645798  1.29398  0.0174589  1.00266
0.674956  1.26647  0.0156511  1.00189
0.703924  1.2812  0.0178185  1.00078
0.733084  1.2688  0.0233473  0.999947
0.761647  1.28568  0.0404952  0.99885
0.787481  1.32899  0.11408  0.997577
0.706427  1.33366  0.0205856  1.00079
0.735349  1.30768  0.0172598  0.999891
0.764538  1.3177  0.017642  0.998771
0.793686  1.30507  0.021148  0.99742
0.822571  1.32949  0.0310517  0.996335
