0.194194  1.58964  0.00452442  1.00087  0
0.222778  1.58165  0.00582037  1.00145  0
0.196415  1.57666  0.00802595  1.00056  1
0.224017  1.57634  0.00836504  1.00151  1
0.250322  1.59151  0.0127271  1.00204  1
0.227899  1.58118  0.00893798  1.00154  2
0.254211  1.57661  0.00794821  1.00171  2
0.283  1.5973  0.0100686  1.0026  2
0.2595  1.57586  0.0123211  1.00216  3
0.284806  1.58985  0.00898706  1.00258  3
0.313989  1.55458  0.0101333  1.00294  3
0.339724  1.59474  0.0170254  1.00299  3
0.315707  1.57303  0.0103561  1.00302  4
0.344163  1.57748  0.0110515  1.00306  4
0.372466  1.60415  0.0147826  1.00332  4
0.346313  1.59705  0.0167696  1.00302  5
0.374276  1.60637  0.0162329  1.00312  5
0.403506  1.60031  0.0194415  1.00302  5
0.4294  1.5913  0.0367273  1.00305  5
0.407736  1.58797  0.0187242  1.00309  7
0.435265  1.55851  0.0140403  1.00304  7
0.464264  1.60439  0.0155467  1.00325  7
0.492695  1.60136  0.0201446  1.0029  7
0.518907  1.65282  0.043014  1.00291  7
0.470123  1.56196  0.0271747  1.003  9
0.496069  1.62622  0.017127  1.00285  9
0.524735  1.6166  0.0156589  1.00297  9
0.553952  1.59337  0.0179446  1.00287  9
0.582396  1.61891  0.0256775  1.00277  9
0.608509  1.59492  0.0579123  1.0027  9
0.618516  1.5908  0.0312953  1.00233  13
0.645846  1.62429  0.0219629  1.00228  13
0.674995  1.57902  0.0195898  1.00218  13
0.70404  1.62472  0.0225873  1.00178  13
0.733113  1.62019  0.0297496  1.00152  13
0.76189  1.67715  0.0524359  1.00106  13
0.788001  1.68885  0.144842  1.0003  13
0.706571  1.67428  0.0260072  1.00178  15
0.735272  1.65374  0.0219278  1.00145  15
0.764374  1.68122  0.022564  1.00086  15
0.793672  1.6443  0.0267923  1.00006  15
0.822727  1.63578  0.0386366  0.999274  15
0.737486  1.62305  0.0354163  1.00126  16
0.765892  1.61153  0.0264613  1.00064  16
0.79504  1.67894  0.0258626  0.999899  16
0.823833  1.69688  0.0295772  0.999133  16
