0.19415  0.907011  0.00256063  1.01537  0
0.222727  0.898547  0.00329318  1.01273  0
0.196377  0.9109  0.00431477  1.01515  1
0.223952  0.895739  0.00444067  1.01255  1
0.25038  0.88286  0.0066012  1.01073  1
0.227888  0.908951  0.0049897  1.01254  2
0.254226  0.886574  0.00436931  1.01054  2
0.28303  0.863232  0.00533608  1.00884  2
0.259472  0.905223  0.00727937  1.01019  3
0.28471  0.885304  0.0051618  1.00867  3
0.313883  0.880719  0.00595174  1.00729  3
0.339801  0.860054  0.00952115  1.00641  3
0.315534  0.886253  0.00615868  1.00723  4
0.344182  0.880631  0.00651851  1.00632  4
0.372267  0.866866  0.00844208  1.0054  4
0.346318  0.874142  0.0080741  1.00627  5
0.374312  0.86238  0.00767797  1.00547  5
0.403504  0.829004  0.00897191  1.00486  5
0.429206  0.849075  0.0173825  1.00416  5
0.407751  0.857573  0.00998215  1.00474  7
0.435217  0.847847  0.00759636  1.00417  7
0.464166  0.834195  0.00801325  1.00366  7
0.492755  0.841305  0.0104745  1.0033  7
0.518803  0.824199  0.021167  1.00276  7
0.47002  0.842278  0.0146748  1.0037  9
0.496121  0.821738  0.00863317  1.00335  9
0.5247  0.817341  0.00791997  1.00278  9
0.553802  0.813617  0.00921005  1.0022  9
0.582236  0.787565  0.0126095  1.00166  9
0.608677  0.819914  0.0298595  1.00115  9
0.557079  0.815676  0.011707  1.0023  11
0.585468  0.821348  0.00951973  1.00169  11
0.614291  0.81211  0.00965884  1.00103  11
0.643491  0.791101  0.0116349  1.00042  11
0.672135  0.792726  0.0180135  0.999791  11
0.618248  0.837232  0.0163286  1.00091  13
0.645798  0.796647  0.0107546  1.00038  13
0.674956  0.802065  0.00998776  0.99971  13
0.703924  0.788567  0.0109724  0.998997  13
0.733084  0.78312  0.0144271  0.99843  13
0.761647  0.766587  0.0239673  0.997794  13
0.787481  0.786917  0.0669262  0.99728  13
0.706427  0.796559  0.0120715  0.999006  15
0.735349  0.790742  0.0102805  0.99844  15
0.764538  0.783778  0.010293  0.99791  15
0.793686  0.793689  0.0126873  0.997356  15
0.822571  0.812758  0.0187487  0.997059  15
0.73742  0.825118  0.017912  0.998504  16
0.765777  0.803921  0.0132406  0.997985  16
0.795038  0.795672  0.0121998  0.997548  16
0.823941  0.789635  0.0136892  0.997244  16
