0.171203  1.00114  1.00202  0
0.193561  1.00113  1.00201  0
0.220304  1.00112  1.00198  0
0.240474  1.00111  1.00199  0
0.192693  1.00112  1.00202  1
0.219594  1.00112  1.00201  1
0.247395  1.00115  1.00199  1
0.222425  1.00114  1.00204  2
0.246088  1.00114  1.00203  2
0.27438  1.00113  1.00201  2
0.298369  1.00114  1.00201  2
0.259418  1.00114  1.00206  3
0.28471  1.00112  1.00198  3
0.313883  1.00112  1.00201  3
0.339993  1.00112  1.00195  3
0.297723  1.00115  1.00201  4
0.324705  1.00114  1.00205  4
0.353162  1.00114  1.00203  4
0.379802  1.00112  1.00202  4
0.334045  1.00115  1.00205  5
0.36104  1.00114  1.00203  5
0.388611  1.00113  1.00202  5
0.418305  1.00113  1.00203  5
0.411377  1.00118  1.00202  7
0.44401  1.00114  1.00208  7
0.475588  1.00115  1.00207  7
0.506869  1.00114  1.00205  7
0.482269  1.00119  1.00215  9
0.516101  1.00119  1.00209  9
0.549798  1.00118  1.00213  9
0.586059  1.0012  1.0021  9
0.554835  1.00104  1.00217  11
0.594562  1.0012  1.00214  11
0.637946  1.00123  1.00213  11
0.680464  1.00118  1.00213  11
0.625921  1.00124  1.00222  13
0.663546  1.00096  1.0022  13
0.704973  1.00123  1.00221  13
0.749955  1.0012  1.00213  13
0.698133  1.0013  1.00206  15
0.737595  1.00127  1.00229  15
0.779209  1.00132  1.00225  15
0.820357  1.0013  1.00227  15
0.73805  1.00113  1.0023  16
0.780303  1.00145  1.00225  16
0.82459  1.00107  1.00231  16
