0.171212  1.00202  1.00088  0
0.193568  1.00201  1.0009  0
0.220317  1.00198  1.00083  0
0.240488  1.00199  1.00088  0
0.192727  1.00202  1.00087  1
0.219677  1.00201  1.00089  1
0.247392  1.00199  1.00088  1
0.222429  1.00204  1.00088  2
0.246154  1.00203  1.00089  2
0.274513  1.00201  1.00088  2
0.298357  1.00201  1.00087  2
0.259444  1.00206  1.00089  3
0.284806  1.00198  1.00088  3
0.313989  1.00201  1.00087  3
0.33991  1.00195  1.00088  3
0.297839  1.00201  1.0009  4
0.324754  1.00205  1.00089  4
0.353091  1.00203  1.00089  4
0.379932  1.00202  1.0009  4
0.333991  1.00205  1.0009  5
0.361037  1.00203  1.00089  5
0.388682  1.00202  1.00089  5
0.418216  1.00203  1.00088  5
0.411298  1.00202  1.00089  7
0.443951  1.00208  1.00091  7
0.47551  1.00207  1.00088  7
0.506958  1.00205  1.00088  7
0.482474  1.00215  1.00093  9
0.516248  1.00209  1.00091  9
0.549966  1.00213  1.00091  9
0.586112  1.0021  1.00091  9
0.554999  1.00217  1.00097  11
0.594735  1.00214  1.00075  11
0.638154  1.00213  1.0009  11
0.680786  1.00213  1.0009  11
0.626326  1.00222  1.00098  13
0.663599  1.0022  1.00095  13
0.705122  1.00221  1.00094  13
0.750158  1.00213  1.00093  13
0.698233  1.00206  1.00105  15
0.737569  1.00229  1.00102  15
0.779175  1.00225  1.00098  15
0.820569  1.00227  1.00104  15
0.738283  1.0023  1.00082  16
0.780569  1.00225  1.00121  16
0.824414  1.00231  1.00071  16
