0.171209  2.4181  1.64527  0.00387485  0
0.1936  2.72153  1.64544  0.00306956  0
0.220297  3.09413  1.63476  0.00378415  0
0.240354  3.3544  1.5775  0.00981004  0
0.192751  2.71727  1.64308  0.00616907  1
0.219611  3.08491  1.63551  0.00613699  1
0.247311  3.46649  1.62834  0.00814296  1
0.222393  3.14505  1.61879  0.00778248  2
0.246166  3.4603  1.61511  0.00557482  2
0.274471  3.85522  1.60995  0.00652474  2
0.298281  4.17015  1.56763  0.0116008  2
0.259487  3.67097  1.62615  0.00897976  3
0.284708  4.00257  1.59541  0.00647625  3
0.313926  4.40892  1.58716  0.00740089  3
0.339916  4.75285  1.54378  0.0120506  3
0.297824  4.21472  1.57617  0.00796941  4
0.324777  4.56797  1.56432  0.00624538  4
0.353191  4.96286  1.54379  0.00734052  4
0.379924  5.31734  1.48755  0.0102063  4
