0.171209  1.00088  1.00214  0
0.1936  1.0009  1.00215  0
0.220297  1.00083  1.00216  0
0.240354  1.00088  1.00212  0
0.192751  1.00087  1.00216  1
0.219611  1.00089  1.00216  1
0.247311  1.00088  1.00216  1
0.222393  1.00088  1.00217  2
0.246166  1.00089  1.00215  2
0.274471  1.00088  1.00217  2
0.298281  1.00087  1.00213  2
0.259487  1.00089  1.00219  3
0.284708  1.00088  1.00214  3
0.313926  1.00087  1.00218  3
0.339916  1.00088  1.00217  3
0.297824  1.0009  1.00219  4
0.324777  1.00089  1.00214  4
0.353191  1.00089  1.0022  4
0.379924  1.0009  1.00216  4
