0.171203  1.00114  1.00088  0
0.193561  1.00113  1.0009  0
0.220304  1.00112  1.00083  0
0.240474  1.00111  1.00088  0
0.192693  1.00112  1.00087  1
0.219594  1.00112  1.00089  1
0.247395  1.00115  1.00088  1
0.222425  1.00114  1.00088  2
0.246088  1.00114  1.00089  2
0.27438  1.00113  1.00088  2
0.298369  1.00114  1.00087  2
0.259418  1.00114  1.00089  3
0.28471  1.00112  1.00088  3
0.313883  1.00112  1.00087  3
0.339993  1.00112  1.00088  3
0.297723  1.00115  1.0009  4
0.324705  1.00114  1.00089  4
0.353162  1.00114  1.00089  4
0.379802  1.00112  1.0009  4
0.334045  1.00115  1.0009  5
0.36104  1.00114  1.00089  5
0.388611  1.00113  1.00089  5
0.418305  1.00113  1.00088  5
0.411377  1.00118  1.00089  7
0.44401  1.00114  1.00091  7
0.475588  1.00115  1.00088  7
0.506869  1.00114  1.00088  7
0.482269  1.00119  1.00093  9
0.516101  1.00119  1.00091  9
0.549798  1.00118  1.00091  9
0.586059  1.0012  1.00091  9
0.554835  1.00104  1.00097  11
0.594562  1.0012  1.00075  11
0.637946  1.00123  1.0009  11
0.680464  1.00118  1.0009  11
0.625921  1.00124  1.00098  13
0.663546  1.00096  1.00095  13
0.704973  1.00123  1.00094  13
0.749955  1.0012  1.00093  13
0.698133  1.0013  1.00105  15
0.737595  1.00127  1.00102  15
0.779209  1.00132  1.00098  15
0.820357  1.0013  1.00104  15
0.73805  1.00113  1.00082  16
0.780303  1.00145  1.00121  16
0.82459  1.00107  1.00071  16
