 ***Theta   Eprime   Sig_Born   Sig_Rad
   22.4401   2.9695   2.0889   2.2554
   22.4401   2.9785   2.0793   2.2418
   22.4401   2.9875   2.0698   2.2283
   22.4401   2.9965   2.0602   2.2149
   22.4401   3.0055   2.0507   2.2015
   22.4401   3.0145   2.0412   2.1882
   22.4401   3.0235   2.0316   2.1752
   22.4401   3.0325   2.0221   2.1619
   22.4401   3.0415   2.0125   2.1487
   22.4401   3.0505   2.0030   2.1355
   22.4401   3.0595   1.9935   2.1224
   22.4401   3.0685   1.9839   2.1093
   22.4401   3.0775   1.9744   2.0961
   22.4401   3.0865   1.9649   2.0832
   22.4401   3.0955   1.9553   2.0703
   22.4401   3.1045   1.9458   2.0575
   22.4401   3.1135   1.9363   2.0447
   22.4401   3.1225   1.9267   2.0318
   22.4401   3.1315   1.9172   2.0191
   22.4401   3.1405   1.9077   2.0064
   22.4401   3.1495   1.8981   1.9937
   22.4401   3.1585   1.8886   1.9811
   22.4401   3.1675   1.8791   1.9685
   22.4401   3.1765   1.8695   1.9559
   22.4401   3.1855   1.8600   1.9430
   22.4401   3.1945   1.8505   1.9309
   22.4401   3.2035   1.8410   1.9185
   22.4401   3.2125   1.8314   1.9061
   22.4401   3.2215   1.8219   1.8937
   22.4401   3.2305   1.8124   1.8814
   22.4401   3.2395   1.8029   1.8691
   22.9401   2.9605   1.8535   1.9846
   22.9401   2.9695   1.8443   1.9723
   22.9401   2.9785   1.8351   1.9595
   22.9401   2.9875   1.8259   1.9469
   22.9401   2.9965   1.8167   1.9343
   22.9401   3.0055   1.8075   1.9218
   22.9401   3.0145   1.7983   1.9092
   22.9401   3.0235   1.7891   1.8969
   22.9401   3.0325   1.7800   1.8846
   22.9401   3.0415   1.7708   1.8723
   22.9401   3.0505   1.7616   1.8600
   22.9401   3.0595   1.7524   1.8478
   22.9401   3.0685   1.7432   1.8356
   22.9401   3.0775   1.7341   1.8235
   22.9401   3.0865   1.7249   1.8114
   22.9401   3.0955   1.7157   1.7993
   22.9401   3.1045   1.7066   1.7873
   22.9401   3.1135   1.6974   1.7753
   22.9401   3.1225   1.6883   1.7630
   22.9401   3.1315   1.6791   1.7515
   22.9401   3.1405   1.6700   1.7396
   22.9401   3.1495   1.6608   1.7278
   22.9401   3.1585   1.6517   1.7160
   22.9401   3.1675   1.6425   1.7043
   22.9401   3.1765   1.6334   1.6926
   22.9401   3.1855   1.6242   1.6809
   22.9401   3.1945   1.6151   1.6693
   22.9401   3.2035   1.6060   1.6577
   22.9401   3.2125   1.5968   1.6461
   22.9401   3.2215   1.5877   1.6347
   22.9401   3.2305   1.5786   1.6232
   22.9401   3.2395   1.5694   1.6118
   23.4401   2.9605   1.6344   1.7334
   23.4401   2.9695   1.6256   1.7216
   23.4401   2.9785   1.6167   1.7099
   23.4401   2.9875   1.6079   1.6981
   23.4401   2.9965   1.5990   1.6864
   23.4401   3.0055   1.5902   1.6748
   23.4401   3.0145   1.5814   1.6631
   23.4401   3.0235   1.5726   1.6516
   23.4401   3.0325   1.5637   1.6401
   23.4401   3.0415   1.5549   1.6286
   23.4401   3.0505   1.5461   1.6171
   23.4401   3.0595   1.5373   1.6054
   23.4401   3.0685   1.5285   1.5943
   23.4401   3.0775   1.5197   1.5830
   23.4401   3.0865   1.5109   1.5718
   23.4401   3.0955   1.5021   1.5605
   23.4401   3.1045   1.4934   1.5493
   23.4401   3.1135   1.4846   1.5382
   23.4401   3.1225   1.4758   1.5271
   23.4401   3.1315   1.4671   1.5160
   23.4401   3.1405   1.4583   1.5049
   23.4401   3.1495   1.4496   1.4939
   23.4401   3.1585   1.4408   1.4830
   23.4401   3.1675   1.4321   1.4721
   23.4401   3.1765   1.4233   1.4612
   23.4401   3.1855   1.4146   1.4504
   23.4401   3.1945   1.4059   1.4395
   23.4401   3.2035   1.3971   1.4288
   23.4401   3.2125   1.3884   1.4161
   23.4401   3.2215   1.3797   1.4074
   23.4401   3.2305   1.3710   1.3967
   23.4401   3.2395   1.3623   1.3860
   23.9401   2.9605   1.4384   1.5114
   23.9401   2.9695   1.4299   1.5003
   23.9401   2.9785   1.4214   1.4893
   23.9401   2.9875   1.4129   1.4784
   23.9401   2.9965   1.4045   1.4671
   23.9401   3.0055   1.3960   1.4566
   23.9401   3.0145   1.3876   1.4458
   23.9401   3.0235   1.3791   1.4350
   23.9401   3.0325   1.3707   1.4242
   23.9401   3.0415   1.3622   1.4135
   23.9401   3.0505   1.3538   1.4029
   23.9401   3.0595   1.3454   1.3923
   23.9401   3.0685   1.3370   1.3817
   23.9401   3.0775   1.3286   1.3712
   23.9401   3.0865   1.3202   1.3607
   23.9401   3.0955   1.3118   1.3503
   23.9401   3.1045   1.3034   1.3399
   23.9401   3.1135   1.2950   1.3295
   23.9401   3.1225   1.2867   1.3192
   23.9401   3.1315   1.2783   1.3089
   23.9401   3.1405   1.2700   1.2968
   23.9401   3.1495   1.2616   1.2866
   23.9401   3.1585   1.2533   1.2782
   23.9401   3.1675   1.2450   1.2681
   23.9401   3.1765   1.2366   1.2579
   23.9401   3.1855   1.2283   1.2477
   23.9401   3.1945   1.2200   1.2377
   23.9401   3.2035   1.2117   1.2277
   23.9401   3.2125   1.2034   1.2177
   23.9401   3.2215   1.1952   1.2078
   23.9401   3.2305   1.1869   1.1979
   23.9401   3.2395   1.1786   1.1880
   24.4401   2.9605   1.2630   1.3149
   24.4401   2.9695   1.2549   1.3046
   24.4401   2.9785   1.2468   1.2944
   24.4401   2.9875   1.2387   1.2842
   24.4401   2.9965   1.2306   1.2741
   24.4401   3.0055   1.2225   1.2640
   24.4401   3.0145   1.2145   1.2539
   24.4401   3.0235   1.2064   1.2438
   24.4401   3.0325   1.1984   1.2340
   24.4401   3.0415   1.1903   1.2240
   24.4401   3.0505   1.1823   1.2141
   24.4401   3.0595   1.1743   1.2042
   24.4401   3.0685   1.1663   1.1944
   24.4401   3.0775   1.1583   1.1830
   24.4401   3.0865   1.1503   1.1733
   24.4401   3.0955   1.1423   1.1652
   24.4401   3.1045   1.1343   1.1555
   24.4401   3.1135   1.1264   1.1459
   24.4401   3.1225   1.1184   1.1361
   24.4401   3.1315   1.1105   1.1266
   24.4401   3.1405   1.1025   1.1170
   24.4401   3.1495   1.0946   1.1076
   24.4401   3.1585   1.0867   1.0981
   24.4401   3.1675   1.0788   1.0887
   24.4401   3.1765   1.0709   1.0794
   24.4401   3.1855   1.0630   1.0700
   24.4401   3.1945   1.0552   1.0607
   24.4401   3.2035   1.0473   1.0515
   24.4401   3.2125   1.0395   1.0422
   24.4401   3.2215   1.0316   1.0330
   24.4401   3.2305   1.0238   1.0239
   24.4401   3.2395   1.0160   1.0148
   24.9401   2.9605   1.1062   1.1413
   24.9401   2.9695   1.0985   1.1319
   24.9401   2.9785   1.0908   1.1223
   24.9401   2.9875   1.0831   1.1129
   24.9401   2.9965   1.0754   1.1034
   24.9401   3.0055   1.0677   1.0940
   24.9401   3.0145   1.0600   1.0847
   24.9401   3.0235   1.0524   1.0739
   24.9401   3.0325   1.0447   1.0661
   24.9401   3.0415   1.0371   1.0569
   24.9401   3.0505   1.0294   1.0477
   24.9401   3.0595   1.0218   1.0384
   24.9401   3.0685   1.0142   1.0293
   24.9401   3.0775   1.0066   1.0202
   24.9401   3.0865   0.9991   1.0112
   24.9401   3.0955   0.9915   1.0022
   24.9401   3.1045   0.9839   0.9932
   24.9401   3.1135   0.9764   0.9843
   24.9401   3.1225   0.9689   0.9754
   24.9401   3.1315   0.9614   0.9666
   24.9401   3.1405   0.9539   0.9578
   24.9401   3.1495   0.9464   0.9490
   24.9401   3.1585   0.9389   0.9403
   24.9401   3.1675   0.9314   0.9316
   24.9401   3.1765   0.9240   0.9229
   24.9401   3.1855   0.9166   0.9143
   24.9401   3.1945   0.9091   0.9057
   24.9401   3.2035   0.9017   0.8972
   24.9401   3.2125   0.8943   0.8887
   24.9401   3.2215   0.8870   0.8802
   24.9401   3.2305   0.8796   0.8718
   24.9401   3.2395   0.8723   0.8633
   25.4401   2.9605   0.9661   0.9867
   25.4401   2.9695   0.9588   0.9792
   25.4401   2.9785   0.9515   0.9704
   25.4401   2.9875   0.9442   0.9616
   25.4401   2.9965   0.9369   0.9527
   25.4401   3.0055   0.9296   0.9440
   25.4401   3.0145   0.9223   0.9353
   25.4401   3.0235   0.9151   0.9267
   25.4401   3.0325   0.9078   0.9181
   25.4401   3.0415   0.9006   0.9096
   25.4401   3.0505   0.8934   0.9011
   25.4401   3.0595   0.8862   0.8926
   25.4401   3.0685   0.8790   0.8842
   25.4401   3.0775   0.8718   0.8758
   25.4401   3.0865   0.8647   0.8674
   25.4401   3.0955   0.8575   0.8591
   25.4401   3.1045   0.8504   0.8508
   25.4401   3.1135   0.8433   0.8426
   25.4401   3.1225   0.8362   0.8344
   25.4401   3.1315   0.8291   0.8262
   25.4401   3.1405   0.8221   0.8181
   25.4401   3.1495   0.8150   0.8101
   25.4401   3.1585   0.8080   0.8020
   25.4401   3.1675   0.8010   0.7940
   25.4401   3.1765   0.7940   0.7860
   25.4401   3.1855   0.7870   0.7781
   25.4401   3.1945   0.7800   0.7701
   25.4401   3.2035   0.7731   0.7623
   25.4401   3.2125   0.7662   0.7545
   25.4401   3.2215   0.7592   0.7468
   25.4401   3.2305   0.7523   0.7390
   25.4401   3.2395   0.7455   0.7313
