n   xbj   Q2   Yield   Yield_err
25, 0.67547, 9.63301, 1.07967e-06, 4.244e-08
26, 0.691208, 9.83255, 5.31801e-06, 9.43728e-08
27, 0.710644, 10.0792, 8.63733e-06, 1.20459e-07
28, 0.730084, 10.3232, 1.03094e-05, 1.31694e-07
29, 0.750009, 10.5716, 1.10044e-05, 1.36109e-07
30, 0.76974, 10.8248, 9.68799e-06, 1.27633e-07
31, 0.789395, 11.0894, 7.43922e-06, 1.11728e-07
32, 0.809096, 11.3551, 4.92843e-06, 9.0836e-08
33, 0.828894, 11.5963, 2.79076e-06, 6.82857e-08
34, 0.848418, 11.8284, 1.2813e-06, 4.6239e-08
