 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.171951100       2.27083611       14.1149998       3.55150008       27.6968880       32.2613220    
  0.171878234       2.27019644       14.1149998       3.55049992       27.7003651       32.2694130    
  0.171805426       2.26955724       14.1149998       3.54949999       27.7038403       32.2775536    
  0.171732634       2.26891780       14.1149998       3.54850006       27.7073174       32.2764702    
  0.171659857       2.26827836       14.1149998       3.54749990       27.7107964       32.2841034    
  0.171587095       2.26763892       14.1149998       3.54649997       27.7142735       32.2920952    
  0.171514377       2.26699972       14.1149998       3.54550004       27.7177525       32.3001480    
  0.171441659       2.26636028       14.1149998       3.54450011       27.7212315       32.3036537    
  0.171368957       2.26572084       14.1149998       3.54349995       27.7247143       32.3132629    
  0.171296269       2.26508141       14.1149998       3.54250002       27.7281952       32.3216133    
  0.171223626       2.26444197       14.1149998       3.54150009       27.7316761       32.3339348    
  0.171150982       2.26380253       14.1149998       3.54049993       27.7351608       32.3420029    
  0.171078369       2.26316309       14.1149998       3.53950000       27.7386436       32.3500786    
  0.171005785       2.26252389       14.1149998       3.53850007       27.7421284       32.3581581    
  0.170933187       2.26188421       14.1149998       3.53749990       27.7456131       32.3662453    
  0.170860663       2.26124501       14.1149998       3.53649998       27.7490997       32.3742943    
  0.170788139       2.26060557       14.1149998       3.53550005       27.7525864       32.3822365    
  0.170715615       2.25996614       14.1149998       3.53449988       27.7560749       32.3900795    
  0.170643121       2.25932670       14.1149998       3.53349996       27.7595615       32.3980637    
  0.170570672       2.25868750       14.1149998       3.53250003       27.7630482       32.4059219    
  0.170498222       2.25804806       14.1149998       3.53150010       27.7665405       32.4120598    
  0.170425802       2.25740862       14.1149998       3.53049994       27.7700291       32.4202576    
  0.170353383       2.25676918       14.1149998       3.52950001       27.7735233       32.4303703    
  0.170281008       2.25612974       14.1149998       3.52850008       27.7770157       32.4385872    
  0.170208618       2.25549030       14.1149998       3.52749991       27.7805061       32.4466705    
  0.172193587       2.27403831       14.1250000       3.55150008       27.6136246       32.1562080    
  0.172120601       2.27339768       14.1250000       3.55049992       27.6170998       32.1643181    
  0.172047690       2.27275753       14.1250000       3.54949999       27.6205750       32.1723900    
  0.171974793       2.27211714       14.1250000       3.54850006       27.6240520       32.1805038    
  0.171901897       2.27147675       14.1250000       3.54749990       27.6275272       32.1885872    
  0.171829045       2.27083659       14.1250000       3.54649997       27.6310081       32.1967354    
  0.171756223       2.27019644       14.1250000       3.54550004       27.6344872       32.1951599    
  0.171683401       2.26955605       14.1250000       3.54450011       27.6379662       32.2032089    
  0.171610594       2.26891565       14.1250000       3.54349995       27.6414471       32.2112541    
  0.171537817       2.26827526       14.1250000       3.54250002       27.6449280       32.2146606    
  0.171465069       2.26763511       14.1250000       3.54150009       27.6484089       32.2242928    
  0.171392307       2.26699471       14.1250000       3.54049993       27.6518898       32.2325897    
  0.171319619       2.26635432       14.1250000       3.53950000       27.6553726       32.2449989    
  0.171246916       2.26571417       14.1250000       3.53850007       27.6588593       32.2530174    
  0.171174228       2.26507378       14.1250000       3.53749990       27.6623421       32.2611389    
  0.171101600       2.26443362       14.1250000       3.53649998       27.6658306       32.2692146    
  0.171028957       2.26379323       14.1250000       3.53550005       27.6693153       32.2772369    
  0.170956343       2.26315284       14.1250000       3.53449988       27.6728039       32.2853241    
  0.170883745       2.26251245       14.1250000       3.53349996       27.6762924       32.2932014    
  0.170811206       2.26187253       14.1250000       3.53250003       27.6797810       32.3010979    
  0.170738637       2.26123214       14.1250000       3.53150010       27.6832695       32.3090172    
  0.170666113       2.26059175       14.1250000       3.53049994       27.6867599       32.3169899    
  0.170593590       2.25995135       14.1250000       3.52950001       27.6902504       32.3230782    
  0.170521095       2.25931096       14.1250000       3.52850008       27.6937428       32.3312378    
  0.170448646       2.25867081       14.1250000       3.52749991       27.6972370       32.3392754    
  0.172509298       2.27788424       14.1350002       3.55250001       27.5271587       32.0440636    
  0.172436252       2.27724314       14.1350002       3.55150008       27.5306320       32.0520668    
  0.172363192       2.27660179       14.1350002       3.55049992       27.5341072       32.0595474    
  0.172290176       2.27596068       14.1350002       3.54949999       27.5375843       32.0676575    
  0.172217175       2.27531958       14.1350002       3.54850006       27.5410595       32.0757065    
  0.172144175       2.27467823       14.1350002       3.54749990       27.5445366       32.0838280    
  0.172071204       2.27403688       14.1350002       3.54649997       27.5480156       32.0918732    
  0.171998292       2.27339602       14.1350002       3.54550004       27.5514927       32.1000137    
  0.171925381       2.27275467       14.1350002       3.54450011       27.5549717       32.1080780    
  0.171852469       2.27211356       14.1350002       3.54349995       27.5584526       32.1069908    
  0.171779588       2.27147222       14.1350002       3.54250002       27.5619335       32.1146355    
  0.171706736       2.27083111       14.1350002       3.54150009       27.5654144       32.1226234    
  0.171633869       2.27018976       14.1350002       3.54049993       27.5688972       32.1260262    
  0.171561062       2.26954842       14.1350002       3.53950000       27.5723801       32.1342926    
  0.171488270       2.26890755       14.1350002       3.53850007       27.5758648       32.1439514    
