-------- -0.035-------
0.33  0.0251089  0.00429439  0.0373671
-------- -0.013-------
0.25  0.0203829  0.00350949  0.0352128
0.29  0.0222498  0.003824  0.0352456
0.33  0.0251149  0.00429439  0.0373761
-------- -0.012-------
0.25  0.0203798  0.00350949  0.0352074
0.29  0.0222498  0.003824  0.0352456
0.33  0.0251213  0.00429439  0.0373856
-------- -0.011-------
0.25  0.020377  0.00350949  0.0352026
0.29  0.0222502  0.003824  0.0352463
0.33  0.0251281  0.00429439  0.0373958
-------- -0.01-------
0.25  0.0203746  0.00350949  0.0351984
0.29  0.022251  0.003824  0.0352475
0.33  0.0251353  0.00429439  0.0374065
-------- -0.009-------
0.25  0.0203725  0.00350949  0.0351947
0.29  0.0222521  0.003824  0.0352492
0.33  0.025143  0.00429439  0.0374179
-------- -0.008-------
0.25  0.0203707  0.00350949  0.0351916
0.29  0.0222536  0.003824  0.0352516
0.33  0.0251511  0.00429439  0.03743
-------- -0.007-------
0.25  0.0203692  0.00350949  0.0351891
0.29  0.0222554  0.003824  0.0352545
0.33  0.0251596  0.00429439  0.0374426
-------- -0.006-------
0.25  0.0203681  0.00350949  0.0351871
0.29  0.0222576  0.003824  0.035258
0.33  0.0251685  0.00429439  0.0374559
-------- -0.005-------
0.25  0.0203672  0.00350949  0.0351857
0.29  0.0222602  0.003824  0.0352621
0.33  0.0251779  0.00429439  0.0374699
-------- -0.004-------
0.25  0.0203668  0.00350949  0.0351849
0.29  0.0222631  0.003824  0.0352667
0.33  0.0251877  0.00429439  0.0374844
-------- -0.003-------
0.25  0.0203666  0.00350949  0.0351846
0.29  0.0222665  0.003824  0.035272
0.33  0.0251979  0.00429439  0.0374996
-------- -0.002-------
0.25  0.0203668  0.00350949  0.0351849
0.29  0.0222701  0.003824  0.0352778
0.33  0.0252086  0.00429439  0.0375155
-------- -0.001-------
0.25  0.0203673  0.00350949  0.0351858
0.29  0.0222742  0.003824  0.0352842
0.33  0.0252196  0.00429439  0.037532
-------- 0-------
0.25  0.0203682  0.00350949  0.0351873
0.29  0.0222786  0.003824  0.0352912
0.33  0.0252312  0.00429439  0.0375492
-------- 0.001-------
0.25  0.0203694  0.00350949  0.0351894
0.29  0.0222834  0.003824  0.0352988
0.33  0.0252432  0.00429439  0.037567
-------- 0.002-------
0.25  0.0203709  0.00350949  0.035192
0.29  0.0222886  0.003824  0.035307
0.33  0.0252556  0.00429439  0.0375855
-------- 0.003-------
0.25  0.0203728  0.00350949  0.0351953
0.29  0.0222941  0.003824  0.0353158
0.33  0.0252684  0.00429439  0.0376046
-------- 0.004-------
0.25  0.020375  0.00350949  0.0351991
0.29  0.0223  0.003824  0.0353252
0.33  0.0252818  0.00429439  0.0376244
-------- 0.005-------
0.25  0.0203776  0.00350949  0.0352035
0.29  0.0223063  0.003824  0.0353352
0.33  0.0252955  0.00429439  0.0376449
-------- 0.006-------
0.25  0.0203805  0.00350949  0.0352085
0.29  0.022313  0.003824  0.0353458
0.33  0.0253097  0.00429439  0.0376661
-------- 0.007-------
0.25  0.0203837  0.00350949  0.0352141
0.29  0.0223201  0.003824  0.035357
0.33  0.0253244  0.00429439  0.0376879
-------- 0.008-------
0.25  0.0203873  0.00350949  0.0352203
0.29  0.0223276  0.003824  0.0353688
0.33  0.0253396  0.00429439  0.0377105
-------- 0.009-------
0.25  0.0203912  0.00350949  0.0352271
0.29  0.0223354  0.003824  0.0353812
0.33  0.0253552  0.00429439  0.0377337
-------- 0.01-------
0.25  0.0203955  0.00350949  0.0352345
0.29  0.0223437  0.003824  0.0353943
0.33  0.0253712  0.00429439  0.0377576
-------- 0.011-------
0.25  0.0204001  0.00350949  0.0352425
0.29  0.0223523  0.003824  0.035408
0.33  0.0253878  0.00429439  0.0377822
-------- 0.012-------
0.25  0.0204051  0.00350949  0.0352511
0.29  0.0223613  0.003824  0.0354223
0.33  0.0254048  0.00429439  0.0378075
-------- 0.013-------
0.25  0.0204105  0.00350949  0.0352603
0.29  0.0223708  0.003824  0.0354372
0.33  0.0254223  0.00429439  0.0378335
-------- 0.014-------
0.25  0.0204162  0.00350949  0.0352702
0.29  0.0223806  0.003824  0.0354528
0.33  0.0254402  0.00429439  0.0378603
-------- 0.015-------
0.25  0.0204222  0.00350949  0.0352806
0.29  0.0223908  0.003824  0.0354689
0.33  0.0254587  0.00429439  0.0378877
-------- 0.016-------
0.25  0.0204286  0.00350949  0.0352917
0.29  0.0224014  0.003824  0.0354858
0.33  0.0254776  0.00429439  0.0379159
-------- 0.017-------
0.25  0.0204354  0.00350949  0.0353034
0.29  0.0224125  0.003824  0.0355033
0.33  0.025497  0.00429439  0.0379448
-------- 0.018-------
0.25  0.0204425  0.00350949  0.0353157
0.29  0.0224239  0.003824  0.0355214
0.33  0.025517  0.00429439  0.0379745
-------- 0.019-------
0.25  0.02045  0.00350949  0.0353286
0.29  0.0224358  0.003824  0.0355402
0.33  0.0255374  0.00429439  0.0380049
-------- 0.02-------
0.25  0.0204579  0.00350949  0.0353422
0.29  0.022448  0.003824  0.0355596
0.33  0.0255583  0.00429439  0.038036
-------- 0.021-------
0.25  0.0204661  0.00350949  0.0353564
0.29  0.0224607  0.003824  0.0355797
0.33  0.0255797  0.00429439  0.0380679
-------- 0.022-------
0.25  0.0204747  0.00350949  0.0353713
0.29  0.0224738  0.003824  0.0356004
0.33  0.0256016  0.00429439  0.0381005
-------- 0.023-------
0.25  0.0204836  0.00350949  0.0353868
0.29  0.0224873  0.003824  0.0356218
0.33  0.0256241  0.00429439  0.0381339
-------- 0.024-------
0.25  0.020493  0.00350949  0.0354029
0.29  0.0225013  0.003824  0.0356439
0.33  0.025647  0.00429439  0.0381681
-------- 0.025-------
0.25  0.0205027  0.00350949  0.0354197
0.29  0.0225156  0.003824  0.0356667
0.33  0.0256705  0.00429439  0.038203
-------- 0.026-------
0.25  0.0205128  0.00350949  0.0354371
0.29  0.0225304  0.003824  0.0356901
0.33  0.0256945  0.00429439  0.0382387
-------- 0.027-------
0.25  0.0205233  0.00350949  0.0354552
0.29  0.0225457  0.003824  0.0357143
0.33  0.0257191  0.00429439  0.0382752
-------- 0.028-------
0.25  0.0205341  0.00350949  0.035474
0.29  0.0225613  0.003824  0.0357391
0.33  0.0257441  0.00429439  0.0383125
-------- 0.029-------
0.25  0.0205454  0.00350949  0.0354934
0.29  0.0225774  0.003824  0.0357646
0.33  0.0257697  0.00429439  0.0383506
-------- 0.03-------
0.25  0.020557  0.00350949  0.0355135
0.29  0.022594  0.003824  0.0357908
0.33  0.0257959  0.00429439  0.0383896
-------- 0.031-------
0.25  0.020569  0.00350949  0.0355342
0.29  0.022611  0.003824  0.0358177
0.33  0.0258226  0.00429439  0.0384293
-------- 0.032-------
0.25  0.0205814  0.00350949  0.0355557
0.29  0.0226284  0.003824  0.0358453
0.33  0.0258498  0.00429439  0.0384698
-------- 0.033-------
0.25  0.0205942  0.00350949  0.0355778
0.29  0.0226463  0.003824  0.0358737
0.33  0.0258776  0.00429439  0.0385112
-------- 0.034-------
0.25  0.0206074  0.00350949  0.0356006
0.29  0.0226647  0.003824  0.0359027
0.33  0.025906  0.00429439  0.0385534
-------- 0.035-------
0.25  0.020621  0.00350949  0.0356241
0.29  0.0226835  0.003824  0.0359325
0.33  0.0259349  0.00429439  0.0385965
