   0.17121   2.41810   0.99888   1.07747   1.07868
   0.19275   2.71727   0.99970   1.06212   1.06244
   0.19360   2.72153   1.00336   0.91879   0.91571
   0.21961   3.08491   1.00095   0.99172   0.99078
   0.22030   3.09413   1.00162   0.97188   0.97031
   0.22239   3.14505   0.99922   1.04422   1.04504
   0.24035   3.35440   1.00000   1.00997   1.00997
   0.24617   3.46030   0.99853   1.04989   1.05143
   0.24731   3.46649   1.00631   0.89338   0.88777
   0.25949   3.67097   1.00273   0.94895   0.94636
   0.27447   3.85522   0.99260   1.17334   1.18209
   0.28471   4.00257   0.99774   1.05865   1.06105
   0.29782   4.21472   1.00151   0.98342   0.98194
   0.29828   4.17015   1.01094   0.81576   0.80693
   0.31393   4.40892   0.99778   1.05020   1.05254
   0.32478   4.56797   1.00290   0.95352   0.95076
   0.33992   4.75285   1.00539   0.92442   0.91946
   0.35319   4.96286   1.00718   0.88406   0.87775
   0.37992   5.31734   1.00653   0.92363   0.91764
