n   xbj   Q2   Yield   Yield_err
0.46, 0.465564, 6.62446, 2.67659e-05, 5.71379e-07
0.47, 0.475214, 6.74685, 4.35895e-05, 7.31069e-07
0.48, 0.485129, 6.87167, 5.86119e-05, 8.49721e-07
0.49, 0.495155, 6.99892, 7.09367e-05, 9.36579e-07
0.5, 0.505103, 7.12397, 7.95354e-05, 9.93011e-07
0.51, 0.51505, 7.25132, 8.45072e-05, 1.0244e-06
0.52, 0.524955, 7.38301, 8.20878e-05, 1.00924e-06
0.53, 0.534958, 7.52215, 7.70442e-05, 9.76979e-07
0.54, 0.544908, 7.65723, 6.81429e-05, 9.17552e-07
0.55, 0.554853, 7.79668, 5.85034e-05, 8.48919e-07
0.56, 0.564807, 7.93113, 4.97103e-05, 7.81478e-07
