n   xbj   Q2   Yield   Yield_err
0.46, 0.465459, 6.62347, 2.80313e-05, 6.14566e-07
0.47, 0.475342, 6.7483, 4.70351e-05, 7.98403e-07
0.48, 0.485167, 6.87268, 6.52112e-05, 9.42748e-07
0.49, 0.495164, 7.00064, 7.74578e-05, 1.02939e-06
0.5, 0.505128, 7.12325, 8.6765e-05, 1.09102e-06
0.51, 0.515023, 7.25128, 9.1574e-05, 1.12171e-06
0.52, 0.524915, 7.38361, 9.21479e-05, 1.1253e-06
0.53, 0.534901, 7.52024, 8.50557e-05, 1.07994e-06
0.54, 0.544893, 7.65811, 7.54807e-05, 1.01586e-06
0.55, 0.554949, 7.79776, 6.63063e-05, 9.50799e-07
0.56, 0.564889, 7.93163, 5.58758e-05, 8.71404e-07
