n   xbj   Q2   Yield   Yield_err
0.68, 0.685428, 9.75996, 2.22234e-06, 5.70301e-08
0.69, 0.695227, 9.88445, 3.1513e-06, 6.79463e-08
0.7, 0.705183, 10.0107, 3.98197e-06, 7.64035e-08
0.71, 0.715178, 10.1383, 4.70671e-06, 8.30979e-08
0.72, 0.724998, 10.2608, 5.04038e-06, 8.59978e-08
0.73, 0.735043, 10.3855, 5.31526e-06, 8.83282e-08
0.74, 0.744981, 10.5091, 5.41023e-06, 8.91188e-08
0.75, 0.754989, 10.6361, 5.58828e-06, 9.05774e-08
0.76, 0.764974, 10.7612, 5.00722e-06, 8.57185e-08
0.77, 0.77489, 10.8982, 4.65628e-06, 8.26423e-08
0.78, 0.784838, 11.0291, 4.0418e-06, 7.69775e-08
0.79, 0.794841, 11.1631, 3.36321e-06, 7.02009e-08
0.8, 0.804822, 11.3011, 2.75551e-06, 6.3521e-08
