n   xbj   Q2   Yield   Yield_err
0.61, 0.615392, 8.75417, 4.11404e-06, 9.84809e-08
0.62, 0.625321, 8.8802, 5.60306e-06, 1.15099e-07
0.63, 0.635082, 9.00402, 6.88162e-06, 1.27722e-07
0.64, 0.645084, 9.13038, 8.0878e-06, 1.38629e-07
0.65, 0.65508, 9.25444, 8.6091e-06, 1.43099e-07
0.66, 0.665074, 9.37905, 9.5931e-06, 1.51199e-07
0.67, 0.674975, 9.50276, 9.37813e-06, 1.49467e-07
0.68, 0.684862, 9.63664, 9.12793e-06, 1.47423e-07
0.69, 0.694869, 9.76966, 8.27943e-06, 1.40283e-07
0.7, 0.704876, 9.90523, 7.24864e-06, 1.31131e-07
0.71, 0.714906, 10.0438, 6.36729e-06, 1.22787e-07
0.72, 0.724854, 10.1772, 5.28979e-06, 1.11803e-07
0.73, 0.734723, 10.3055, 4.12342e-06, 9.85924e-08
