 ***Theta   Eprime   Sig_Born   Sig_Rad
   0   0   0  0
   0   0   0  0
   0   0   0  0
   0   0   0  0
   0   0   0  0
   20.3607   2.9943   5.7562   6.3077
   20.6901   3.0318   5.1978   5.6291
   21.0776   3.0891   4.5647   4.8673
   21.6515   3.1026   3.8824   4.0888
   22.2907   3.1056   3.2521   3.3846
   22.9048   3.1039   2.7423   2.8246
   23.2158   3.1559   2.4170   2.4591
   23.4519   3.1959   2.1863   2.2036
   0   0   0  0
   0   0   0  0
   0   0   0  0
   0   0   0  0
