 ***Theta   Eprime   Sig_Born   Sig_Rad
   0   0   0  0
   0   0   0  0
   0   0   0  0
   0   0   0  0
   0   0   0  0
   20.3515   2.9962   3.4365   3.8575
   20.6901   3.0318   3.1242   3.4614
   21.0776   3.0891   2.7744   3.0227
   21.6596   3.1010   2.3827   2.5598
   22.2907   3.1056   2.0216   2.1435
   22.9124   3.1025   1.7212   1.8041
   23.2085   3.1573   1.5366   1.5887
   23.4590   3.1946   1.3983   1.4313
   0   0   0  0
   0   0   0  0
   0   0   0  0
   0   0   0  0
