0.171212  1.57178  0.00586524  0
0.192727  1.55724  0.00819113  1
0.193568  1.56652  0.00463473  0
0.219677  1.55426  0.00814934  1
0.220317  1.5608  0.00570687  0
0.222429  1.5598  0.0108131  2
0.240488  1.60149  0.0152241  0
0.246154  1.55603  0.00773834  2
0.247392  1.562  0.0108709  1
0.259444  1.55419  0.0121339  3
0.274513  1.57142  0.00913468  2
0.284806  1.56997  0.00887465  3
0.297839  1.54965  0.0128083  4
0.298357  1.57352  0.0163912  2
0.313989  1.53641  0.0100148  3
0.324754  1.55409  0.01008  4
0.333991  1.59721  0.0195864  5
0.33991  1.57788  0.0167753  3
0.353091  1.5642  0.0119461  4
0.361037  1.58007  0.0159978  5
0.379932  1.59952  0.0170443  4
0.388682  1.5737  0.0173256  5
0.411298  1.56984  0.0151369  7
0.418216  1.5942  0.0225682  5
0.443951  1.54721  0.0133779  7
0.47551  1.6207  0.0162312  7
0.482474  1.59648  0.0172419  9
0.506958  1.5763  0.0238513  7
0.516248  1.59989  0.0145449  9
0.549966  1.59133  0.0157627  9
0.554999  1.59117  0.0201245  11
0.586112  1.60199  0.0234124  9
0.594735  1.57436  0.0147053  11
0.626326  1.60312  0.0231738  13
0.638154  1.58919  0.017351  11
0.663599  1.58239  0.0172984  13
0.680786  1.60727  0.0399051  11
0.698233  1.6414  0.0247589  15
0.705122  1.6077  0.0177352  13
0.737569  1.66111  0.0181756  15
0.738283  1.62169  0.0302476  16
0.750158  1.64403  0.0331847  13
0.779175  1.66096  0.0199717  15
0.780569  1.63061  0.0201028  16
0.820569  1.60935  0.0315882  15
0.824414  1.65307  0.0234459  16
